 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.3057231E+003  -0.3065982E+003
  -0.4136924E+003  -0.4481344E+003
  -0.4393463E+003  -0.4677629E+003
  -0.2880332E+003  -0.3074695E+003
  -0.1935337E+003  -0.2054853E+003
  -0.1155766E+003  -0.9885650E+002
   0.3664107E+001   0.2442703E+002
   0.2854089E+003   0.3293835E+003
   0.3178280E+003   0.3307345E+003
   0.2937618E+003   0.3171471E+003
   0.2486627E+003   0.2916884E+003
   0.1692174E+003   0.1971683E+003
   0.7357603E+002   0.7309361E+002
   0.2906526E+002   0.2781904E+002
   0.6639272E+001   0.3377352E+001
   0.5889852E+001   0.2036739E+001
   0.4833234E+002   0.5287238E+002
   0.9296470E+002   0.1037205E+003
   0.5864359E+002   0.6768754E+002
  -0.3512114E+002  -0.3080162E+002
  -0.1014874E+003  -0.1181771E+003
  -0.1646013E+002  -0.8965501E+001
   0.1246121E+003   0.1402407E+003
   0.2183992E+003   0.2193169E+003
   0.2836704E+003   0.2944004E+003
   0.4112770E+003   0.4548956E+003
   0.4809866E+003   0.4762721E+003
   0.5510990E+003   0.5120078E+003
   0.4457278E+003   0.4197413E+003
   0.2855792E+003   0.2977649E+003
   0.1496232E+003   0.1632891E+003
  -0.4273812E+003  -0.3700769E+003
  -0.8337900E+003  -0.7971621E+003
  -0.4199647E+003  -0.5225330E+003
   0.1332355E+003   0.1273580E+003
   0.5945850E+002   0.5466508E+002
  -0.1197159E+003  -0.1275681E+003
  -0.2276686E+003  -0.2305362E+003
  -0.2784598E+003  -0.2987805E+003
  -0.2747634E+003  -0.2844534E+003
  -0.2636686E+003  -0.2663089E+003
  -0.3218916E+003  -0.3280245E+003
  -0.3656153E+003  -0.3743768E+003
  -0.4063759E+003  -0.4234652E+003
  -0.4506018E+003  -0.4644790E+003
  -0.3475149E+003  -0.3513132E+003
  -0.6736485E+002  -0.7364827E+002
   0.2738927E+003   0.2948999E+003
   0.2131494E+003   0.2191881E+003
   0.1488010E+003   0.1557835E+003
   0.3069798E+003   0.3331139E+003
   0.3101857E+003   0.3502399E+003
   0.1111342E+003   0.1258984E+003
   0.3934145E+002   0.3970939E+002
   0.2061317E+002   0.1799868E+002
   0.2161769E+002   0.1806647E+002
