 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.2965957E+003  -0.2951949E+003
  -0.4562282E+003  -0.4837911E+003
  -0.5288041E+003  -0.5648157E+003
  -0.3307658E+003  -0.3578699E+003
  -0.1461988E+003  -0.1584188E+003
  -0.1343866E+003  -0.1191017E+003
   0.8345694E+002   0.1163833E+003
   0.2691509E+003   0.2895561E+003
   0.3485971E+003   0.3620278E+003
   0.2846398E+003   0.3034294E+003
   0.2505885E+003   0.2923716E+003
   0.1320045E+003   0.1406618E+003
   0.6661634E+002   0.6566623E+002
   0.2003081E+002   0.1898255E+002
  -0.4765042E+001  -0.7924563E+001
  -0.5260449E+001  -0.9634393E+001
   0.3854123E+002   0.3934554E+002
   0.1079660E+003   0.1173753E+003
   0.6086027E+002   0.6572111E+002
  -0.3525078E+002  -0.3270499E+002
  -0.9762730E+002  -0.1035667E+003
  -0.1579498E+002  -0.8055063E+001
   0.1461974E+003   0.1567912E+003
   0.2045274E+003   0.2053933E+003
   0.3165360E+003   0.3245930E+003
   0.3799798E+003   0.4120645E+003
   0.5063221E+003   0.5323634E+003
   0.6099007E+003   0.5641703E+003
   0.5195099E+003   0.4877190E+003
   0.2795656E+003   0.2851189E+003
   0.1901974E+003   0.1909879E+003
  -0.3831297E+003  -0.3233569E+003
  -0.1151098E+004  -0.1064523E+004
  -0.3456505E+003  -0.4327244E+003
   0.2119014E+003   0.2187673E+003
   0.5481719E+002   0.5193470E+002
  -0.8750593E+002  -0.9238769E+002
  -0.2264728E+003  -0.2291281E+003
  -0.2550127E+003  -0.2748076E+003
  -0.2862797E+003  -0.2926125E+003
  -0.2605009E+003  -0.2627149E+003
  -0.3137086E+003  -0.3188171E+003
  -0.3592417E+003  -0.3626021E+003
  -0.4484873E+003  -0.4641487E+003
  -0.4813738E+003  -0.4950330E+003
  -0.4118301E+003  -0.4074127E+003
  -0.2835566E+002  -0.4139670E+002
   0.2932484E+003   0.3200358E+003
   0.2242714E+003   0.2341570E+003
   0.9119941E+002   0.9481761E+002
   0.3714528E+003   0.3905053E+003
   0.2987344E+003   0.3295794E+003
   0.6892646E+002   0.7407553E+002
   0.3306906E+002   0.3239647E+002
   0.1773286E+002   0.1465217E+002
   0.1952062E+002   0.1705999E+002
   0.4299533E+002   0.4408912E+002
   0.6854358E+002   0.6956950E+002
   0.2171266E+002   0.2203072E+002
  -0.5640984E+002  -0.5447497E+002
  -0.9632297E+002  -0.9773248E+002
  -0.7158488E+002  -0.7576266E+002
   0.1004904E+003   0.1046103E+003
   0.1617720E+003   0.1497565E+003
   0.2098291E+003   0.2049983E+003
   0.1787502E+003   0.1772326E+003
   0.6443702E+003   0.5146117E+003
   0.1000338E+004   0.9542662E+003
   0.4374177E+003   0.4008413E+003
   0.6662003E+002   0.6861105E+002
  -0.1001450E+002  -0.9171879E+001
  -0.1614648E+003  -0.1743606E+003
  -0.7295278E+003  -0.6878937E+003
  -0.6112326E+003  -0.6313018E+003
  -0.7333636E+002  -0.1253076E+003
  -0.1487933E+002  -0.3010081E+002
  -0.1621801E+003  -0.1708007E+003
  -0.3654508E+003  -0.3682113E+003
  -0.2630695E+003  -0.2881710E+003
  -0.2350096E+003  -0.2370344E+003
  -0.1844548E+003  -0.1846181E+003
  -0.1760284E+003  -0.1786303E+003
  -0.2248533E+003  -0.2350600E+003
  -0.4618286E+003  -0.4798443E+003
  -0.8692202E+003  -0.8673612E+003
  -0.6218202E+003  -0.6719228E+003
  -0.1751074E+002  -0.2528509E+002
   0.2001773E+003   0.2195252E+003
   0.7441367E+002   0.8621283E+002
  -0.9213992E+002  -0.9184492E+002
   0.3548519E+003   0.3892929E+003
   0.6231230E+003   0.6305997E+003
   0.2639687E+003   0.2923617E+003
   0.1238503E+003   0.1364616E+003
   0.6957726E+002   0.7547982E+002
   0.4299566E+002   0.4261880E+002
   0.8747248E+002   0.9063072E+002
   0.8893360E+002   0.9029831E+002
  -0.1919137E+002  -0.1872792E+002
  -0.1587667E+003  -0.1616446E+003
  -0.2269992E+003  -0.2399091E+003
  -0.2491913E+003  -0.2717542E+003
   0.5995197E+002   0.7511590E+002
   0.1960583E+003   0.1656237E+003
   0.1591962E+003   0.1454050E+003
   0.1724132E+003   0.1797910E+003
   0.7098190E+003   0.7216623E+003
   0.1319851E+004   0.1397470E+004
   0.7413682E+003   0.5692031E+003
   0.4514813E+002   0.3223271E+002
  -0.6650380E+002  -0.6850808E+002
  -0.1129433E+003  -0.1184003E+003
  -0.2530202E+003  -0.2577764E+003
  -0.4545378E+003  -0.4508584E+003
  -0.3954168E+003  -0.4016372E+003
  -0.2311993E+003  -0.2557990E+003
  -0.2122737E+003  -0.2272532E+003
  -0.4024845E+003  -0.4050117E+003
  -0.3347619E+003  -0.3508891E+003
  -0.2538173E+003  -0.2678074E+003
  -0.1310402E+003  -0.1320463E+003
  -0.1802338E+003  -0.1805322E+003
  -0.2447283E+003  -0.2455663E+003
  -0.4224240E+003  -0.4559314E+003
  -0.9217157E+003  -0.9531067E+003
  -0.5643495E+003  -0.6087044E+003
   0.4955034E+002   0.5542825E+002
   0.7749820E+002   0.7779720E+002
  -0.7438831E+001  -0.9755851E+001
  -0.1097053E+003  -0.1104701E+003
   0.1709697E+003   0.1888295E+003
   0.5065576E+003   0.5074156E+003
   0.4228403E+003   0.4387543E+003
   0.3031806E+003   0.3401766E+003
   0.1053697E+003   0.1237057E+003
  -0.1109640E+003  -0.1550569E+003
  -0.1775555E+002  -0.4395251E+002
   0.1015291E+003   0.1128754E+003
  -0.1483135E+003  -0.1662311E+003
  -0.4384483E+003  -0.4995552E+003
  -0.3426653E+003  -0.3907878E+003
  -0.2042934E+003  -0.2625923E+003
   0.2654731E+003   0.2772287E+003
   0.2690524E+003   0.2338246E+003
   0.1193161E+003   0.1065207E+003
   0.2632074E+003   0.2832445E+003
   0.6818873E+003   0.7473316E+003
   0.1239680E+004   0.1150157E+004
   0.7526798E+003   0.5638624E+003
  -0.3825618E+001  -0.1317160E+002
