# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.7812745E-002   0.6145115E-004   0.7874687E-002   0.1278873E+003   0.6194154E-004   0.6243587E-004
   0.1571372E-001   0.2527018E-003   0.1597065E-001   0.6410279E+002   0.2569314E-003   0.2612335E-003
   0.2466790E-001   0.6146068E-003   0.2529835E-001   0.4003123E+002   0.6304465E-003   0.6466973E-003
   0.2086842E-001   0.4503420E-003   0.2132901E-001   0.4873470E+002   0.4605877E-003   0.4710730E-003
   0.1989889E-001   0.4346842E-003   0.2034418E-001   0.5414958E+002   0.4452811E-003   0.4561555E-003
   0.2207530E-001   0.5130129E-003   0.2260111E-001   0.4684997E+002   0.5258144E-003   0.5389485E-003
   0.6356996E-001   0.4289613E-002   0.6819112E-001   0.1568689E+002   0.4621164E-002   0.4979923E-002
   0.1050534E+000   0.1337908E-001   0.1207870E+000   0.1049860E+002   0.1573356E-001   0.1854890E-001
   0.6693428E-001   0.6014286E-002   0.7370797E-001   0.1859658E+002   0.6773694E-002   0.7642195E-002
   0.4719096E-001   0.2300714E-002   0.4961367E-001   0.2090426E+002   0.2422713E-002   0.2551385E-002
   0.6050814E-001   0.3780710E-002   0.6454960E-001   0.1608550E+002   0.4041458E-002   0.4320761E-002
   0.3722671E-001   0.1417927E-002   0.3870191E-001   0.2662301E+002   0.1475202E-002   0.1534827E-002
   0.5350348E-001   0.3417293E-002   0.5718676E-001   0.2262744E+002   0.3683282E-002   0.3971873E-002
   0.5284588E-001   0.3866834E-002   0.5708827E-001   0.2748817E+002   0.4242392E-002   0.4658511E-002
   0.2809139E-001   0.9802910E-003   0.2911335E-001   0.4371157E+002   0.1021957E-002   0.1065562E-002
   0.3435725E-001   0.1303712E-002   0.3571851E-001   0.3101579E+002   0.1361265E-002   0.1421673E-002
   0.5015762E-001   0.3008865E-002   0.5337741E-001   0.2649068E+002   0.3219794E-002   0.3446219E-002
   0.1389705E-001   0.1934451E-003   0.1409323E-001   0.7107187E+002   0.1961806E-003   0.1989549E-003
   0.1183900E-001   0.1402785E-003   0.1198097E-001   0.8353538E+002   0.1419620E-003   0.1436657E-003
   0.1204160E-001   0.1451999E-003   0.1218857E-001   0.8215616E+002   0.1469747E-003   0.1487712E-003
   0.1427452E-001   0.2045961E-003   0.1448210E-001   0.6934201E+002   0.2075837E-003   0.2106151E-003
   0.2056577E-001   0.4315403E-003   0.2100676E-001   0.4856366E+002   0.4409925E-003   0.4506562E-003
   0.2867466E-001   0.8334744E-003   0.2953343E-001   0.3436336E+002   0.8587719E-003   0.8848472E-003
   0.2819328E-001   0.8665735E-003   0.2909100E-001   0.3659203E+002   0.8977156E-003   0.9301470E-003
   0.1827323E-001   0.3646055E-003   0.1864639E-001   0.5661793E+002   0.3731639E-003   0.3819626E-003
   0.4074001E-001   0.1907409E-002   0.4275129E-001   0.2828362E+002   0.2011276E-002   0.2121181E-002
   0.4391448E-001   0.2076077E-002   0.4610030E-001   0.2382340E+002   0.2185818E-002   0.2301637E-002
   0.1281256E-001   0.1674315E-003   0.1298225E-001   0.7869684E+002   0.1696903E-003   0.1719801E-003
   0.4697185E-001   0.4410123E-002   0.5204662E-001   0.4758004E+002   0.5074775E-002   0.5857704E-002
   0.1901652E+000   0.4057177E-001   0.2429371E+000   0.5409781E+001   0.5277197E-001   0.6887883E-001
   0.1551904E+000   0.2681581E-001   0.1882625E+000   0.6412696E+001   0.3307215E-001   0.4090465E-001
   0.1053413E+000   0.1193133E-001   0.1189090E+000   0.9337780E+001   0.1356767E-001   0.1544063E-001
