# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.7460863E-002   0.5566447E-004   0.7516946E-002   0.1330328E+003   0.5608290E-004   0.5650447E-004
   0.1586656E-001   0.2517479E-003   0.1612237E-001   0.6202562E+002   0.2558066E-003   0.2599309E-003
   0.2530487E-001   0.6403364E-003   0.2596183E-001   0.3851809E+002   0.6569607E-003   0.6740166E-003
   0.2055460E-001   0.4224917E-003   0.2098596E-001   0.4765090E+002   0.4313581E-003   0.4404106E-003
   0.1841544E-001   0.3391286E-003   0.1876093E-001   0.5330225E+002   0.3454909E-003   0.3519727E-003
   0.2033095E-001   0.4133476E-003   0.2075288E-001   0.4818609E+002   0.4219258E-003   0.4306820E-003
   0.5969314E-001   0.3563270E-002   0.6348261E-001   0.1575235E+002   0.3789476E-002   0.4030042E-002
   0.7477101E-001   0.5590704E-002   0.8081352E-001   0.1237417E+002   0.6042508E-002   0.6530825E-002
   0.4298947E-001   0.1848095E-002   0.4492059E-001   0.2226151E+002   0.1931112E-002   0.2017859E-002
   0.5046378E-001   0.2546593E-002   0.5314571E-001   0.1881619E+002   0.2681933E-002   0.2824467E-002
   0.6033694E-001   0.3640546E-002   0.6421125E-001   0.1557359E+002   0.3874310E-002   0.4123085E-002
   0.3854506E-001   0.1485721E-002   0.4009034E-001   0.2494366E+002   0.1545285E-002   0.1607235E-002
   0.5909883E-001   0.3492672E-002   0.6281088E-001   0.1592081E+002   0.3712049E-002   0.3945206E-002
   0.4279479E-001   0.1831394E-002   0.4470806E-001   0.2236733E+002   0.1913272E-002   0.1998811E-002
   0.2248330E-001   0.5054989E-003   0.2300043E-001   0.4347745E+002   0.5171256E-003   0.5290197E-003
   0.2712238E-001   0.7356234E-003   0.2787851E-001   0.3586992E+002   0.7561315E-003   0.7772113E-003
   0.5779007E-001   0.3339692E-002   0.6133460E-001   0.1630401E+002   0.3544531E-002   0.3761933E-002
   0.1382171E-001   0.1910397E-003   0.1401543E-001   0.7134995E+002   0.1937172E-003   0.1964322E-003
   0.1173575E-001   0.1377278E-003   0.1187511E-001   0.8420974E+002   0.1393633E-003   0.1410183E-003
   0.1207420E-001   0.1457862E-003   0.1222176E-001   0.8182125E+002   0.1475680E-003   0.1493715E-003
   0.1440843E-001   0.2076029E-003   0.1461907E-001   0.6840380E+002   0.2106379E-003   0.2137172E-003
   0.2019102E-001   0.4076773E-003   0.2060710E-001   0.4852696E+002   0.4160784E-003   0.4246526E-003
   0.2932708E-001   0.8600777E-003   0.3021314E-001   0.3309818E+002   0.8860634E-003   0.9128341E-003
   0.2445708E-001   0.5981487E-003   0.2507022E-001   0.3988796E+002   0.6131444E-003   0.6285161E-003
   0.1538918E-001   0.2368269E-003   0.1562971E-001   0.6398072E+002   0.2405284E-003   0.2442878E-003
   0.3985913E-001   0.1588751E-002   0.4151384E-001   0.2408835E+002   0.1654706E-002   0.1723399E-002
   0.4474206E-001   0.2001852E-002   0.4683767E-001   0.2135034E+002   0.2095614E-002   0.2193767E-002
   0.1201966E-001   0.1444723E-003   0.1216589E-001   0.8219702E+002   0.1462299E-003   0.1480089E-003
   0.2257304E-001   0.5095419E-003   0.2309434E-001   0.4330064E+002   0.5213095E-003   0.5333488E-003
   0.1827001E+000   0.3337931E-001   0.2235410E+000   0.4473452E+001   0.4084095E-001   0.4997058E-001
   0.1673664E+000   0.2801150E-001   0.2010084E+000   0.4974916E+001   0.3364205E-001   0.4040439E-001
   0.1181622E+000   0.1396230E-001   0.1339953E+000   0.7462946E+001   0.1583318E-001   0.1795475E-001
   0.2125645E-001   0.4518367E-003   0.2171810E-001   0.4604454E+002   0.4616497E-003   0.4716759E-003
   0.8658560E-002   0.7497066E-004   0.8734185E-002   0.1144926E+003   0.7562547E-004   0.7628600E-004
   0.6704093E-002   0.4494486E-004   0.6749341E-002   0.1481626E+003   0.4524821E-004   0.4555361E-004
   0.5095784E-002   0.2596701E-004   0.5121884E-002   0.1952407E+003   0.2610001E-004   0.2623369E-004
   0.4932729E-002   0.2433181E-004   0.4957181E-002   0.2017276E+003   0.2445243E-004   0.2457364E-004
   0.5785803E-002   0.3347551E-004   0.5819473E-002   0.1718369E+003   0.3367032E-004   0.3386627E-004
   0.6442584E-002   0.4150689E-004   0.6484360E-002   0.1542172E+003   0.4177604E-004   0.4204693E-004
   0.6882004E-002   0.4736199E-004   0.6929695E-002   0.1443065E+003   0.4769019E-004   0.4802067E-004
   0.8789410E-002   0.7725373E-004   0.8867349E-002   0.1127733E+003   0.7793876E-004   0.7862987E-004
   0.1352972E-001   0.1830534E-003   0.1371529E-001   0.7291134E+002   0.1855641E-003   0.1881091E-003
   0.5711499E-001   0.3262122E-002   0.6057472E-001   0.1650854E+002   0.3459724E-002   0.3669296E-002
   0.8421865E-001   0.7092781E-002   0.9196371E-001   0.1087385E+002   0.7745060E-002   0.8457324E-002
   0.8266805E-001   0.6834007E-002   0.9011792E-001   0.1109657E+002   0.7449873E-002   0.8121240E-002
   0.9400260E-001   0.8836490E-002   0.1037559E+000   0.9638003E+001   0.9753328E-002   0.1076529E-001
   0.7052668E-001   0.4974013E-002   0.7587811E-001   0.1317903E+002   0.5351432E-002   0.5757488E-002
   0.5553214E-001   0.3083818E-002   0.5879727E-001   0.1700759E+002   0.3265138E-002   0.3457119E-002
   0.1363632E+000   0.1859492E-001   0.1578942E+000   0.6333356E+001   0.2153095E-001   0.2493057E-001
   0.3195759E-001   0.1021287E-002   0.3301259E-001   0.3029148E+002   0.1055003E-002   0.1089831E-002
   0.9060405E-001   0.8209094E-002   0.9963103E-001   0.1003703E+002   0.9026975E-002   0.9926341E-002
   0.1203180E-001   0.1447643E-003   0.1217833E-001   0.8211307E+002   0.1465272E-003   0.1483117E-003
   0.1349367E-001   0.1820791E-003   0.1367824E-001   0.7310883E+002   0.1845696E-003   0.1870942E-003
   0.1161416E-001   0.1348887E-003   0.1175064E-001   0.8510178E+002   0.1364738E-003   0.1380774E-003
   0.1441562E-001   0.2078102E-003   0.1462647E-001   0.6836918E+002   0.2108498E-003   0.2139338E-003
   0.7673714E-001   0.5888588E-002   0.8311515E-001   0.1203150E+002   0.6378019E-002   0.6908129E-002
   0.1364866E-001   0.1862860E-003   0.1383753E-001   0.7226726E+002   0.1888637E-003   0.1914771E-003
   0.1192438E-001   0.1421909E-003   0.1206829E-001   0.8286179E+002   0.1439069E-003   0.1456436E-003
   0.1231193E-001   0.1515836E-003   0.1246540E-001   0.8022203E+002   0.1534732E-003   0.1553863E-003
   0.1149029E-001   0.1320269E-003   0.1162386E-001   0.8602998E+002   0.1335615E-003   0.1351140E-003
   0.1504749E-001   0.2264270E-003   0.1527738E-001   0.6545626E+002   0.2298862E-003   0.2333982E-003
   0.3722909E-001   0.1386005E-002   0.3866869E-001   0.2586072E+002   0.1439600E-002   0.1495267E-002
   0.4320981E-001   0.1867088E-002   0.4516122E-001   0.2214289E+002   0.1951408E-002   0.2039536E-002
   0.2445341E-001   0.5979690E-003   0.2506636E-001   0.3989410E+002   0.6129579E-003   0.6283226E-003
   0.1816981E-001   0.3301418E-003   0.1850606E-001   0.5403636E+002   0.3362515E-003   0.3424741E-003
