# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.9558222E-002   0.9819961E-004   0.9657517E-002   0.1112045E+003   0.9929448E-004   0.1004024E-003
   0.1602588E-001   0.2917371E-003   0.1632372E-001   0.6978886E+002   0.2978376E-003   0.3040791E-003
   0.2677039E-001   0.8487804E-003   0.2765448E-001   0.4119794E+002   0.8840895E-003   0.9212914E-003
   0.2856563E-001   0.1091866E-002   0.2971356E-001   0.4615334E+002   0.1147933E-002   0.1207434E-002
   0.2678558E-001   0.1059890E-002   0.2790214E-001   0.5642817E+002   0.1116553E-002   0.1176698E-002
   0.3931457E-001   0.2268764E-002   0.4176636E-001   0.4031543E+002   0.2451796E-002   0.2652208E-002
   0.6297277E-001   0.4599247E-002   0.6797996E-001   0.1846307E+002   0.5007191E-002   0.5454383E-002
   0.1108589E+000   0.1500982E-001   0.1287027E+000   0.1033452E+002   0.1784386E-001   0.2127743E-001
   0.9091817E-001   0.1235513E-001   0.1057710E+000   0.1646077E+002   0.1485284E-001   0.1790659E-001
   0.4428213E-001   0.2125244E-002   0.4652409E-001   0.2339529E+002   0.2241956E-002   0.2365585E-002
   0.5191761E-001   0.3065418E-002   0.5520139E-001   0.2126115E+002   0.3283775E-002   0.3519491E-002
   0.3984237E-001   0.1982054E-002   0.4195279E-001   0.3232935E+002   0.2110418E-002   0.2248809E-002
   0.4895592E-001   0.3633919E-002   0.5297095E-001   0.3412558E+002   0.4015030E-002   0.4442168E-002
   0.5757680E-001   0.5076366E-002   0.6324260E-001   0.3402564E+002   0.5665798E-002   0.6329299E-002
   0.4144732E-001   0.2549628E-002   0.4420914E-001   0.3878788E+002   0.2761817E-002   0.2994103E-002
   0.4708092E-001   0.2659263E-002   0.4991902E-001   0.2726607E+002   0.2838102E-002   0.3029875E-002
   0.4305346E-001   0.2433001E-002   0.4565460E-001   0.3430895E+002   0.2601142E-002   0.2781746E-002
   0.1985810E-001   0.6312131E-003   0.2052321E-001   0.6347800E+002   0.6651151E-003   0.7013425E-003
   0.1262246E-001   0.1619092E-003   0.1278651E-001   0.7929949E+002   0.1640554E-003   0.1662307E-003
   0.1266948E-001   0.1630057E-003   0.1283465E-001   0.7898504E+002   0.1651699E-003   0.1673634E-003
   0.1534801E-001   0.2459528E-003   0.1559819E-001   0.6654081E+002   0.2501834E-003   0.2544917E-003
   0.2271692E-001   0.5712535E-003   0.2330461E-001   0.4713286E+002   0.5876925E-003   0.6046540E-003
   0.3165309E-001   0.1185989E-002   0.3290310E-001   0.3378769E+002   0.1250009E-002   0.1319204E-002
   0.4568949E-001   0.3796724E-002   0.5006908E-001   0.3116087E+002   0.4379588E-002   0.5073217E-002
   0.3959309E-001   0.3143430E-002   0.4321385E-001   0.3833527E+002   0.3620757E-002   0.4187932E-002
   0.4152459E-001   0.2077310E-002   0.4372740E-001   0.2963166E+002   0.2202808E-002   0.2336683E-002
   0.3843121E-001   0.1809824E-002   0.4034261E-001   0.3348508E+002   0.1911405E-002   0.2019097E-002
   0.2884877E-001   0.2325230E-002   0.3160031E-001   0.6262041E+002   0.2751532E-002   0.3275631E-002
   0.7932943E-001   0.1331554E-001   0.9603256E-001   0.4980263E+002   0.1670313E-001   0.2102539E-001
