# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.1082675E-001   0.1329052E-003   0.1096152E-001   0.1029119E+003   0.1347784E-003   0.1366811E-003
   0.1782516E-001   0.4140350E-003   0.1825269E-001   0.6906657E+002   0.4275343E-003   0.4416438E-003
   0.2923786E-001   0.1177412E-002   0.3048598E-001   0.4203820E+002   0.1248125E-002   0.1324282E-002
   0.3430839E-001   0.1760706E-002   0.3619713E-001   0.4497391E+002   0.1888743E-002   0.2027702E-002
   0.3347925E-001   0.1853586E-002   0.3547686E-001   0.5428059E+002   0.1997609E-002   0.2154325E-002
   0.4550438E-001   0.2984838E-002   0.4874712E-001   0.3984400E+002   0.3242744E-002   0.3525649E-002
   0.6691973E-001   0.5673999E-002   0.7325673E-001   0.1975951E+002   0.6336997E-002   0.7096158E-002
   0.1008821E+000   0.1307587E-001   0.1164109E+000   0.1211863E+002   0.1552884E-001   0.1851052E-001
   0.8836730E-001   0.1158981E-001   0.1022539E+000   0.1665932E+002   0.1388659E-001   0.1669677E-001
   0.4724837E-001   0.2735006E-002   0.5022391E-001   0.2335062E+002   0.2975543E-002   0.3248951E-002
   0.4722523E-001   0.2689339E-002   0.5010935E-001   0.2523116E+002   0.2884125E-002   0.3095349E-002
   0.4310527E-001   0.2420891E-002   0.4570456E-001   0.3267615E+002   0.2599290E-002   0.2793132E-002
   0.4780970E-001   0.3545109E-002   0.5173017E-001   0.3649781E+002   0.3920469E-002   0.4342170E-002
   0.5349760E-001   0.4377765E-002   0.5835520E-001   0.3583629E+002   0.4857599E-002   0.5396063E-002
   0.4732334E-001   0.3253082E-002   0.5088044E-001   0.3458401E+002   0.3557101E-002   0.3894143E-002
   0.4779346E-001   0.2806961E-002   0.5079834E-001   0.2854747E+002   0.3004879E-002   0.3217822E-002
   0.4217150E-001   0.2372833E-002   0.4470943E-001   0.3533775E+002   0.2537929E-002   0.2715416E-002
