# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.1612307E-001   0.4668666E-003   0.1662362E-001   0.8510058E+002   0.5005498E-003   0.5385917E-003
   0.2500455E-001   0.1162493E-002   0.2626391E-001   0.6390212E+002   0.1259360E-002   0.1367005E-002
   0.3631547E-001   0.2218436E-002   0.3874091E-001   0.4480645E+002   0.2425441E-002   0.2655428E-002
   0.4293280E-001   0.2887607E-002   0.4609037E-001   0.4431282E+002   0.3157571E-002   0.3456286E-002
   0.4543978E-001   0.3179295E-002   0.4891703E-001   0.4449467E+002   0.3477249E-002   0.3806313E-002
   0.5170779E-001   0.3795414E-002   0.5586657E-001   0.3870158E+002   0.4158784E-002   0.4561291E-002
   0.7933236E-001   0.9243935E-002   0.9022780E-001   0.2283086E+002   0.1089545E-001   0.1290325E-001
   0.8908224E-001   0.1126742E-001   0.1025652E+000   0.1555169E+002   0.1348294E-001   0.1621672E-001
   0.8253847E-001   0.1065627E-001   0.9540411E-001   0.1878357E+002   0.1286564E-001   0.1561302E-001
   0.6297370E-001   0.6466159E-002   0.7063884E-001   0.2223255E+002   0.7665133E-002   0.9148775E-002
   0.4595030E-001   0.3103143E-002   0.4944399E-001   0.2974043E+002   0.3493692E-002   0.3965202E-002
   0.4635122E-001   0.2934295E-002   0.4953622E-001   0.3312689E+002   0.3185002E-002   0.3460953E-002
   0.4901612E-001   0.3622524E-002   0.5301956E-001   0.3580645E+002   0.4003444E-002   0.4432100E-002
   0.4897137E-001   0.3537368E-002   0.5286620E-001   0.3512818E+002   0.3894830E-002   0.4295400E-002
   0.5113574E-001   0.3644527E-002   0.5513978E-001   0.2999988E+002   0.4004036E-002   0.4406256E-002
   0.4686475E-001   0.2806230E-002   0.4987982E-001   0.3003200E+002   0.3015074E-002   0.3241067E-002
   0.4105810E-001   0.2274290E-002   0.4349040E-001   0.3649676E+002   0.2432307E-002   0.2602342E-002
   0.3139034E-001   0.1522620E-002   0.3301233E-001   0.4984890E+002   0.1621985E-002   0.1728531E-002
   0.2193242E-001   0.7646640E-003   0.2273823E-001   0.6163542E+002   0.8058151E-003   0.8496556E-003
   0.1932828E-001   0.5302194E-003   0.1988128E-001   0.6302847E+002   0.5529977E-003   0.5770884E-003
   0.2378706E-001   0.7800857E-003   0.2460393E-001   0.5320347E+002   0.8168622E-003   0.8558472E-003
   0.3066862E-001   0.1242458E-002   0.3198229E-001   0.4058576E+002   0.1313665E-002   0.1390147E-002
   0.4865818E-001   0.4410106E-002   0.5384131E-001   0.3083603E+002   0.5183131E-002   0.6132264E-002
   0.5710612E-001   0.5880343E-002   0.6403692E-001   0.2881716E+002   0.6930801E-002   0.8213587E-002
   0.6188921E-001   0.6361977E-002   0.6934493E-001   0.2641252E+002   0.7455715E-002   0.8785611E-002
   0.5056688E-001   0.4127253E-002   0.5528156E-001   0.3051920E+002   0.4714685E-002   0.5417360E-002
   0.4079453E-001   0.2614629E-002   0.4367488E-001   0.4181043E+002   0.2880352E-002   0.3182867E-002
   0.4903174E-001   0.5421284E-002   0.5554825E-001   0.4974746E+002   0.6516502E-002   0.7881665E-002
   0.7362659E-001   0.1161610E-001   0.8819870E-001   0.4561744E+002   0.1457211E-001   0.1837973E-001
   0.8931386E-001   0.1405265E-001   0.1067948E+000   0.3318495E+002   0.1748089E-001   0.2186123E-001
   0.8756974E-001   0.1260722E-001   0.1030934E+000   0.2242066E+002   0.1552369E-001   0.1923757E-001
   0.6173038E-001   0.6881756E-002   0.6987437E-001   0.3085383E+002   0.8143993E-002   0.9687579E-002
   0.3518218E-001   0.2501879E-002   0.3797200E-001   0.5741482E+002   0.2789826E-002   0.3116836E-002
   0.1833313E-001   0.7379259E-003   0.1913367E-001   0.8931634E+002   0.8005473E-003   0.8706306E-003
   0.9581257E-002   0.1129759E-003   0.9696001E-002   0.1214824E+003   0.1147443E-003   0.1165501E-003
   0.9780766E-002   0.1466563E-003   0.9931446E-002   0.1299934E+003   0.1506806E-003   0.1548821E-003
   0.1360630E-001   0.4296163E-003   0.1406568E-001   0.1184903E+003   0.4593855E-003   0.4919876E-003
   0.1729590E-001   0.6563019E-003   0.1799976E-001   0.1017844E+003   0.7038587E-003   0.7559334E-003
   0.1810345E-001   0.6764194E-003   0.1882775E-001   0.9279387E+002   0.7243059E-003   0.7767064E-003
   0.1556101E-001   0.4684562E-003   0.1605906E-001   0.9392343E+002   0.4980477E-003   0.5303776E-003
   0.3628000E-001   0.3539803E-002   0.4039625E-001   0.7422910E+002   0.4116251E-002   0.4800591E-002
   0.4585884E-001   0.4424466E-002   0.5095631E-001   0.5391396E+002   0.5097469E-002   0.5889909E-002
   0.5876130E-001   0.5600466E-002   0.6514914E-001   0.3260882E+002   0.6387840E-002   0.7306050E-002
   0.6015855E-001   0.4963430E-002   0.6567704E-001   0.2532901E+002   0.5518497E-002   0.6145632E-002
   0.5602669E-001   0.4117786E-002   0.6053139E-001   0.2607579E+002   0.4504695E-002   0.4931634E-002
   0.5592084E-001   0.4055920E-002   0.6035525E-001   0.2546425E+002   0.4434406E-002   0.4852349E-002
   0.6940251E-001   0.6853343E-002   0.7725404E-001   0.2222195E+002   0.7851525E-002   0.9024600E-002
   0.8698776E-001   0.1093613E-001   0.1000469E+000   0.1742456E+002   0.1305918E-001   0.1567072E-001
   0.8441718E-001   0.1096234E-001   0.9762271E-001   0.1896972E+002   0.1320553E-001   0.1598545E-001
   0.7809922E-001   0.9553094E-002   0.8959327E-001   0.1877519E+002   0.1149405E-001   0.1390889E-001
   0.5579317E-001   0.4918413E-002   0.6147724E-001   0.2973304E+002   0.5684068E-002   0.6615960E-002
   0.4579243E-001   0.3121089E-002   0.4921185E-001   0.3935659E+002   0.3419422E-002   0.3751476E-002
   0.4482971E-001   0.3419111E-002   0.4864361E-001   0.4393034E+002   0.3813896E-002   0.4263387E-002
   0.4650187E-001   0.3665856E-002   0.5062601E-001   0.4134851E+002   0.4124143E-002   0.4657549E-002
   0.5048898E-001   0.4014081E-002   0.5500449E-001   0.3290447E+002   0.4515514E-002   0.5099691E-002
   0.4475324E-001   0.3084169E-002   0.4818609E-001   0.3442761E+002   0.3432853E-002   0.3839097E-002
   0.3253712E-001   0.1704840E-002   0.3439114E-001   0.4720133E+002   0.1854022E-002   0.2023491E-002
