# ~alp d~p/dz   Phi_p_sgs,z
   0.5637375E+001   0.1337600E+002
   0.5714738E+001   0.6662413E+001
   0.5058998E+001   0.3115832E+001
   0.5945341E+001   0.3542577E+001
   0.8936188E+001   0.6736595E+001
   0.1522248E+002   0.3797491E+002
   0.2606554E+002   0.9539968E+002
   0.4199885E+002   0.1708768E+003
   0.5269707E+002   0.1767243E+003
   0.6003602E+002   0.1616243E+003
   0.8350853E+002   0.1430529E+003
   0.1107657E+003   0.1226502E+003
   0.1384192E+003   0.1247570E+003
   0.1344796E+003   0.1280650E+003
   0.8431538E+002   0.1241571E+003
   0.3117021E+002   0.8137101E+002
   0.5778932E+001   0.2072689E+002
  -0.1567180E+001   0.4672300E+001
  -0.3662524E+001   0.2367840E+001
  -0.6382488E+001   0.5911441E+001
  -0.8708464E+001   0.9896283E+001
  -0.9276422E+001   0.1003241E+002
  -0.1098783E+002   0.1644522E+002
  -0.3342975E+001   0.4174531E+002
   0.1752647E+002   0.5059587E+002
   0.4197997E+002   0.5592875E+002
   0.6417022E+002   0.6936510E+002
   0.6161970E+002   0.7367147E+002
   0.4908971E+002   0.7443342E+002
   0.3953453E+002   0.7413441E+002
   0.2519409E+002   0.5375860E+002
   0.1632904E+002   0.4566652E+002
   0.1455784E+002   0.3708432E+002
   0.1468266E+002   0.2804060E+002
   0.1709884E+002   0.3101553E+002
   0.1615802E+002   0.3290223E+002
   0.1139928E+002   0.2776928E+002
   0.8877434E+001   0.2594805E+002
   0.7808126E+001   0.2378142E+002
   0.5600235E+001   0.1714954E+002
   0.1742535E+002   0.2492109E+002
   0.1559795E+002   0.1914305E+002
   0.1149594E+002   0.1350696E+002
   0.1083512E+002   0.1307063E+002
   0.1336624E+002   0.1470308E+002
   0.2637267E+002   0.5129712E+002
   0.4617111E+002   0.1058797E+003
   0.6034628E+002   0.1778876E+003
   0.6549151E+002   0.1802610E+003
   0.5838761E+002   0.1594012E+003
   0.6043844E+002   0.1402799E+003
   0.7796904E+002   0.1136442E+003
   0.1057365E+003   0.1196052E+003
   0.1114657E+003   0.1248353E+003
   0.7694267E+002   0.1203972E+003
   0.3183585E+002   0.8639186E+002
   0.7344681E+001   0.3007628E+002
   0.1064880E+001   0.7864243E+001
  -0.1849545E+001   0.2498118E+001
  -0.5021024E+001   0.7343686E+001
  -0.9946707E+001   0.1297566E+002
  -0.1301803E+002   0.1417861E+002
  -0.1461372E+002   0.1898462E+002
  -0.5828854E+001   0.3729024E+002
   0.1114249E+002   0.4653324E+002
   0.3055766E+002   0.5548156E+002
   0.5104281E+002   0.7020204E+002
   0.5310368E+002   0.7636005E+002
   0.4316444E+002   0.7059659E+002
   0.3381547E+002   0.6289594E+002
   0.2019489E+002   0.4333124E+002
   0.1312194E+002   0.3440806E+002
   0.1714179E+002   0.4494395E+002
   0.2641844E+002   0.5487724E+002
   0.3465225E+002   0.5472228E+002
   0.3423145E+002   0.5724457E+002
   0.2215932E+002   0.4228718E+002
   0.1668859E+002   0.2830343E+002
   0.1650236E+002   0.2826668E+002
   0.1539944E+002   0.2676057E+002
   0.3164423E+002   0.4298442E+002
   0.2849343E+002   0.4577413E+002
   0.2100056E+002   0.3992151E+002
   0.2068562E+002   0.3880356E+002
