# ~alp d~p/dz   Phi_p_sgs,z
   0.5628356E+001   0.1057614E+002
   0.4322188E+001   0.4349532E+001
   0.4386554E+001   0.1991031E+001
   0.7178242E+001   0.2735910E+001
   0.9046281E+001   0.3001529E+001
   0.1538215E+002   0.1127064E+002
   0.2600260E+002   0.3485818E+002
   0.5106228E+002   0.1168327E+003
   0.5748984E+002   0.1563974E+003
   0.5501806E+002   0.1336281E+003
   0.6748909E+002   0.9881803E+002
   0.1449739E+003   0.1047744E+003
   0.2765748E+003   0.1587385E+003
   0.2613568E+003   0.1815744E+003
   0.1308991E+003   0.1711185E+003
   0.2889127E+002   0.5969315E+002
   0.3029646E+001   0.7479319E+001
  -0.1392627E+001   0.5094385E+000
  -0.3522711E+001   0.1725985E+001
  -0.8843542E+001   0.4638319E+001
  -0.1179924E+002   0.7206319E+001
  -0.9595236E+001   0.4147849E+001
  -0.8957291E+001   0.4242089E+001
  -0.8882793E+001   0.3048022E+002
   0.3221777E+002   0.5960318E+002
   0.8349571E+002   0.5437140E+002
   0.1061681E+003   0.9732816E+002
   0.9827342E+002   0.8890959E+002
   0.8054389E+002   0.9613101E+002
   0.5127143E+002   0.7345975E+002
   0.1981287E+002   0.4430206E+002
   0.8932973E+001   0.2193657E+002
   0.1038921E+002   0.1155800E+002
   0.1598270E+002   0.1272180E+002
   0.1914302E+002   0.1920487E+002
   0.2085238E+002   0.2736321E+002
   0.1422508E+002   0.2806583E+002
   0.1103345E+002   0.3039899E+002
   0.9280140E+001   0.2263258E+002
   0.7521702E+001   0.1858627E+002
   0.2260388E+002   0.2276542E+002
   0.1463523E+002   0.1067593E+002
   0.7608380E+001   0.4591372E+001
   0.7631271E+001   0.4908673E+001
   0.7855348E+001   0.6168824E+001
   0.1932641E+002   0.2221214E+002
   0.3013832E+002   0.4168584E+002
   0.5102905E+002   0.1211837E+003
   0.4369365E+002   0.1589738E+003
   0.3512534E+002   0.1325432E+003
   0.3025879E+002   0.1004247E+003
   0.8981152E+002   0.1040518E+003
   0.2350944E+003   0.1696295E+003
   0.2490299E+003   0.1914493E+003
   0.1562008E+003   0.1849748E+003
   0.3564681E+002   0.8337304E+002
   0.5471042E+001   0.2053157E+002
   0.1561561E+000   0.4231177E+001
  -0.2878479E+001   0.1120526E+001
  -0.8157322E+001   0.5293978E+001
  -0.1451037E+002   0.1155412E+002
  -0.1602700E+002   0.1166327E+002
  -0.1661248E+002   0.1107745E+002
  -0.1244027E+002   0.2838494E+002
   0.2139453E+002   0.5391463E+002
   0.5226281E+002   0.5665232E+002
   0.6228107E+002   0.9249995E+002
   0.5662289E+002   0.7675554E+002
   0.5907088E+002   0.8061364E+002
   0.4637915E+002   0.6519059E+002
   0.2137073E+002   0.5166795E+002
   0.9995475E+001   0.2858050E+002
   0.1716419E+002   0.3061523E+002
   0.4106344E+002   0.5214478E+002
   0.5740332E+002   0.5826842E+002
   0.5253237E+002   0.6384656E+002
   0.2854354E+002   0.4033636E+002
   0.1879005E+002   0.3592706E+002
   0.1942468E+002   0.3495953E+002
   0.2314083E+002   0.3279059E+002
   0.5760903E+002   0.4599091E+002
   0.5174434E+002   0.4960394E+002
   0.3120222E+002   0.4670889E+002
   0.2458443E+002   0.3665542E+002
   0.1773584E+002   0.3004390E+002
   0.3011791E+002   0.3495293E+002
   0.3577223E+002   0.5497716E+002
   0.3248903E+002   0.1174039E+003
   0.3326652E+001   0.1529026E+003
  -0.2452385E+002   0.1169915E+003
  -0.3414375E+002   0.8798504E+002
  -0.9302530E+001   0.8213043E+002
   0.7496325E+002   0.1649409E+003
   0.9280763E+002   0.1987727E+003
   0.8120152E+002   0.1756744E+003
   0.2512874E+002   0.8741666E+002
   0.8863322E+001   0.2735786E+002
   0.2147429E+001   0.7303113E+001
  -0.1644486E+001   0.8029116E+000
  -0.5117324E+001   0.4171265E+001
  -0.1305639E+002   0.1180047E+002
  -0.2307890E+002   0.1497369E+002
  -0.2769804E+002   0.1532219E+002
  -0.1860347E+002   0.1760165E+002
   0.3618911E+001   0.3492702E+002
   0.2021551E+002   0.4111414E+002
   0.2564121E+002   0.5759619E+002
   0.3315503E+002   0.5440483E+002
   0.4837215E+002   0.6486623E+002
   0.4561079E+002   0.6391620E+002
   0.1992083E+002   0.5977152E+002
   0.2962118E+001   0.3518673E+002
   0.1029282E+002   0.5377986E+002
   0.4723662E+002   0.1056011E+003
   0.8224420E+002   0.1045112E+003
   0.7413059E+002   0.1019880E+003
   0.3181324E+002   0.5006943E+002
   0.1697761E+002   0.3107163E+002
   0.2251452E+002   0.3711140E+002
   0.4193166E+002   0.4791096E+002
   0.5643680E+002   0.5656994E+002
   0.5058107E+002   0.6665823E+002
   0.3078793E+002   0.5853445E+002
   0.2872883E+002   0.4408736E+002
   0.3485076E+002   0.4830849E+002
   0.6555835E+002   0.5733229E+002
   0.7616968E+002   0.8357977E+002
   0.3169598E+002   0.9472361E+002
  -0.1770016E+002   0.9623722E+002
  -0.4853195E+002   0.3656796E+002
  -0.5451604E+002   0.2567243E+002
  -0.5822612E+002   0.3366927E+002
  -0.4569176E+002   0.9103532E+002
  -0.3154132E+002   0.1156566E+003
  -0.2075792E+001   0.1067021E+003
   0.4654903E+001   0.5785537E+002
   0.9362092E+001   0.2581038E+002
   0.3877892E+001   0.7142152E+001
   0.1404698E+000   0.1146584E+001
  -0.1238137E+001   0.2760581E+001
  -0.6991021E+001   0.7533767E+001
  -0.2458238E+002   0.9437428E+001
  -0.3451057E+002   0.1353591E+002
  -0.2293705E+002   0.3386548E+001
  -0.4318265E+001   0.8746317E+001
   0.7584580E+001   0.1406572E+002
   0.1723407E+002   0.3246939E+002
   0.3408776E+002   0.4888194E+002
   0.5178563E+002   0.6424205E+002
   0.3988858E+002   0.6542663E+002
   0.1212593E+002   0.6096129E+002
  -0.5144448E+001   0.3282081E+002
   0.7706280E+000   0.7187103E+002
   0.3847520E+002   0.1463474E+003
   0.8179357E+002   0.1390692E+003
   0.7592649E+002   0.1154952E+003
   0.2819155E+002   0.4657791E+002
   0.1262781E+002   0.1492529E+002
   0.1902398E+002   0.3047850E+002
   0.3895602E+002   0.5105354E+002
   0.2970764E+002   0.5918954E+002
   0.2658790E+002   0.7782915E+002
   0.1547723E+002   0.6788763E+002
   0.1735030E+002   0.5086167E+002
   0.3255477E+002   0.5305510E+002
   0.7344434E+002   0.6599062E+002
   0.1022358E+003   0.9453420E+002
   0.5313460E+002   0.9710850E+002
  -0.8045293E+001   0.9354001E+002
  -0.4651498E+002   0.2411205E+002
  -0.4915474E+002   0.1081151E+002
  -0.5183478E+002   0.9706894E+001
  -0.5038617E+002   0.1243265E+002
  -0.3362272E+002   0.8771190E+001
  -0.1925044E+002   0.1188533E+002
  -0.4553047E+001   0.1681505E+002
   0.3117185E+001   0.1406203E+002
   0.2164140E+001   0.6011407E+001
   0.9590726E+000   0.2605509E+001
   0.1142917E+001   0.4504008E+001
  -0.2317593E+001   0.7146481E+001
  -0.2094177E+002   0.5991675E+001
  -0.3339880E+002   0.1083246E+002
  -0.2483870E+002   0.5987693E+000
  -0.5224575E+001   0.4699388E+001
   0.9644730E+001   0.1337960E+002
   0.3140995E+002   0.3824401E+002
   0.5600043E+002   0.5608886E+002
   0.6459686E+002   0.6699871E+002
   0.4195485E+002   0.6004797E+002
   0.1117368E+002   0.4892338E+002
  -0.4143957E+001   0.3185489E+002
   0.2222033E+001   0.6638096E+002
   0.2733327E+002   0.1321156E+003
   0.5858679E+002   0.1256249E+003
   0.5459651E+002   0.9540549E+002
   0.1970169E+002   0.3590429E+002
   0.6866799E+001   0.2820565E+001
   0.1016214E+002   0.1567692E+002
   0.2000730E+002   0.4154874E+002
   0.4133665E+001   0.3048374E+002
   0.9413406E+000   0.4046940E+002
  -0.1507959E+001   0.3245350E+002
   0.1226152E+001   0.2886999E+002
   0.2185655E+002   0.4496118E+002
   0.7059230E+002   0.6746601E+002
   0.1129936E+003   0.8941556E+002
   0.6789284E+002   0.8985324E+002
  -0.2799230E+001   0.8593593E+002
  -0.3717633E+002   0.2476525E+002
  -0.2838366E+002   0.7163882E+001
  -0.2394771E+002   0.4371336E+001
  -0.1703053E+002   0.5287085E+001
  -0.1014845E+002   0.2415561E+001
  -0.5852753E+001   0.2631007E+001
  -0.3091362E+001   0.4394660E+001
  -0.1361745E+001   0.4271139E+001
  -0.8653524E+000   0.3494278E+001
   0.1855994E+000   0.4700916E+001
   0.1379914E+001   0.9823577E+001
  -0.7415620E+000   0.1900529E+002
  -0.1520463E+002   0.1961819E+002
  -0.2730685E+002   0.2947244E+002
  -0.2209177E+002   0.2425883E+002
  -0.2041675E+001   0.2426082E+002
   0.1513725E+002   0.2219496E+002
   0.4219465E+002   0.3703108E+002
   0.6991968E+002   0.4819511E+002
   0.7956069E+002   0.5669437E+002
   0.6269548E+002   0.6133795E+002
   0.3816632E+002   0.6120357E+002
   0.2168742E+002   0.6499298E+002
   0.2388178E+002   0.7451640E+002
   0.3107696E+002   0.8766302E+002
   0.3925709E+002   0.7384736E+002
   0.3127799E+002   0.5135321E+002
   0.1171735E+002   0.2075220E+002
   0.3648159E+001   0.6913817E+000
   0.3718449E+001   0.6491255E+001
   0.4615606E+001   0.2054776E+002
  -0.6418585E+000   0.3043460E+001
  -0.2242785E+001   0.7448760E+001
  -0.2712539E+001   0.8900244E+001
  -0.1950191E+001   0.1087829E+002
   0.6056913E+001   0.2254410E+002
   0.2859714E+002   0.5289443E+002
   0.4337221E+002   0.7141404E+002
   0.2240761E+002   0.7268317E+002
  -0.1438939E+002   0.5373291E+002
  -0.2533583E+002   0.1486766E+002
  -0.1350350E+002   0.1348831E+001
  -0.7530961E+001  -0.3399217E-001
  -0.2763906E+001   0.1452161E+001
  -0.9263589E+000   0.1972399E+001
  -0.2754471E+000   0.1810142E+001
  -0.5539883E+000   0.1728043E+001
  -0.1284827E+001   0.1064697E+001
  -0.1766982E+001   0.2156794E+001
  -0.7996634E+000   0.6391199E+001
   0.1949137E+001   0.1733647E+002
   0.2060347E+001   0.3475639E+002
  -0.4040089E+001   0.4428908E+002
  -0.8933564E+001   0.5367678E+002
  -0.3067139E+001   0.5381163E+002
   0.1450790E+002   0.5754939E+002
   0.3363973E+002   0.6801045E+002
   0.5895809E+002   0.6372818E+002
   0.8206822E+002   0.5453299E+002
   0.8659658E+002   0.3863945E+002
   0.7884772E+002   0.4495982E+002
   0.7165097E+002   0.5774100E+002
   0.6474443E+002   0.6997717E+002
   0.5697384E+002   0.6701222E+002
   0.3637636E+002   0.5438776E+002
   0.2497073E+002   0.3213259E+002
   0.1688961E+002   0.1818236E+002
   0.9107402E+001   0.6329357E+001
   0.4284629E+001  -0.6062568E+000
   0.1995601E+001   0.2574956E+000
   0.5815912E+000   0.6334063E+000
   0.6883999E+000   0.5118550E+001
  -0.2490377E+001   0.1164585E+002
  -0.4714449E+001   0.1530820E+002
  -0.4967382E+001   0.1515309E+002
  -0.4209216E+001   0.1612777E+002
   0.2958422E+000   0.3000451E+002
   0.8187606E+000   0.3885822E+002
  -0.1012316E+002   0.4039598E+002
  -0.1873984E+002   0.2535950E+002
  -0.1397460E+002   0.6140171E+001
  -0.4163143E+001   0.5948232E+000
  -0.3181041E+000   0.1451276E+001
   0.3911801E+001   0.8131710E+000
   0.6185058E+001   0.9521622E+000
   0.4484603E+001   0.1966676E+001
   0.1711469E+001   0.2301477E+001
  -0.5032659E-002   0.1652614E+001
  -0.6028941E+000   0.1824240E+001
  -0.5362766E+000   0.5167693E+001
   0.9151176E+000   0.1597930E+002
   0.2182504E+001   0.3299331E+002
   0.1456656E+001   0.4471624E+002
   0.1830754E+001   0.5474375E+002
   0.1046812E+002   0.6167840E+002
   0.2954144E+002   0.8132665E+002
   0.3830575E+002   0.9883456E+002
   0.4547627E+002   0.8935284E+002
   0.4742157E+002   0.6889874E+002
   0.5874781E+002   0.3336081E+002
   0.7436607E+002   0.5031732E+002
   0.9332530E+002   0.7525218E+002
   0.9830631E+002   0.8638742E+002
   0.7891088E+002   0.6936970E+002
   0.3600925E+002   0.3281317E+002
   0.1609355E+002   0.8122193E+001
   0.1112527E+002   0.2392023E+001
   0.7694857E+001  -0.7967982E-001
   0.5094836E+001  -0.3166536E-001
   0.3965808E+001   0.1144593E+001
   0.2658511E+001   0.1730001E+001
   0.3771353E+001   0.1074131E+002
  -0.3577185E+001   0.1510229E+002
  -0.9682905E+001   0.1664435E+002
  -0.1111530E+002   0.1677156E+002
  -0.1297506E+002   0.1372320E+002
  -0.1597380E+002   0.1639112E+002
  -0.1657478E+002   0.1496766E+002
  -0.1490158E+002   0.1366453E+002
  -0.7814365E+001   0.3195390E+001
  -0.3784461E+001   0.3365754E+000
  -0.1796903E+001   0.1129304E+001
   0.1123520E+001   0.1161800E+001
   0.4858307E+001   0.5753353E+000
   0.7797080E+001   0.7426834E+000
   0.6777580E+001   0.1357936E+001
   0.4019454E+001   0.1968996E+001
   0.1598115E+001   0.2169664E+001
   0.5022573E+000   0.1562818E+001
   0.8357117E-001   0.3835974E+001
   0.2061868E+000   0.1138275E+002
   0.6349987E+000   0.2327590E+002
   0.2055182E+001   0.3321499E+002
   0.3690329E+001   0.3977465E+002
   0.1024780E+002   0.5012702E+002
   0.2295354E+002   0.7296985E+002
   0.2421382E+002   0.9923408E+002
   0.1919132E+002   0.9411498E+002
   0.1557475E+002   0.7251278E+002
   0.2779164E+002   0.3752344E+002
   0.4916407E+002   0.6861514E+002
   0.7913148E+002   0.1265515E+003
   0.7899523E+002   0.1326982E+003
   0.6381499E+002   0.1011748E+003
   0.2627677E+002   0.2397377E+002
   0.1207362E+002   0.8176736E+000
   0.8994595E+001  -0.1481014E+001
   0.7846388E+001  -0.6301626E+000
   0.8580262E+001   0.7026713E+000
   0.1130114E+002   0.3613309E+001
   0.8201684E+001   0.8275865E+001
   0.7018920E+001   0.1467824E+002
  -0.4923645E+001   0.1701785E+002
  -0.1280164E+002   0.1502785E+002
  -0.1372834E+002   0.1410409E+002
  -0.1366527E+002   0.6528372E+001
  -0.1530810E+002   0.3941488E+001
  -0.1270333E+002   0.1353248E+001
  -0.8157891E+001   0.1564138E+001
  -0.3533894E+001   0.6818438E+000
  -0.2257494E+001   0.4974922E+000
  -0.1368326E+001   0.6927357E+000
   0.2061186E+000   0.8972888E+000
   0.2050687E+001   0.1058009E+001
   0.4308282E+001   0.1497833E+001
