# ~alp d~p/dz   Phi_p_sgs,z
   0.1231526E+001   0.3832033E+000
   0.2014980E+001   0.3250745E+000
   0.3842759E+001   0.2484227E+000
   0.6172548E+000   0.4669544E+000
   0.1321023E+002   0.4700727E+001
   0.8251102E+001   0.2706353E+000
   0.5654920E+002   0.1363380E+001
   0.1787586E+003   0.1096236E+002
   0.7450430E+003   0.6287435E+002
   0.2381278E+003   0.7713410E+002
  -0.3360166E+002   0.1019185E+002
  -0.3028893E+002   0.1421607E+002
   0.4495779E+003   0.3542720E+002
   0.1466140E+004   0.1406419E+003
   0.1224209E+003   0.3511486E+002
   0.1111201E+002   0.1910420E+001
   0.1570588E+001   0.6431254E-001
  -0.4241266E-001   0.1319623E+000
  -0.2228408E+001  -0.9635667E-001
  -0.2273311E+002   0.1204226E+000
  -0.2030996E+002   0.6876208E+000
  -0.3477013E+001   0.2858742E-001
  -0.4799667E+001   0.5596352E-002
  -0.9554674E+001   0.4082024E+000
   0.7247821E+002   0.1806126E+002
   0.3377660E+003   0.1997556E+002
   0.3668256E+003   0.2569380E+002
   0.1349750E+004   0.2101863E+003
   0.1079882E+003   0.8805840E+001
   0.5726950E+001   0.3282459E+001
   0.4177180E+001   0.2165433E+000
   0.2672909E+001   0.1167567E+000
   0.2791389E+001   0.9160470E+000
   0.2199555E+002   0.1156046E+001
   0.3396440E+002   0.2352085E+001
  -0.1033923E+001   0.5496778E+000
   0.5748927E+002   0.1448942E+002
   0.5866354E+002   0.1770608E+002
   0.3162325E+002   0.1957506E+001
   0.4891188E+002   0.1685255E+002
   0.2115603E+002   0.5194880E+001
   0.4168897E+001   0.6861680E-001
   0.1544986E+001   0.6716924E-001
   0.4191633E+000   0.3995089E-001
   0.1712698E+002   0.6716538E+001
   0.7533835E+001   0.9173951E+000
   0.3309618E+002   0.1014591E+001
  -0.1122051E+001   0.2172427E+002
  -0.2618953E+002   0.3999494E+001
  -0.1984582E+002   0.1242325E+001
  -0.1162378E+003   0.1320388E+002
   0.1247393E+003   0.1747770E+002
   0.5711019E+003   0.3283576E+002
   0.1580339E+004   0.7377605E+002
   0.1027504E+004   0.1932639E+003
   0.5031365E+001   0.3816662E+001
  -0.3791994E+000   0.1934726E-001
  -0.1054828E+001   0.2129378E-002
  -0.6242304E+001   0.1037542E+001
  -0.1309435E+002   0.9240757E+000
  -0.1600262E+002   0.3957451E-003
  -0.4665604E+001   0.1085841E+000
  -0.7902153E+001   0.3219478E-001
  -0.1434637E+002   0.5073869E+000
   0.8739953E+002   0.1585421E+002
   0.3982809E+002   0.1659221E+002
   0.6186030E+002   0.8532833E+002
   0.3300406E+003   0.1600012E+003
   0.1453693E+003   0.5510033E+002
   0.2720152E+002   0.1684680E+002
   0.5938163E+002   0.1062610E+003
