# ~alp d~p/dz   Phi_p_sgs,z
   0.1555584E+001   0.1553754E+001
   0.2027068E+001   0.5262107E+000
   0.4355880E+001   0.5586797E+000
   0.2271384E+001   0.1167687E+001
   0.1299761E+002   0.3648727E+001
   0.1464969E+002   0.1287112E+001
   0.4955159E+002   0.3092291E+001
   0.1564193E+003   0.2975423E+002
   0.3696815E+003   0.1262476E+003
   0.1306704E+003   0.9515441E+002
  -0.3535971E+002   0.8207674E+001
   0.7620764E+002   0.2920849E+002
   0.4473456E+003   0.7039538E+002
   0.1003689E+004   0.2017508E+003
   0.1933753E+003   0.1366820E+003
   0.1067452E+002   0.2565580E+001
   0.9937909E+000   0.3791111E+000
  -0.1015033E+000   0.3257029E+000
  -0.2579129E+001  -0.5854404E-002
  -0.1942014E+002   0.1056546E+001
  -0.2105975E+002   0.2316056E+001
  -0.4418611E+001   0.1669750E+000
  -0.5008850E+001   0.1262345E-001
  -0.9683399E+001   0.1681006E+001
   0.8153700E+002   0.4283348E+002
   0.2846603E+003   0.3337524E+002
   0.2522178E+003   0.6161604E+002
   0.5636582E+003   0.2911310E+003
   0.1592654E+003   0.1201828E+003
   0.2226476E+002   0.4096394E+002
   0.9420086E+001   0.2272703E+002
   0.3751889E+001   0.2021213E+000
   0.5311685E+001   0.1468699E+001
   0.1819815E+002   0.2177616E+001
   0.2644904E+002   0.3423584E+001
   0.6408188E+000   0.3218283E+001
   0.3638703E+002   0.2874671E+002
   0.4334461E+002   0.2088833E+002
   0.1952167E+002   0.7264075E+001
   0.2661377E+002   0.1878075E+002
   0.3237288E+002   0.1459958E+002
   0.4730438E+001   0.2580745E+000
   0.1747800E+001   0.2529622E+000
   0.1035083E+001   0.2976918E+000
   0.1332936E+002   0.6266532E+001
   0.1265435E+002   0.3915712E+001
   0.2986081E+002   0.3715581E+001
   0.1316591E+002   0.4308047E+002
  -0.2195016E+002   0.8040127E+002
  -0.3557504E+002   0.3365980E+002
  -0.9285767E+002   0.1839035E+002
   0.9340320E+002   0.3108967E+002
   0.5281418E+003   0.9591634E+002
   0.1570427E+004   0.1667385E+003
   0.5821260E+003   0.2520927E+003
   0.1153835E+002   0.1404590E+002
  -0.3008262E+000   0.1142938E+000
  -0.1196809E+001   0.1598193E-001
  -0.5549814E+001   0.1619174E+001
  -0.1356117E+002   0.2008289E+001
  -0.1474337E+002   0.2521565E+000
  -0.6447966E+001   0.4065719E+000
  -0.8003523E+001   0.1138352E+000
  -0.1571558E+002   0.2626143E+001
   0.6732488E+002   0.3428770E+002
   0.7209297E+002   0.5371611E+002
   0.5567575E+002   0.9219401E+002
   0.1915825E+003   0.1539853E+003
   0.1714675E+003   0.6892669E+002
   0.1110439E+003   0.1282351E+003
   0.8532091E+002   0.1446421E+003
   0.3070487E+002   0.3262020E+002
   0.1457587E+002   0.3823624E+001
   0.4668085E+002   0.5649171E+001
   0.1211836E+003   0.2080353E+002
   0.4118776E+002   0.2983031E+002
   0.1838285E+002   0.5500035E+002
   0.1511888E+002   0.2554029E+002
   0.3690734E+000   0.1823727E+002
   0.5635004E+002   0.3781491E+002
   0.1110451E+003   0.2404914E+002
   0.4520228E+002   0.1390356E+002
   0.2462232E+002   0.1231866E+002
   0.7324939E+001   0.2294804E+001
   0.2611024E+002   0.1079287E+002
  -0.1006505E+001   0.6604979E+001
  -0.9433362E+001   0.6175659E-001
  -0.5382745E+002   0.2827202E+001
  -0.4902746E+002   0.7865572E+001
  -0.3850014E+002   0.4395977E+001
  -0.1018126E+003   0.8596089E+001
  -0.3164334E+002   0.2226289E+001
   0.1110046E+002   0.7318844E+002
   0.4039520E+003   0.6055506E+002
  -0.5501938E+002   0.8891084E+002
  -0.1013453E+002   0.1227137E+002
   0.4088783E+001   0.9126092E+001
   0.5602334E-001   0.3948971E+000
   0.4052028E+000   0.3358291E+000
  -0.4864114E+001   0.1010245E+001
  -0.1475099E+002   0.1154422E+002
  -0.4576956E+002   0.2051431E+002
  -0.1576683E+002  -0.2274236E+000
  -0.2023132E+002   0.3905755E+001
   0.1253397E+002   0.7288279E+001
   0.1237756E+002   0.6978080E+001
  -0.7100074E+000   0.4168311E+001
   0.2641727E+001   0.1479124E+002
   0.4902004E+002   0.9162607E+001
   0.1447481E+003   0.5760885E+002
   0.1540260E+003   0.1353055E+003
   0.8135034E+002   0.5907651E+002
   0.3431285E+002   0.1199922E+002
   0.2592338E+002   0.1305086E+002
   0.3222820E+003   0.1716099E+003
   0.2897053E+003   0.9495068E+002
   0.1775681E+002   0.6005692E+001
  -0.2825121E-001   0.1573964E+001
  -0.3289886E+001   0.4840522E+002
   0.1201952E+003   0.8856272E+002
   0.2229905E+003   0.5470153E+002
   0.2401160E+003   0.5135730E+002
   0.2029870E+003   0.8659178E+002
   0.4422971E+002   0.3617146E+002
   0.5048160E+002   0.1256007E+002
  -0.1163300E+002   0.9182468E+001
   0.6699053E+001   0.3835636E+002
  -0.2666764E+001   0.6765966E+002
  -0.5127316E+002   0.1086836E+002
  -0.1498018E+002   0.5470960E+000
  -0.1156399E+003  -0.5350469E+001
  -0.9600145E+002   0.4323344E+001
  -0.6739978E+002   0.2823254E+001
  -0.1308534E+003   0.2223632E+002
  -0.2298478E+002   0.1143623E-001
  -0.8320450E+001   0.2031306E+002
   0.5149215E+002   0.7342174E+001
   0.6661730E+001   0.1720459E+001
   0.1332484E+001  -0.1713368E+000
  -0.1621803E+001  -0.3182032E-001
   0.4945882E+001   0.7228877E+001
  -0.1969181E+002   0.9849867E+001
  -0.5593579E+002   0.1558525E+001
  -0.2576759E+002   0.8737730E+000
  -0.3612702E+001   0.9363685E-001
   0.1302795E+002   0.1301880E+001
   0.3161779E+001   0.6655485E+001
  -0.6376446E+001   0.2816219E+001
   0.2638269E+002   0.1706426E+002
   0.9119448E+002   0.2380291E+002
   0.2213235E+002   0.3183270E+002
   0.4583318E+001   0.9933327E+001
  -0.4510191E+001   0.6026825E+001
  -0.1199401E+002   0.1022906E+002
   0.2571253E+003   0.2949963E+003
   0.2932245E+003   0.1341520E+003
   0.2515360E+002   0.2499406E+001
   0.3344148E+001   0.2951907E+000
   0.1429363E+002   0.1781177E+002
   0.1360244E+003   0.4287369E+002
   0.1103149E+001   0.7942336E+001
  -0.6282204E+001   0.1778720E+002
  -0.9378289E+001   0.2150718E+002
  -0.4968431E+001   0.8274437E+001
   0.4436305E+002   0.8295041E+001
   0.9960998E+002   0.5740023E+002
   0.2605845E+003   0.6656514E+002
   0.1126260E+003   0.1196275E+003
  -0.3892308E+002   0.3921366E+001
  -0.7098610E+001   0.3172494E+000
  -0.7923021E+002   0.2255550E+002
  -0.6513994E+002   0.2804034E+002
  -0.2001062E+002   0.6404661E-001
  -0.1992425E+002  -0.1809987E+000
  -0.1158171E+002   0.1989270E+000
  -0.7256687E+001   0.3715522E+001
   0.2265630E+001   0.9287794E+001
   0.1312315E+002  -0.3200337E+000
   0.7968866E+000   0.1746568E+000
  -0.1656985E+001   0.1455664E+000
  -0.6802273E+001  -0.3855291E+001
  -0.3385811E+002   0.3400488E+001
  -0.6597033E+002  -0.3163043E+000
  -0.1452947E+002  -0.1979224E+001
  -0.1767989E+001   0.2896918E+000
   0.6905848E+001   0.9344721E+000
   0.2682002E+002   0.6953359E+001
   0.4204888E+002   0.6484569E+002
   0.2583871E+003   0.8353142E+002
   0.6725360E+002   0.8538458E+002
  -0.5198008E+001   0.2004232E+001
  -0.1607771E+001   0.5814957E-001
  -0.1071682E+001   0.4946867E-001
  -0.5716587E+001   0.5570380E+002
   0.3538613E+003   0.2706736E+003
   0.2719717E+003   0.7858110E+002
   0.1894414E+002   0.1733163E+001
   0.3034419E+001   0.1775303E+000
   0.4305446E+001   0.2122386E+001
   0.1076204E+002   0.5853447E+001
  -0.2020503E+001   0.9545705E-001
  -0.2670072E+001   0.3020663E+000
  -0.1614000E+001   0.2813864E-001
  -0.1414097E+001   0.7028214E-001
   0.1450142E+000   0.8852351E+001
   0.5625022E+002   0.2213111E+002
   0.6679081E+002   0.5625910E+002
   0.9034274E+001   0.3210187E+002
  -0.3644626E+002   0.2851717E+002
  -0.3642282E+002   0.1460845E+002
  -0.3937799E+002   0.3159213E+001
  -0.1666577E+002   0.5825170E+001
  -0.1502339E+002   0.3091083E+001
  -0.1194585E+002   0.1632539E+000
  -0.7516809E+001   0.2217184E+000
  -0.2833979E+001  -0.9938384E-001
  -0.2226273E+001   0.1129845E+000
  -0.9129516E+001   0.3962682E+001
  -0.1599628E+001  -0.4059304E+000
  -0.6394498E+001   0.7559020E+000
  -0.2495478E+002   0.6805384E+001
  -0.2378471E+002   0.1310895E+002
  -0.3101534E+002   0.2055793E+002
   0.1052251E+001   0.1169680E+002
   0.7733828E+001   0.1206642E+002
   0.1375148E+002   0.3184914E+001
   0.6009182E+002   0.6986435E+001
   0.1842216E+003   0.1738691E+002
   0.7811487E+002   0.6536279E+002
  -0.2173444E+001   0.1580186E+002
   0.2169411E+002   0.7778030E+002
  -0.3202834E+001   0.5873981E+002
  -0.3636903E+001   0.1865515E+001
   0.3146517E+002   0.8650409E+002
   0.2817339E+003   0.7126837E+002
   0.1458141E+003   0.2825579E+002
   0.1177221E+002   0.2071660E+001
   0.1723830E+001  -0.4953594E-002
   0.2932570E+000   0.1726207E-001
  -0.2655021E+000   0.2487489E+000
   0.8860859E+000  -0.2850867E+000
  -0.1613832E+001   0.3085427E+000
  -0.2430438E+001   0.3742422E+000
  -0.1307885E+001  -0.4477453E-001
   0.1709315E+001   0.2637550E+001
   0.2057885E+002   0.3006439E+001
   0.5134540E+002   0.9977424E+001
   0.4822245E+002   0.2101204E+002
  -0.4732249E+002   0.3068943E+002
  -0.1432874E+002   0.2494945E+001
  -0.3303621E+001   0.6184197E+000
   0.8449621E-001   0.7407477E+000
  -0.6187284E+000   0.9714191E+000
  -0.4930144E+000   0.1656771E+001
  -0.1419735E+001   0.5445026E+000
  -0.9910589E+000   0.1254789E+000
  -0.7118420E+000   0.2357489E-001
  -0.2724636E+001   0.3533041E+000
  -0.4297801E+000   0.1447943E+001
   0.8580858E+001   0.1001204E+002
   0.5863941E+001   0.5274937E+002
  -0.2434608E+002   0.6081894E+002
  -0.2250380E+002   0.5646252E+002
   0.1046387E+003   0.9645473E+002
   0.8859801E+002   0.5715882E+002
   0.4963507E+002   0.1372223E+002
   0.4058133E+002   0.8384575E+001
   0.6347003E+002   0.2087934E+002
   0.3283967E+002   0.2000166E+002
   0.3772358E+002   0.1887940E+002
   0.2078013E+003   0.2644899E+002
   0.2421833E+003   0.3224462E+002
   0.4753260E+002   0.5678755E+002
   0.7487644E+002   0.1382911E+002
   0.7671447E+002   0.1834430E+002
   0.2947145E+002   0.8031541E+001
   0.5313507E+001   0.8100473E+000
   0.1258209E+001  -0.4819862E-001
   0.1828667E+000   0.4161059E-001
   0.8318750E+000   0.3022183E+000
   0.5220657E+000   0.3803982E+000
  -0.4820385E+001   0.8421655E+000
  -0.2019030E+002   0.5899047E+001
  -0.7305195E+001   0.2131915E+001
  -0.2633816E+001   0.2826545E+001
  -0.1564638E+002   0.6266732E+001
  -0.1798560E+002   0.1034051E+002
  -0.2952463E+002   0.1148074E+002
  -0.1467307E+002   0.1707322E+001
  -0.4221237E+001   0.8007237E+000
  -0.1390188E+001   0.4220444E+000
   0.1672862E+000   0.1484897E+000
   0.6226470E+001   0.2372689E+000
   0.1119879E+002  -0.3037513E+000
   0.1066288E+002   0.1150702E+001
   0.2957350E+001   0.1547315E+001
   0.2948199E+000   0.7360085E+000
  -0.8789610E+000   0.3680218E+000
