 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.4462197E+003  -0.4582471E+003
  -0.1195133E+003  -0.1265045E+003
  -0.1508262E+002  -0.1132330E+002
  -0.8340471E+002  -0.8365740E+002
  -0.9036475E+002  -0.9347177E+002
   0.1275171E+003   0.1216167E+003
   0.6057961E+003   0.5653082E+003
   0.1058552E+004   0.9038895E+003
   0.1373094E+004   0.1110789E+004
   0.1455979E+004   0.1231417E+004
   0.1411493E+004   0.1362847E+004
   0.1121704E+004   0.1155436E+004
   0.5151226E+003   0.5686805E+003
   0.8140195E+002   0.6472635E+002
   0.1580269E+002   0.7428866E+001
   0.1429618E+003   0.7837431E+002
   0.6165542E+002   0.6140105E+002
   0.6214051E+001  -0.5705725E+000
  -0.6926844E+002  -0.7579128E+002
  -0.2185588E+003  -0.2127707E+003
  -0.3266383E+003  -0.3271964E+003
  -0.3479154E+003  -0.3666279E+003
  -0.3189925E+003  -0.3290078E+003
  -0.1446016E+003  -0.1746572E+003
   0.3705959E+003   0.3415419E+003
   0.9856698E+003   0.9428670E+003
   0.1247072E+004   0.1156669E+004
   0.1042141E+004   0.1016193E+004
   0.6085473E+003   0.5883735E+003
   0.2328746E+003   0.2236191E+003
   0.8066731E+002   0.8069115E+002
   0.1498651E+003   0.1583784E+003
   0.2020576E+003   0.2083624E+003
  -0.3675597E+002  -0.2978605E+002
  -0.4153841E+003  -0.4172693E+003
  -0.7064509E+003  -0.7263321E+003
  -0.8335611E+003  -0.8457897E+003
  -0.9257443E+003  -0.9265655E+003
  -0.9344069E+003  -0.9356967E+003
  -0.7650195E+003  -0.7772999E+003
  -0.6385332E+003  -0.6274982E+003
  -0.4884776E+003  -0.4848655E+003
  -0.3296259E+003  -0.3368289E+003
  -0.2343655E+003  -0.2421650E+003
  -0.7290129E+002  -0.6883373E+002
   0.1417295E+003   0.1451875E+003
   0.5425206E+003   0.5208144E+003
   0.8424518E+003   0.7122006E+003
   0.1096759E+004   0.8372967E+003
   0.1151315E+004   0.9451777E+003
   0.1098465E+004   0.9780295E+003
   0.8323198E+003   0.7841874E+003
   0.5109263E+003   0.4579138E+003
   0.4527272E+003   0.3130810E+003
   0.5066535E+003   0.4059479E+003
   0.4359980E+003   0.3643317E+003
   0.1837543E+003   0.1984002E+003
   0.8184720E+002   0.8018740E+002
   0.1311902E+003   0.1302958E+003
   0.1628814E+003   0.1569774E+003
   0.8769639E+002   0.8438569E+002
  -0.9377118E+002  -0.1051422E+003
  -0.2258009E+003  -0.2460561E+003
  -0.8369056E+002  -0.1043004E+003
   0.2315269E+003   0.1805232E+003
   0.6010272E+003   0.5294038E+003
   0.8542215E+003   0.7639006E+003
   0.9415047E+003   0.8822183E+003
   0.7852612E+003   0.7206729E+003
   0.4835787E+003   0.4563927E+003
   0.2577144E+003   0.2562896E+003
   0.1934859E+003   0.2087455E+003
   0.2151420E+003   0.2293213E+003
   0.6976820E+002   0.7225690E+002
  -0.1422299E+003  -0.1735981E+003
  -0.3409417E+003  -0.3876489E+003
  -0.5005538E+003  -0.5380203E+003
  -0.7204109E+003  -0.7603968E+003
  -0.8213768E+003  -0.8576289E+003
  -0.7641299E+003  -0.7694599E+003
  -0.7705687E+002  -0.1605842E+003
  -0.2767677E+003  -0.4025687E+003
  -0.2723717E+003  -0.3854595E+003
  -0.2540991E+003  -0.3113591E+003
  -0.1327696E+003  -0.1416208E+003
  -0.1448375E+003  -0.1398086E+003
   0.1211919E+001   0.3760352E+001
   0.1507296E+003   0.1165240E+003
   0.3299216E+003   0.2515363E+003
   0.2961739E+003   0.2285112E+003
   0.3423132E+003   0.2330937E+003
   0.5648264E+003   0.3878836E+003
   0.7126220E+003   0.4838458E+003
   0.8015004E+003   0.5381933E+003
   0.7576563E+003   0.6231515E+003
   0.5767571E+003   0.5136932E+003
   0.2398356E+003   0.2644503E+003
   0.8312155E+002   0.8856795E+002
   0.2249028E+003   0.2255821E+003
   0.4468208E+003   0.4445077E+003
   0.5208968E+003   0.5309052E+003
   0.3132206E+003   0.3027603E+003
   0.3223114E+002  -0.2560051E+001
  -0.6944236E+002  -0.7879907E+002
  -0.9629917E+002  -0.1257416E+003
  -0.6546721E+002  -0.1006138E+003
   0.1082242E+003   0.7069904E+002
   0.4129306E+003   0.3853454E+003
   0.4801804E+003   0.4448882E+003
   0.3408284E+003   0.3183380E+003
   0.1796651E+003   0.1706871E+003
   0.1536278E+003   0.1541513E+003
   0.1691215E+003   0.1659403E+003
   0.1524049E+003   0.1517462E+003
   0.1898723E+003   0.1870443E+003
   0.2360338E+003   0.2455244E+003
   0.1671159E+003   0.1607708E+003
   0.7030458E+002   0.5954853E+002
   0.1143219E+003   0.1039237E+003
   0.7556766E+002   0.4586039E+002
   0.3729176E+003   0.2631223E+003
   0.1033544E+003  -0.6702047E+002
   0.1248056E+002  -0.1387159E+003
   0.1004552E+002  -0.7243843E+002
  -0.4430172E+001  -0.1323796E+002
  -0.5376249E+002  -0.8710748E+002
  -0.3972818E+002  -0.9678553E+002
   0.1659843E+002  -0.2398843E+002
   0.6222296E+002   0.5338209E+002
   0.3044380E+002   0.2742257E+002
   0.3713577E+001  -0.1418166E+002
   0.5726814E+002   0.1587731E+002
   0.3254171E+003   0.1278256E+003
   0.4006472E+003   0.1553362E+003
   0.3834935E+003   0.1937802E+003
   0.2030175E+003   0.1709865E+003
   0.1697458E+003   0.1795369E+003
   0.1249871E+003   0.1348685E+003
   0.2625283E+003   0.2646293E+003
   0.4576930E+003   0.4600097E+003
   0.5193053E+003   0.5205065E+003
   0.4015119E+003   0.3754751E+003
   0.1522235E+003   0.1227791E+003
  -0.5921742E+002  -0.6261530E+002
  -0.2637340E+003  -0.2725926E+003
  -0.4121694E+003  -0.4247076E+003
  -0.4777144E+003  -0.4651898E+003
  -0.4556965E+003  -0.4088562E+003
  -0.4584749E+003  -0.3764525E+003
  -0.3753888E+003  -0.3158661E+003
  -0.1718665E+003  -0.1623956E+003
   0.5322349E+002   0.5754226E+002
   0.1141720E+003   0.1267648E+003
   0.1311083E+003   0.1564718E+003
   0.2624230E+003   0.2847615E+003
   0.4674861E+003   0.5215537E+003
   0.5026267E+003   0.5408570E+003
   0.5164804E+003   0.5474929E+003
   0.5795814E+003   0.6385938E+003
   0.6118032E+003   0.5843315E+003
   0.4597005E+003   0.3693064E+003
   0.3657200E+003   0.2418409E+003
   0.2480968E+003   0.1434710E+003
   0.1795640E+003   0.1264703E+003
   0.1626831E+003   0.1610041E+003
   0.2564276E+003   0.2031780E+003
   0.1893857E+003   0.9649314E+002
   0.2406001E+002  -0.5474860E+002
  -0.2275472E+003  -0.2253731E+003
  -0.2686660E+003  -0.2536678E+003
  -0.2295981E+003  -0.2560201E+003
  -0.2099684E+003  -0.2492567E+003
  -0.2349995E+003  -0.2977597E+003
  -0.2744113E+003  -0.3254465E+003
  -0.2205228E+003  -0.2579577E+003
  -0.8473541E+002  -0.9139467E+002
   0.7555837E+002   0.7679465E+002
   0.1383773E+003   0.1490687E+003
   0.1603285E+003   0.1710266E+003
   0.1382271E+003   0.1493303E+003
   0.1692486E+003   0.1646032E+003
   0.3054009E+003   0.2785430E+003
   0.3181246E+003   0.2907684E+003
   0.1205338E+003   0.1206200E+003
  -0.1144377E+003  -0.1112842E+003
  -0.3038530E+003  -0.3172734E+003
  -0.5485298E+003  -0.5568528E+003
  -0.8176812E+003  -0.7795685E+003
  -0.9117151E+003  -0.8464927E+003
  -0.7783797E+003  -0.7417570E+003
  -0.4874123E+003  -0.5015349E+003
  -0.2110024E+003  -0.2320114E+003
  -0.1369589E+003  -0.1341520E+003
  -0.9362141E+002  -0.6015449E+002
   0.7572887E+001   0.4379985E+002
   0.2515774E+003   0.2850167E+003
   0.3637509E+003   0.3836796E+003
   0.4647833E+003   0.4916524E+003
   0.5008097E+003   0.5555761E+003
   0.5448035E+003   0.5244018E+003
  -0.2578185E+001  -0.2112477E+002
  -0.1600082E+002  -0.3829348E+002
  -0.1009011E+002  -0.1939702E+002
   0.8503367E+002   0.9235206E+002
   0.1612153E+003   0.1737647E+003
   0.2813331E+003   0.2283701E+003
   0.1676761E+003   0.7226559E+002
  -0.1214072E+003  -0.1710108E+003
  -0.4880613E+003  -0.4731924E+003
  -0.5260613E+003  -0.5057407E+003
  -0.4954536E+003  -0.5342447E+003
  -0.5685185E+003  -0.6217757E+003
  -0.7505231E+003  -0.7613951E+003
  -0.7532059E+003  -0.7283247E+003
  -0.5685080E+003  -0.5763706E+003
  -0.2395194E+003  -0.2603859E+003
   0.3443668E+002   0.3692566E+002
   0.1359612E+003   0.1503110E+003
   0.1197202E+003   0.1251500E+003
   0.6548638E+002   0.6177785E+002
   0.9147055E+002   0.7460213E+002
   0.2228134E+003   0.1865960E+003
   0.3506183E+003   0.3145246E+003
   0.3134975E+003   0.3177231E+003
   0.1530405E+003   0.1693929E+003
  -0.6630622E+002  -0.6367218E+002
  -0.3228597E+003  -0.3359633E+003
  -0.5124592E+003  -0.5198709E+003
  -0.4622320E+003  -0.4385046E+003
  -0.2842721E+003  -0.2654507E+003
  -0.2308276E+003  -0.2464718E+003
  -0.3959464E+003  -0.4691260E+003
  -0.5342708E+003  -0.5721656E+003
  -0.3794591E+003  -0.3749055E+003
  -0.1294502E+003  -0.1150320E+003
   0.1073828E+003   0.1080152E+003
   0.2149433E+003   0.2092807E+003
   0.2622863E+003   0.2643898E+003
   0.1737119E+003   0.1726202E+003
   0.7882236E+002   0.6254981E+002
  -0.8246632E+001  -0.1494033E+002
   0.8652484E+002   0.9192182E+002
   0.1217892E+003   0.1463929E+003
   0.1551978E+003   0.1851840E+003
   0.1477869E+003   0.1625709E+003
  -0.1957671E+002  -0.3111311E+002
  -0.3018784E+003  -0.3196098E+003
  -0.5372943E+003  -0.5334121E+003
