 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.3368889E+003  -0.3368889E+003
   0.5706107E+002   0.5706107E+002
   0.1306381E+003   0.1306381E+003
  -0.9370741E+002  -0.9370741E+002
  -0.2737695E+003  -0.2737695E+003
   0.4375589E+003   0.4375589E+003
   0.1304793E+004   0.1304793E+004
   0.2097993E+004   0.2097993E+004
   0.4472257E+004   0.4472257E+004
   0.5518618E+004   0.5518618E+004
   0.2610828E+004   0.2610828E+004
  -0.1385237E+003  -0.1385237E+003
  -0.1706982E+004  -0.1706982E+004
   0.7673624E+003   0.7673624E+003
  -0.1916158E+004  -0.1916158E+004
  -0.4417211E+002  -0.4417211E+002
  -0.3739518E+003  -0.3739518E+003
   0.8267539E+002   0.8267539E+002
   0.2650203E+003   0.2650203E+003
   0.7078846E+002   0.7078846E+002
  -0.3885407E+003  -0.3885407E+003
  -0.2424894E+003  -0.2424894E+003
  -0.2823629E+003  -0.2823629E+003
  -0.2949058E+003  -0.2949058E+003
   0.1879700E+003   0.1879700E+003
   0.2646121E+004   0.2646121E+004
   0.2479813E+004   0.2479813E+004
   0.1419763E+004   0.1419763E+004
  -0.6559741E+003  -0.6559741E+003
  -0.9378307E+003  -0.9378307E+003
  -0.4636239E+003  -0.4636239E+003
  -0.2111640E+002  -0.2111640E+002
   0.2785904E+003   0.2785904E+003
   0.5786159E+003   0.5786159E+003
  -0.9980486E+003  -0.9980486E+003
  -0.1002069E+004  -0.1002069E+004
  -0.1702891E+004  -0.1702891E+004
  -0.2888359E+004  -0.2888359E+004
  -0.3629642E+004  -0.3629642E+004
  -0.2653517E+004  -0.2653517E+004
  -0.6623045E+003  -0.6623045E+003
  -0.2818255E+003  -0.2818255E+003
  -0.1505484E+003  -0.1505484E+003
  -0.2484343E+003  -0.2484343E+003
  -0.3409119E+003  -0.3409119E+003
   0.3860610E+003   0.3860610E+003
   0.7317264E+003   0.7317264E+003
   0.6857429E+003   0.6857429E+003
   0.4379503E+002   0.4379503E+002
   0.1032673E+003   0.1032673E+003
   0.1090555E+004   0.1090555E+004
   0.2935486E+004   0.2935486E+004
   0.1682237E+004   0.1682237E+004
  -0.1938983E+004  -0.1938983E+004
   0.5524391E+004   0.5524391E+004
   0.4359928E+003   0.4359928E+003
   0.2514432E+003   0.2514432E+003
   0.2090177E+003   0.2090177E+003
   0.2152486E+003   0.2152486E+003
   0.6508746E+002   0.6508746E+002
   0.3312199E+002   0.3312199E+002
  -0.1788596E+003  -0.1788596E+003
  -0.2491566E+003  -0.2491566E+003
