 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.3854334E+003  -0.4103524E+003
  -0.2886451E+003  -0.3087396E+003
  -0.2359994E+003  -0.2569508E+003
  -0.1741560E+003  -0.1847274E+003
  -0.1156858E+003  -0.1189894E+003
   0.4581248E+002   0.3362090E+002
   0.2924878E+003   0.2378694E+003
   0.5370125E+003   0.4202670E+003
   0.7733530E+003   0.6463426E+003
   0.8559044E+003   0.7114605E+003
   0.8413428E+003   0.7062559E+003
   0.7095018E+003   0.6264033E+003
   0.5358558E+003   0.3922622E+003
   0.4150004E+003   0.3008763E+003
   0.2443519E+003   0.1661940E+003
   0.1337072E+003   0.7096253E+002
   0.1034276E+003   0.8826884E+002
   0.3670249E+001   0.4551175E+001
  -0.6111742E+002  -0.6439298E+002
  -0.1067396E+003  -0.1081753E+003
  -0.2009136E+003  -0.2035882E+003
  -0.2814039E+003  -0.2968330E+003
  -0.2566161E+003  -0.2837556E+003
  -0.7936199E+002  -0.1147839E+003
   0.2033639E+003   0.1788632E+003
   0.5162663E+003   0.4877306E+003
   0.7266810E+003   0.6898302E+003
   0.7707101E+003   0.7301555E+003
   0.6695894E+003   0.6505317E+003
   0.5238338E+003   0.5249892E+003
   0.4248545E+003   0.4301009E+003
   0.3302655E+003   0.3391296E+003
   0.1864420E+003   0.1950609E+003
   0.3645550E+002   0.3945998E+002
  -0.1227811E+003  -0.1325307E+003
  -0.2872770E+003  -0.2997366E+003
  -0.3923198E+003  -0.4008854E+003
  -0.4414077E+003  -0.4528959E+003
  -0.4792699E+003  -0.4945712E+003
  -0.4624404E+003  -0.4888441E+003
  -0.3618007E+003  -0.3920716E+003
  -0.3237457E+003  -0.3516539E+003
  -0.2911117E+003  -0.3202311E+003
  -0.2140524E+003  -0.2282931E+003
  -0.1395233E+003  -0.1442719E+003
   0.2184307E+002   0.1759407E+002
   0.2778289E+003   0.2322632E+003
   0.5054440E+003   0.3891279E+003
   0.7190670E+003   0.5705075E+003
   0.8209822E+003   0.6449498E+003
   0.7782609E+003   0.6163236E+003
   0.6890202E+003   0.5683830E+003
   0.5519027E+003   0.3709190E+003
   0.4905644E+003   0.3594573E+003
   0.3527106E+003   0.2569988E+003
   0.2342057E+003   0.1597950E+003
   0.1815343E+003   0.1682795E+003
   0.9950646E+002   0.1083857E+003
   0.9073243E+002   0.9420499E+002
   0.1217874E+003   0.1208924E+003
   0.5246783E+002   0.4821995E+002
  -0.5344373E+002  -0.6725599E+002
  -0.1089014E+003  -0.1367947E+003
  -0.7268240E+002  -0.1133633E+003
   0.8638768E+002   0.4878263E+002
   0.3209194E+003   0.2792334E+003
   0.4822089E+003   0.4393608E+003
   0.4977179E+003   0.4584302E+003
   0.4128573E+003   0.3946262E+003
   0.3037063E+003   0.2971554E+003
   0.2400735E+003   0.2353721E+003
   0.2079899E+003   0.2061750E+003
   0.1356065E+003   0.1390010E+003
   0.5418091E+002   0.5080166E+002
  -0.5514123E+002  -0.7106326E+002
  -0.2030101E+003  -0.2335753E+003
  -0.2925639E+003  -0.3242076E+003
  -0.3327346E+003  -0.3623604E+003
  -0.3905971E+003  -0.4217404E+003
  -0.3998671E+003  -0.4377685E+003
  -0.9436740E+002  -0.1624872E+003
  -0.1018230E+003  -0.1895375E+003
  -0.9101512E+002  -0.1796668E+003
  -0.8301325E+002  -0.1376690E+003
  -0.6400711E+002  -0.9402567E+002
  -0.2098129E+000  -0.6925350E+001
   0.1242261E+003   0.9501383E+002
   0.2843236E+003   0.1930621E+003
   0.4274324E+003   0.3066798E+003
   0.5112381E+003   0.3645513E+003
   0.5174661E+003   0.3721233E+003
   0.4632173E+003   0.3297454E+003
   0.4076777E+003   0.2127121E+003
   0.4129046E+003   0.2639501E+003
   0.3396571E+003   0.2323637E+003
   0.2831001E+003   0.2156552E+003
   0.2432474E+003   0.2353579E+003
   0.1794731E+003   0.1933624E+003
   0.2112729E+003   0.2177185E+003
   0.2432996E+003   0.2485606E+003
   0.2175585E+003   0.2172701E+003
   0.1109734E+003   0.1010868E+003
   0.3423454E+001  -0.2131591E+002
  -0.5143563E+002  -0.9003546E+002
  -0.3980230E+002  -0.7756902E+002
   0.6166499E+002   0.2863575E+002
   0.1484433E+003   0.1232452E+003
   0.1356805E+003   0.1280408E+003
   0.1054643E+003   0.1134315E+003
   0.8127537E+002   0.9381203E+002
   0.6875291E+002   0.8053824E+002
   0.8645265E+002   0.8787481E+002
   0.7573065E+002   0.8151953E+002
   0.5569535E+002   0.5991244E+002
   0.3659267E+002   0.3665362E+002
  -0.2591168E+002  -0.3986202E+002
  -0.4394729E+002  -0.6927430E+002
  -0.4521584E+002  -0.7124029E+002
  -0.9794423E+002  -0.1346883E+003
  -0.1158212E+003  -0.1729906E+003
   0.8022715E+002   0.1299146E+002
  -0.8376305E+001  -0.9998531E+002
  -0.6038542E+002  -0.1513873E+003
  -0.2784422E+002  -0.8769294E+002
   0.3153774E+002  -0.2140221E+002
   0.8029648E+002   0.3651848E+002
   0.1115086E+003   0.5630396E+002
   0.1344197E+003   0.3867711E+002
   0.1070792E+003   0.1719049E+002
   0.1128895E+003   0.1111397E+002
   0.1687193E+003   0.3459092E+002
   0.2181419E+003   0.3514565E+002
   0.2906229E+003   0.3659743E+002
   0.3553983E+003   0.1313917E+003
   0.3255938E+003   0.1589964E+003
   0.2581303E+003   0.1677127E+003
   0.2139423E+003   0.2010392E+003
   0.1725024E+003   0.1850435E+003
   0.1941464E+003   0.2012990E+003
   0.2412128E+003   0.2455852E+003
   0.2609084E+003   0.2561679E+003
   0.2152512E+003   0.1995600E+003
   0.1227796E+003   0.1012691E+003
   0.2268763E+002  -0.3160431E+001
  -0.7955152E+002  -0.1002657E+003
  -0.1444131E+003  -0.1557273E+003
  -0.1774655E+003  -0.1811045E+003
  -0.2033215E+003  -0.1917467E+003
  -0.2079537E+003  -0.1867426E+003
  -0.1646215E+003  -0.1390523E+003
  -0.1048570E+003  -0.8345781E+002
  -0.5850957E+002  -0.5226662E+002
  -0.3164005E+001   0.9146214E+001
   0.6790919E+002   0.8107840E+002
   0.1416395E+003   0.1575242E+003
   0.1786801E+003   0.1957498E+003
   0.2331970E+003   0.2445455E+003
   0.2623781E+003   0.2739347E+003
