 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.5022931E+003  -0.5090242E+003
  -0.6514609E+002  -0.6989968E+002
   0.5587171E+002   0.6552916E+002
  -0.9838786E+002  -0.1003283E+003
  -0.1187115E+003  -0.1229866E+003
   0.1896957E+003   0.1876719E+003
   0.7549262E+003   0.7337638E+003
   0.1336773E+004   0.1192112E+004
   0.1677742E+004   0.1376445E+004
   0.1756825E+004   0.1466015E+004
   0.1624377E+004   0.1612466E+004
   0.1174713E+004   0.1229867E+004
   0.4111691E+003   0.5338307E+003
  -0.2128597E+003  -0.2024639E+003
  -0.1340651E+003  -0.1715224E+003
   0.7085253E+002   0.2429446E+002
   0.6222266E+001  -0.4179632E+001
   0.7637136E+001  -0.4431182E+000
  -0.2191363E+002  -0.2845806E+002
  -0.2101412E+003  -0.2028645E+003
  -0.3313478E+003  -0.3303090E+003
  -0.3134950E+003  -0.3301390E+003
  -0.3114560E+003  -0.3163722E+003
  -0.1947925E+003  -0.2202653E+003
   0.3993065E+003   0.3650461E+003
   0.1198218E+004   0.1153540E+004
   0.1504270E+004   0.1391457E+004
   0.1097977E+004   0.1091058E+004
   0.4592243E+003   0.4494093E+003
   0.3209568E+002   0.1315610E+002
  -0.7110763E+002  -0.7725552E+002
   0.1240254E+003   0.1323437E+003
   0.2501422E+003   0.2522211E+003
  -0.2028623E+002  -0.1416302E+002
  -0.5221173E+003  -0.5096521E+003
  -0.8947427E+003  -0.9202866E+003
  -0.1010439E+004  -0.1023623E+004
  -0.1117813E+004  -0.1104870E+004
  -0.1152248E+004  -0.1146833E+004
  -0.9401153E+003  -0.9381246E+003
  -0.7237278E+003  -0.6895004E+003
  -0.4689478E+003  -0.4652497E+003
  -0.2756728E+003  -0.2827707E+003
  -0.2146553E+003  -0.2185593E+003
  -0.6366369E+002  -0.5357202E+002
   0.2060068E+003   0.2084759E+003
   0.5993647E+003   0.5843526E+003
   0.9232259E+003   0.7919235E+003
   0.1109860E+004   0.8114457E+003
   0.1164349E+004   0.9450847E+003
   0.1082114E+004   0.9952771E+003
   0.8956493E+003   0.8460629E+003
   0.4960106E+003   0.5618764E+003
   0.3831866E+003   0.2308913E+003
   0.6903413E+003   0.6057421E+003
   0.6114735E+003   0.5502744E+003
   0.1955578E+003   0.2099030E+003
   0.1133934E+003   0.1102177E+003
   0.1321657E+003   0.1290659E+003
   0.1468312E+003   0.1422116E+003
   0.5724394E+002   0.5674507E+002
  -0.1559182E+003  -0.1629330E+003
  -0.2578811E+003  -0.2681434E+003
  -0.8180925E+002  -0.9470886E+002
   0.2912271E+003   0.2383895E+003
   0.6650957E+003   0.5816642E+003
   0.9118346E+003   0.8120459E+003
   0.1100532E+004   0.1016928E+004
   0.1016658E+004   0.9356335E+003
   0.6124686E+003   0.5834032E+003
   0.2533296E+003   0.2555042E+003
   0.1264537E+003   0.1390806E+003
   0.1736497E+003   0.1827714E+003
   0.1197620E+003   0.1234907E+003
  -0.1722899E+003  -0.2195929E+003
  -0.4011436E+003  -0.4592765E+003
  -0.5486263E+003  -0.5783842E+003
  -0.8361948E+003  -0.8730945E+003
  -0.9589121E+003  -0.9970374E+003
  -0.9038447E+003  -0.8944623E+003
  -0.1148890E+003  -0.1970734E+003
  -0.4489459E+003  -0.5643158E+003
  -0.4520588E+003  -0.5346349E+003
  -0.3369140E+003  -0.3695169E+003
  -0.1322856E+003  -0.1325437E+003
  -0.1168028E+003  -0.1166332E+003
  -0.7332696E+002  -0.6551299E+002
   0.1114141E+003   0.1112671E+003
   0.2446303E+003   0.2140819E+003
   0.1965372E+003   0.1828405E+003
   0.2286871E+003   0.1283808E+003
   0.5354563E+003   0.3598880E+003
   0.9153928E+003   0.6943175E+003
   0.1022400E+004   0.7223567E+003
   0.1016969E+004   0.8540219E+003
   0.7042266E+003   0.6434608E+003
   0.2019934E+003   0.2278201E+003
   0.2596343E+002   0.2560107E+002
   0.1964685E+003   0.1949279E+003
   0.5085795E+003   0.5070528E+003
   0.6694433E+003   0.6811831E+003
   0.3579863E+003   0.3354277E+003
  -0.2075782E+002  -0.5624257E+002
  -0.5966111E+002  -0.6346639E+002
  -0.1152509E+003  -0.1343859E+003
  -0.1948082E+003  -0.2179107E+003
   0.6335720E+002   0.3440335E+002
   0.5319296E+003   0.4982284E+003
   0.6843098E+003   0.6118037E+003
   0.5093301E+003   0.4638258E+003
   0.2882009E+003   0.2724533E+003
   0.2044867E+003   0.2050531E+003
   0.2098587E+003   0.2026733E+003
   0.2224803E+003   0.2162455E+003
   0.3203363E+003   0.3054325E+003
   0.4469295E+003   0.4585456E+003
   0.3133795E+003   0.3222862E+003
   0.9208655E+002   0.8406967E+002
   0.1917508E+003   0.1886909E+003
   0.1896841E+003   0.1634672E+003
   0.5711733E+003   0.4499018E+003
   0.2231055E+003   0.2730623E+002
   0.8682923E+002  -0.8548986E+002
   0.5883853E+002  -0.2281442E+002
