 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.5124465E+003  -0.5196001E+003
  -0.3156606E+002  -0.3228041E+002
   0.1186729E+003   0.1287209E+003
  -0.1206406E+003  -0.1236114E+003
  -0.1813133E+003  -0.1889011E+003
   0.2873848E+003   0.2895296E+003
   0.9297174E+003   0.9249237E+003
   0.1648479E+004   0.1545915E+004
   0.2063392E+004   0.1729957E+004
   0.2209983E+004   0.1872948E+004
   0.1899880E+004   0.1881851E+004
   0.1105251E+004   0.1172668E+004
   0.4892644E+002   0.1973296E+003
  -0.4641995E+003  -0.4204500E+003
  -0.3772679E+003  -0.4686352E+003
  -0.5842878E+002  -0.6785362E+002
  -0.7569941E+002  -0.8696368E+002
   0.5622301E+001  -0.4560089E+001
   0.6661779E+002   0.6280653E+002
  -0.1503692E+003  -0.1426099E+003
  -0.2992162E+003  -0.2965136E+003
  -0.2793789E+003  -0.2930441E+003
  -0.3001704E+003  -0.3017986E+003
  -0.2437647E+003  -0.2612495E+003
   0.4070690E+003   0.3691238E+003
   0.1437087E+004   0.1410262E+004
   0.1814108E+004   0.1707170E+004
   0.1138809E+004   0.1174069E+004
   0.1985051E+003   0.1956756E+003
  -0.2488948E+003  -0.2759558E+003
  -0.2439388E+003  -0.2598584E+003
   0.9414124E+002   0.1024820E+003
   0.2964756E+003   0.2967839E+003
   0.4423604E+002   0.4650744E+002
  -0.5946170E+003  -0.5782411E+003
  -0.1035815E+004  -0.1054221E+004
  -0.1218007E+004  -0.1239640E+004
  -0.1339967E+004  -0.1311037E+004
  -0.1451595E+004  -0.1435736E+004
  -0.1221037E+004  -0.1190561E+004
  -0.8036384E+003  -0.7553094E+003
  -0.3991732E+003  -0.4011850E+003
  -0.2076499E+003  -0.2130241E+003
  -0.2337953E+003  -0.2339057E+003
  -0.7219714E+002  -0.5783495E+002
   0.2718015E+003   0.2733208E+003
   0.6314480E+003   0.6228615E+003
   0.9476502E+003   0.8241529E+003
   0.9751113E+003   0.6699422E+003
   0.1035349E+004   0.8049888E+003
   0.1016573E+004   0.9662720E+003
   0.1149576E+004   0.1035514E+004
   0.6363438E+003   0.7450917E+003
   0.2002908E+003   0.3808935E+002
   0.1060235E+004   0.9940866E+003
   0.8016647E+003   0.7572721E+003
   0.1931296E+003   0.2003321E+003
   0.1532072E+003   0.1522861E+003
   0.1203858E+003   0.1165949E+003
   0.1318904E+003   0.1288788E+003
   0.2158322E+002   0.2193217E+002
  -0.2049180E+003  -0.2099832E+003
  -0.2595034E+003  -0.2613119E+003
  -0.9882589E+002  -0.1053619E+003
   0.3627413E+003   0.3136588E+003
   0.6753416E+003   0.5897265E+003
   0.9319724E+003   0.8405364E+003
   0.1258402E+004   0.1130593E+004
   0.1338226E+004   0.1257409E+004
   0.7841817E+003   0.7538482E+003
   0.1866935E+003   0.1907900E+003
   0.1873874E+002   0.2343588E+002
   0.8913498E+002   0.9149232E+002
   0.1572030E+003   0.1603710E+003
  -0.1958786E+003  -0.2583184E+003
  -0.4891637E+003  -0.5562973E+003
  -0.6148150E+003  -0.6328704E+003
  -0.8323248E+003  -0.8633189E+003
  -0.9187425E+003  -0.9487958E+003
  -0.1001906E+004  -0.9784336E+003
  -0.2289831E+003  -0.3019140E+003
  -0.6879870E+003  -0.7691890E+003
  -0.6524204E+003  -0.6800422E+003
  -0.3567806E+003  -0.3697919E+003
  -0.1204956E+003  -0.1182679E+003
  -0.3735259E+002  -0.4026168E+002
  -0.1724389E+003  -0.1637969E+003
   0.1353641E+003   0.1422608E+003
   0.2012108E+003   0.1907348E+003
   0.1555364E+003   0.1580175E+003
   0.1009805E+003   0.1636062E+002
   0.3030814E+003   0.2080329E+003
   0.9716366E+003   0.8068307E+003
   0.1203835E+004   0.9353687E+003
   0.1163184E+004   0.9542076E+003
   0.8464132E+003   0.7966860E+003
   0.1520856E+003   0.1727338E+003
  -0.1684627E+002  -0.1843935E+002
   0.1539391E+003   0.1513136E+003
   0.5524286E+003   0.5518584E+003
   0.8153255E+003   0.8214746E+003
   0.3336343E+003   0.2937813E+003
  -0.1363318E+003  -0.1533891E+003
  -0.2563550E+002  -0.2562326E+002
  -0.1230303E+003  -0.1339724E+003
  -0.3505133E+003  -0.3611475E+003
  -0.2234450E+002  -0.3822878E+002
   0.5258284E+003   0.5084527E+003
   0.8321962E+003   0.7423835E+003
   0.7071540E+003   0.6414529E+003
   0.4518081E+003   0.4356515E+003
   0.2847406E+003   0.2886143E+003
   0.2704427E+003   0.2609854E+003
   0.3640455E+003   0.3472877E+003
   0.5767043E+003   0.5373819E+003
   0.7534902E+003   0.7712201E+003
   0.4887243E+003   0.5015779E+003
   0.1261803E+003   0.1179291E+003
   0.2394363E+003   0.2377951E+003
   0.3590358E+003   0.3191351E+003
   0.8549242E+003   0.7307566E+003
   0.4680055E+003   0.2567495E+003
   0.2273700E+003   0.3066645E+002
   0.1402081E+003   0.7794659E+002
  -0.1726699E+003  -0.1483568E+003
  -0.3277558E+003  -0.3111178E+003
  -0.4807636E+003  -0.5196248E+003
  -0.1590386E+003  -0.1681069E+003
   0.1503243E+003   0.1423884E+003
   0.4394878E+002   0.5078265E+002
  -0.9560848E+002  -0.1145105E+003
  -0.4106874E+002  -0.6884074E+002
   0.1736719E+003   0.9702672E+002
   0.2745559E+003   0.1032069E+003
   0.5109591E+002   0.1352266E+002
   0.1089821E+003   0.1020586E+003
   0.8565621E+002   0.9242679E+002
   0.3027962E+002   0.2896667E+002
   0.2561096E+003   0.2560100E+003
   0.6320922E+003   0.6365499E+003
   0.8165762E+003   0.7954723E+003
   0.6551726E+003   0.5806473E+003
   0.2769971E+003   0.2454773E+003
  -0.8873404E+002  -0.8768912E+002
  -0.3448557E+003  -0.3560873E+003
  -0.6139836E+003  -0.6266001E+003
  -0.5079852E+003  -0.5044796E+003
  -0.2258710E+003  -0.2127245E+003
  -0.4508913E+003  -0.3306648E+003
  -0.6753274E+003  -0.6026320E+003
  -0.1903015E+003  -0.1894904E+003
   0.1832045E+003   0.1942229E+003
   0.1884763E+003   0.1971914E+003
   0.7170537E+002   0.9255623E+002
   0.2411984E+003   0.2643302E+003
   0.6357400E+003   0.6928611E+003
   0.6431113E+003   0.6746944E+003
   0.4338683E+003   0.4295183E+003
   0.8872957E+003   0.9917465E+003
   0.1213607E+004   0.1163383E+004
   0.3801525E+003   0.3083814E+003
   0.3317083E+003   0.2116880E+003
   0.3500497E+003   0.2350699E+003
   0.2920419E+003   0.2679802E+003
   0.2127436E+003   0.2597103E+003
   0.3896238E+003   0.3514671E+003
   0.7793945E+003   0.6150887E+003
   0.2776567E+003   0.1490488E+003
  -0.1175245E+003  -0.1159198E+003
  -0.1280966E+003  -0.1243576E+003
   0.3624442E+002  -0.9055045E+001
   0.1980362E+002  -0.5003570E+002
  -0.2164208E+003  -0.2255881E+003
  -0.2383891E+003  -0.2459668E+003
  -0.2838342E+003  -0.2796479E+003
  -0.1964707E+003  -0.1981418E+003
   0.1376464E+003   0.1391654E+003
   0.2310285E+003   0.2455152E+003
   0.2120177E+003   0.2199024E+003
   0.1459216E+003   0.1517988E+003
  -0.1189399E+003  -0.1074196E+003
   0.2116562E+003   0.2072496E+003
   0.4219995E+003   0.3927535E+003
  -0.2953479E+002  -0.2864349E+002
  -0.1306670E+003  -0.1312712E+003
  -0.2476584E+003  -0.2534216E+003
  -0.7023764E+003  -0.7115561E+003
  -0.1166434E+004  -0.1098523E+004
