 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.4238652E+003  -0.4489377E+003
  -0.2433949E+001  -0.1121005E+001
   0.1526223E+003   0.1590418E+003
  -0.1310628E+003  -0.1331408E+003
  -0.2824508E+003  -0.2965032E+003
   0.3960617E+003   0.4039817E+003
   0.1128583E+004   0.1122172E+004
   0.1921969E+004   0.1871676E+004
   0.2637092E+004   0.2298098E+004
   0.2968428E+004   0.2658270E+004
   0.2300567E+004   0.2196856E+004
   0.9277757E+003   0.9558615E+003
  -0.6027857E+003  -0.4293421E+003
  -0.3949540E+003  -0.3149401E+003
  -0.8040151E+003  -0.9203097E+003
  -0.1300439E+003  -0.1283563E+003
  -0.1512846E+003  -0.1598761E+003
   0.2019695E+002   0.1177028E+002
   0.1631905E+003   0.1619179E+003
  -0.5033728E+002  -0.4594626E+002
  -0.2780641E+003  -0.2776086E+003
  -0.2659779E+003  -0.2749122E+003
  -0.2894124E+003  -0.2894966E+003
  -0.2786395E+003  -0.2875702E+003
   0.3778504E+003   0.3381176E+003
   0.1729634E+004   0.1732987E+004
   0.2195969E+004   0.2119716E+004
   0.1198740E+004   0.1290198E+004
  -0.1923441E+003  -0.1965114E+003
  -0.6169160E+003  -0.6321632E+003
  -0.4337343E+003  -0.4518529E+003
   0.5057372E+002   0.5756808E+002
   0.3190427E+003   0.3194028E+003
   0.1815373E+003   0.1801963E+003
  -0.6536192E+003  -0.6454351E+003
  -0.1043775E+004  -0.1036649E+004
  -0.1493530E+004  -0.1526956E+004
  -0.1687014E+004  -0.1638636E+004
  -0.1928461E+004  -0.1895811E+004
  -0.1663986E+004  -0.1589041E+004
  -0.8774504E+003  -0.8338422E+003
  -0.3364268E+003  -0.3394323E+003
  -0.1566798E+003  -0.1583795E+003
  -0.2629102E+003  -0.2623959E+003
  -0.7642920E+002  -0.6159132E+002
   0.3282451E+003   0.3294068E+003
   0.6435534E+003   0.6387189E+003
   0.9262795E+003   0.8276483E+003
   0.5499870E+003   0.3850964E+003
   0.5958445E+003   0.4797633E+003
   0.1022597E+004   0.9908496E+003
   0.1491588E+004   0.1346869E+004
   0.9688754E+003   0.1041244E+004
  -0.1629166E+003  -0.2621123E+003
   0.1778566E+004   0.1676816E+004
   0.8890816E+003   0.8593918E+003
   0.2118366E+003   0.2151090E+003
   0.1841472E+003   0.1853971E+003
   0.1207619E+003   0.1179652E+003
   0.1084527E+003   0.1070517E+003
   0.3411350E+001   0.2879046E+001
  -0.2107594E+003  -0.2149058E+003
  -0.2517172E+003  -0.2518437E+003
  -0.1266421E+003  -0.1297558E+003
   0.4446716E+003   0.4085134E+003
   0.5674279E+003   0.5030947E+003
   0.9853245E+003   0.8764364E+003
   0.1475409E+004   0.1285854E+004
   0.1755762E+004   0.1698546E+004
   0.9600825E+003   0.9256801E+003
   0.2825427E+002   0.2712962E+002
  -0.1126185E+003  -0.1142902E+003
   0.3643933E+002   0.3697501E+002
   0.1044278E+003   0.1082137E+003
  -0.2329013E+003  -0.2900661E+003
  -0.7221175E+003  -0.7803244E+003
  -0.7241861E+003  -0.7279889E+003
  -0.7783620E+003  -0.8000873E+003
  -0.7567251E+003  -0.7639091E+003
  -0.1006269E+004  -0.9609974E+003
  -0.4625601E+003  -0.5128207E+003
  -0.9537763E+003  -0.9813786E+003
  -0.7316536E+003  -0.7335497E+003
  -0.3080662E+003  -0.3161746E+003
  -0.8520339E+002  -0.8365483E+002
   0.7317502E+001   0.6540086E+001
  -0.2969072E+003  -0.2913050E+003
   0.2014277E+003   0.1967629E+003
   0.2215525E+003   0.2094961E+003
   0.1415260E+003   0.1513163E+003
   0.1443821E+002  -0.7179135E+002
   0.2862277E+002   0.2892046E+002
