 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.3288396E+003  -0.3561998E+003
  -0.3141639E+003  -0.3451490E+003
  -0.2819192E+003  -0.3059254E+003
  -0.2240444E+003  -0.2422467E+003
  -0.1475876E+003  -0.1562456E+003
   0.1302256E+002  -0.8236014E+001
   0.1716013E+003   0.1101439E+003
   0.3470251E+003   0.2591758E+003
   0.4811003E+003   0.3781848E+003
   0.5831021E+003   0.4641377E+003
   0.5893432E+003   0.4527338E+003
   0.5381862E+003   0.3943281E+003
   0.4577271E+003   0.3175304E+003
   0.3346110E+003   0.2133689E+003
   0.2256233E+003   0.1381628E+003
   0.1334750E+003   0.7129004E+002
   0.7086099E+002   0.4052960E+002
   0.1388693E+002   0.1999630E+002
  -0.1962975E+002  -0.2035795E+002
  -0.4559595E+002  -0.4941833E+002
  -0.1234327E+003  -0.1298506E+003
  -0.1954485E+003  -0.2093612E+003
  -0.1862883E+003  -0.2142606E+003
  -0.7440213E+002  -0.1101781E+003
   0.8555793E+002   0.5754294E+002
   0.2883359E+003   0.2666433E+003
   0.4512721E+003   0.4294648E+003
   0.5499505E+003   0.5212321E+003
   0.5483303E+003   0.5353496E+003
   0.4928604E+003   0.4924421E+003
   0.4168333E+003   0.4203496E+003
   0.3220715E+003   0.3266585E+003
   0.2108023E+003   0.2151119E+003
   0.1099877E+003   0.1119104E+003
   0.4045831E+001   0.3372909E+000
  -0.1050444E+003  -0.1134752E+003
  -0.1906803E+003  -0.1949989E+003
  -0.2334152E+003  -0.2416150E+003
  -0.2828116E+003  -0.2973333E+003
  -0.3174429E+003  -0.3400984E+003
  -0.2222807E+003  -0.2660907E+003
  -0.2012725E+003  -0.2448755E+003
  -0.1883369E+003  -0.2289224E+003
  -0.1522630E+003  -0.1864314E+003
  -0.1072234E+003  -0.1276396E+003
   0.1026592E+002  -0.1202577E+002
   0.1644198E+003   0.1016348E+003
   0.3432854E+003   0.2452230E+003
   0.4766501E+003   0.3549877E+003
   0.5910915E+003   0.4528295E+003
   0.6180602E+003   0.4648318E+003
   0.5510160E+003   0.3888336E+003
   0.4768512E+003   0.3185916E+003
   0.3996999E+003   0.2723519E+003
   0.2946342E+003   0.2061169E+003
   0.2013680E+003   0.1362167E+003
   0.1583275E+003   0.1303152E+003
   0.1204892E+003   0.1285641E+003
   0.7462128E+002   0.7870510E+002
   0.6159717E+002   0.5879698E+002
  -0.3105693E+001  -0.1037336E+002
  -0.8013993E+002  -0.9345963E+002
  -0.9473435E+002  -0.1201698E+003
  -0.4626620E+002  -0.8507014E+002
   0.3367035E+002   0.1055190E+001
   0.1488134E+003   0.1252850E+003
   0.2612950E+003   0.2444456E+003
   0.3108042E+003   0.2916968E+003
   0.2910666E+003   0.2819760E+003
   0.2605730E+003   0.2623495E+003
   0.2337276E+003   0.2356202E+003
   0.1723663E+003   0.1690021E+003
   0.1082852E+003   0.1050368E+003
   0.5968216E+002   0.5726014E+002
  -0.1552104E+002  -0.2558167E+002
  -0.1221950E+003  -0.1457069E+003
  -0.1746140E+003  -0.1959595E+003
  -0.1981325E+003  -0.2218397E+003
  -0.2296431E+003  -0.2622985E+003
  -0.2424725E+003  -0.2848107E+003
  -0.9802869E+002  -0.1549604E+003
  -0.8526795E+002  -0.1440682E+003
  -0.7405647E+002  -0.1307967E+003
  -0.4038014E+002  -0.9215652E+002
   0.1095566E+002  -0.3087072E+002
   0.7489232E+002   0.3930003E+002
   0.1579311E+003   0.9563380E+002
   0.2784702E+003   0.1842749E+003
   0.3812473E+003   0.2571985E+003
   0.4363299E+003   0.2970879E+003
   0.4420676E+003   0.2895492E+003
   0.4145988E+003   0.2443492E+003
   0.3770615E+003   0.2114729E+003
   0.3087823E+003   0.1765588E+003
   0.2258221E+003   0.1300917E+003
   0.1901419E+003   0.1215928E+003
   0.1773502E+003   0.1516597E+003
   0.1648490E+003   0.1708599E+003
   0.1370321E+003   0.1426163E+003
   0.1371462E+003   0.1376847E+003
   0.9376342E+002   0.8476671E+002
   0.2516421E+002   0.8057381E+001
  -0.1071172E+002  -0.3785513E+002
  -0.1496888E+002  -0.5730813E+002
   0.8219858E+001  -0.3048937E+002
   0.4609252E+002   0.1976195E+002
   0.8843031E+002   0.7727658E+002
   0.8991197E+002   0.8284267E+002
   0.6916652E+002   0.7246388E+002
   0.4978069E+002   0.6286482E+002
   0.3719783E+002   0.5010948E+002
   0.1882958E+002   0.2624484E+002
   0.1427834E+002   0.1977126E+002
   0.1401801E+002   0.1813076E+002
  -0.1147118E+002  -0.1597475E+002
  -0.7003047E+002  -0.9089455E+002
  -0.8572138E+002  -0.1081408E+003
