 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.3801441E+003  -0.3923706E+003
   0.2595335E+002   0.2748368E+002
   0.1567054E+003   0.1593513E+003
  -0.1166881E+003  -0.1173232E+003
  -0.3941905E+003  -0.4111370E+003
   0.4328012E+003   0.4338678E+003
   0.1306326E+004   0.1299117E+004
   0.2074176E+004   0.2057272E+004
   0.3490064E+004   0.3323244E+004
   0.4156506E+004   0.3916337E+004
   0.2535899E+004   0.2379499E+004
   0.3271255E+003   0.3889187E+003
  -0.1164992E+004  -0.1070808E+004
   0.6352736E+002   0.1239438E+003
  -0.1470315E+004  -0.1504489E+004
  -0.1180731E+003  -0.1177666E+003
  -0.2512719E+003  -0.2564501E+003
   0.5885658E+002   0.5704579E+002
   0.2328425E+003   0.2335625E+003
   0.2401317E+002   0.2426085E+002
  -0.3275722E+003  -0.3274408E+003
  -0.2547438E+003  -0.2570003E+003
  -0.2834779E+003  -0.2832566E+003
  -0.2980611E+003  -0.3006602E+003
   0.2754156E+003   0.2517957E+003
   0.2147543E+004   0.2158148E+004
   0.2563417E+004   0.2538425E+004
   0.1329243E+004   0.1367245E+004
  -0.4886481E+003  -0.4778583E+003
  -0.8517107E+003  -0.8567213E+003
  -0.4818836E+003  -0.4833663E+003
   0.4261481E+000   0.3371588E+001
   0.2830453E+003   0.2851556E+003
   0.4175888E+003   0.4160759E+003
  -0.7882831E+003  -0.7865451E+003
  -0.1009283E+004  -0.1005808E+004
  -0.1823372E+004  -0.1840106E+004
  -0.2193641E+004  -0.2133028E+004
  -0.2789389E+004  -0.2759463E+004
  -0.2264622E+004  -0.2156234E+004
  -0.8065918E+003  -0.7915632E+003
  -0.2916615E+003  -0.2929638E+003
  -0.1417015E+003  -0.1418108E+003
  -0.2576168E+003  -0.2567409E+003
  -0.8657855E+002  -0.7827288E+002
   0.3475904E+003   0.3472761E+003
   0.6637270E+003   0.6607058E+003
   0.8385955E+003   0.7810455E+003
   0.1075058E+003   0.1040097E+003
   0.1781066E+003   0.1740239E+003
   0.1122955E+004   0.1087650E+004
   0.2093326E+004   0.2033007E+004
   0.1441993E+004   0.1441272E+004
  -0.8909350E+003  -0.9381257E+003
   0.3235843E+004   0.3096409E+004
   0.6388360E+003   0.6461884E+003
   0.2351028E+003   0.2363079E+003
   0.2015992E+003   0.2024943E+003
   0.1612148E+003   0.1598888E+003
   0.8462585E+002   0.8457963E+002
   0.8556352E+001   0.7342969E+001
  -0.1960350E+003  -0.1972575E+003
  -0.2477382E+003  -0.2477197E+003
  -0.1484235E+003  -0.1493581E+003
   0.5378730E+003   0.5220742E+003
   0.3297004E+003   0.3123030E+003
   0.7751013E+003   0.6562218E+003
   0.1570923E+004   0.1320614E+004
   0.2050720E+004   0.2003163E+004
   0.9074156E+003   0.8985114E+003
  -0.1965166E+003  -0.1885601E+003
  -0.2867284E+003  -0.2955247E+003
   0.1477926E+002   0.1562666E+002
   0.4561937E+002   0.4902276E+002
  -0.3847590E+003  -0.4227515E+003
  -0.1105094E+004  -0.1111291E+004
  -0.6451456E+003  -0.6405479E+003
  -0.7110592E+003  -0.7198223E+003
  -0.6327777E+003  -0.6329158E+003
  -0.7697349E+003  -0.7148433E+003
  -0.8077517E+003  -0.8227725E+003
  -0.1148402E+004  -0.1146918E+004
  -0.6816580E+003  -0.6812430E+003
  -0.2738399E+003  -0.2766724E+003
  -0.8948797E+001  -0.1068906E+002
   0.1628511E+002   0.1692263E+002
  -0.4836223E+003  -0.4817809E+003
   0.2195429E+003   0.2187686E+003
   0.2638558E+003   0.2540978E+003
   0.1357149E+003   0.1466086E+003
  -0.5605169E+002  -0.1052771E+003
   0.1629276E+002   0.1844766E+002
   0.9576091E+003   0.9139265E+003
   0.1889064E+004   0.1825175E+004
   0.3519124E+003   0.3320899E+003
   0.1296830E+004   0.1262343E+004
   0.1477318E+003   0.1508282E+003
  -0.5263862E+002  -0.5378008E+002
   0.6183984E+001   0.5881976E+001
   0.5738462E+003   0.5743255E+003
   0.7996939E+003   0.7982267E+003
  -0.2177514E+002  -0.3909148E+002
  -0.2214717E+003  -0.2236105E+003
   0.2095291E+002   0.2339692E+002
  -0.7900354E+002  -0.8524318E+002
  -0.5683691E+003  -0.5658103E+003
