 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1457580E+004   0.1457580E+004
   0.7369698E+003   0.7369698E+003
   0.8135358E+003   0.8135358E+003
   0.8289042E+003   0.8289042E+003
   0.8630645E+003   0.8630645E+003
   0.7723470E+003   0.7723470E+003
   0.6864432E+003   0.6864432E+003
   0.5949651E+003   0.5949651E+003
   0.1452505E+004   0.1452505E+004
   0.1083330E+004   0.1083330E+004
   0.6557892E+003   0.6557892E+003
   0.3853670E+003   0.3853670E+003
   0.4799364E+003   0.4799364E+003
   0.5294272E+003   0.5294272E+003
   0.5669773E+003   0.5669773E+003
   0.6869115E+003   0.6869115E+003
   0.8703450E+003   0.8703450E+003
   0.6623095E+003   0.6623095E+003
   0.6457535E+003   0.6457535E+003
   0.8137843E+003   0.8137843E+003
   0.1043078E+004   0.1043078E+004
   0.1253144E+004   0.1253144E+004
   0.1056073E+004   0.1056073E+004
   0.9328154E+003   0.9328154E+003
   0.1034452E+004   0.1034452E+004
   0.1253653E+004   0.1253653E+004
   0.1432166E+004   0.1432166E+004
   0.1022556E+004   0.1022556E+004
   0.1587582E+004   0.1587582E+004
   0.1396961E+004   0.1396961E+004
   0.1503607E+004   0.1503607E+004
   0.1108142E+004   0.1108142E+004
   0.4209496E+003   0.4209496E+003
   0.8950477E+003   0.8950477E+003
   0.5952687E+003   0.5952687E+003
   0.5741434E+003   0.5741434E+003
   0.7360798E+003   0.7360798E+003
   0.9483731E+003   0.9483731E+003
   0.1267105E+004   0.1267105E+004
   0.1513322E+004   0.1513322E+004
   0.9511063E+003   0.9511063E+003
   0.1034274E+004   0.1034274E+004
   0.8660763E+003   0.8660763E+003
   0.8695795E+003   0.8695795E+003
   0.7702272E+003   0.7702272E+003
   0.7830573E+003   0.7830573E+003
   0.6072053E+003   0.6072053E+003
   0.8847546E+003   0.8847546E+003
   0.1000505E+004   0.1000505E+004
   0.8101102E+003   0.8101102E+003
   0.2159912E+003   0.2159912E+003
   0.2791622E+003   0.2791622E+003
   0.3270249E+003   0.3270249E+003
   0.3622124E+003   0.3622124E+003
   0.3276515E+003   0.3276515E+003
   0.4659155E+003   0.4659155E+003
   0.5325791E+003   0.5325791E+003
   0.6472720E+003   0.6472720E+003
   0.8006183E+003   0.8006183E+003
   0.6873636E+003   0.6873636E+003
   0.3276893E+003   0.3276893E+003
   0.1143756E+004   0.1143756E+004
   0.1581789E+004   0.1581789E+004
   0.1484249E+004   0.1484249E+004
   0.1734950E+004   0.1734950E+004
   0.1801093E+004   0.1801093E+004
   0.1897747E+004   0.1897747E+004
   0.2569217E+004   0.2569217E+004
   0.1274498E+004   0.1274498E+004
   0.1653311E+004   0.1653311E+004
   0.1118254E+004   0.1118254E+004
   0.1442235E+004   0.1442235E+004
   0.1259538E+004   0.1259538E+004
   0.1121044E+004   0.1121044E+004
   0.9505332E+003   0.9505332E+003
   0.8288483E+003   0.8288483E+003
   0.8986417E+003   0.8986417E+003
   0.1121605E+004   0.1121605E+004
   0.1000392E+004   0.1000392E+004
   0.9751728E+003   0.9751728E+003
   0.8683526E+003   0.8683526E+003
   0.8411646E+003   0.8411646E+003
   0.1022096E+004   0.1022096E+004
   0.8468294E+003   0.8468294E+003
   0.8801972E+003   0.8801972E+003
   0.8176704E+003   0.8176704E+003
   0.7748319E+003   0.7748319E+003
   0.6248880E+003   0.6248880E+003
   0.6658780E+003   0.6658780E+003
   0.3856881E+003   0.3856881E+003
   0.2738568E+003   0.2738568E+003
   0.3664390E+003   0.3664390E+003
   0.6527974E+003   0.6527974E+003
   0.1151916E+004   0.1151916E+004
   0.1377132E+004   0.1377132E+004
   0.9711034E+003   0.9711034E+003
   0.4796523E+003   0.4796523E+003
   0.3479148E+003   0.3479148E+003
   0.2747147E+003   0.2747147E+003
   0.2242920E+003   0.2242920E+003
   0.2748306E+003   0.2748306E+003
   0.7331713E+003   0.7331713E+003
   0.1913997E+004   0.1913997E+004
   0.2635846E+004   0.2635846E+004
   0.2706682E+004   0.2706682E+004
   0.1938018E+004   0.1938018E+004
   0.2171914E+004   0.2171914E+004
   0.1901226E+004   0.1901226E+004
   0.1698798E+004   0.1698798E+004
   0.1465623E+004   0.1465623E+004
   0.8552634E+003   0.8552634E+003
   0.9405233E+003   0.9405233E+003
   0.8596621E+003   0.8596621E+003
   0.9479474E+003   0.9479474E+003
   0.1075383E+004   0.1075383E+004
   0.9385753E+003   0.9385753E+003
   0.9769804E+003   0.9769804E+003
   0.8161081E+003   0.8161081E+003
   0.7679392E+003   0.7679392E+003
   0.8783791E+003   0.8783791E+003
   0.7083209E+003   0.7083209E+003
   0.7837846E+003   0.7837846E+003
   0.1107337E+004   0.1107337E+004
   0.1035616E+004   0.1035616E+004
   0.1235302E+004   0.1235302E+004
   0.8172899E+003   0.8172899E+003
   0.6620614E+003   0.6620614E+003
   0.6585379E+003   0.6585379E+003
   0.6877725E+003   0.6877725E+003
   0.5262689E+003   0.5262689E+003
   0.4275556E+003   0.4275556E+003
   0.4698207E+003   0.4698207E+003
   0.5056245E+003   0.5056245E+003
   0.5940192E+003   0.5940192E+003
   0.5962565E+003   0.5962565E+003
   0.5053974E+003   0.5053974E+003
   0.5011132E+003   0.5011132E+003
   0.4450099E+003   0.4450099E+003
   0.3453901E+003   0.3453901E+003
   0.3808879E+003   0.3808879E+003
   0.6058647E+003   0.6058647E+003
   0.2188290E+004   0.2188290E+004
   0.4029561E+004   0.4029561E+004
   0.3935196E+004   0.3935196E+004
   0.3366002E+004   0.3366002E+004
   0.2459184E+004   0.2459184E+004
   0.1261372E+004   0.1261372E+004
   0.1100502E+004   0.1100502E+004
   0.1238573E+004   0.1238573E+004
   0.1464597E+004   0.1464597E+004
   0.1626860E+004   0.1626860E+004
   0.1532047E+004   0.1532047E+004
   0.1290869E+004   0.1290869E+004
   0.9445324E+003   0.9445324E+003
   0.1034701E+004   0.1034701E+004
   0.7850932E+003   0.7850932E+003
   0.1055493E+004   0.1055493E+004
   0.1044557E+004   0.1044557E+004
   0.4826254E+003   0.4826254E+003
   0.5193665E+003   0.5193665E+003
   0.1098539E+004   0.1098539E+004
   0.7479001E+003   0.7479001E+003
   0.1091542E+004   0.1091542E+004
   0.1047659E+004   0.1047659E+004
   0.1284432E+004   0.1284432E+004
   0.9383469E+003   0.9383469E+003
   0.5238890E+003   0.5238890E+003
   0.6093332E+003   0.6093332E+003
   0.5998742E+003   0.5998742E+003
   0.6005047E+003   0.6005047E+003
   0.5701525E+003   0.5701525E+003
   0.5256130E+003   0.5256130E+003
   0.4608726E+003   0.4608726E+003
   0.4863567E+003   0.4863567E+003
   0.5111430E+003   0.5111430E+003
   0.5305763E+003   0.5305763E+003
   0.5471088E+003   0.5471088E+003
   0.6081159E+003   0.6081159E+003
   0.6443739E+003   0.6443739E+003
   0.7759461E+003   0.7759461E+003
   0.5555561E+003   0.5555561E+003
   0.2032452E+004   0.2032452E+004
   0.2353829E+004   0.2353829E+004
   0.3420977E+004   0.3420977E+004
   0.5238013E+004   0.5238013E+004
   0.1573800E+004   0.1573800E+004
   0.1301303E+004   0.1301303E+004
   0.1572600E+004   0.1572600E+004
   0.1577576E+004   0.1577576E+004
   0.1521545E+004   0.1521545E+004
   0.1721227E+004   0.1721227E+004
   0.1630027E+004   0.1630027E+004
   0.1720341E+004   0.1720341E+004
   0.1220155E+004   0.1220155E+004
   0.9586148E+003   0.9586148E+003
   0.6866691E+003   0.6866691E+003
   0.4898133E+003   0.4898133E+003
   0.7728328E+003   0.7728328E+003
   0.1265276E+004   0.1265276E+004
   0.9152497E+003   0.9152497E+003
   0.1609249E+004   0.1609249E+004
   0.7893778E+003   0.7893778E+003
   0.1226922E+004   0.1226922E+004
   0.9532943E+003   0.9532943E+003
   0.1007130E+004   0.1007130E+004
   0.1174843E+004   0.1174843E+004
   0.5662904E+003   0.5662904E+003
   0.5905788E+003   0.5905788E+003
   0.6455359E+003   0.6455359E+003
   0.6778048E+003   0.6778048E+003
   0.6169100E+003   0.6169100E+003
   0.4828895E+003   0.4828895E+003
   0.4889288E+003   0.4889288E+003
   0.4964486E+003   0.4964486E+003
   0.4999547E+003   0.4999547E+003
   0.5468987E+003   0.5468987E+003
   0.5726346E+003   0.5726346E+003
   0.6446523E+003   0.6446523E+003
   0.9410347E+003   0.9410347E+003
   0.9412129E+003   0.9412129E+003
   0.7488522E+003   0.7488522E+003
   0.3824321E+003   0.3824321E+003
   0.1125279E+004   0.1125279E+004
   0.5672914E+004   0.5672914E+004
   0.6537458E+004   0.6537458E+004
   0.3286654E+004   0.3286654E+004
   0.2123325E+004   0.2123325E+004
   0.3119925E+004   0.3119925E+004
   0.1414326E+004   0.1414326E+004
   0.1234810E+004   0.1234810E+004
   0.1763965E+004   0.1763965E+004
   0.1508490E+004   0.1508490E+004
   0.1418212E+004   0.1418212E+004
   0.1234883E+004   0.1234883E+004
   0.1020855E+004   0.1020855E+004
   0.6040649E+003   0.6040649E+003
   0.3503219E+003   0.3503219E+003
   0.3985079E+003   0.3985079E+003
   0.6822677E+003   0.6822677E+003
   0.1202078E+004   0.1202078E+004
   0.1939698E+004   0.1939698E+004
