 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1386454E+004   0.1401910E+004
   0.8446054E+003   0.8406286E+003
   0.7959488E+003   0.7954013E+003
   0.8218798E+003   0.8289755E+003
   0.8164088E+003   0.8469611E+003
   0.7662103E+003   0.7536727E+003
   0.6789618E+003   0.6821826E+003
   0.6558000E+003   0.6448373E+003
   0.9292528E+003   0.1033385E+004
   0.9190009E+003   0.9737437E+003
   0.5478153E+003   0.5264077E+003
   0.4198961E+003   0.4265185E+003
   0.4763741E+003   0.4880708E+003
   0.4947453E+003   0.4960927E+003
   0.5281151E+003   0.5293587E+003
   0.6600803E+003   0.6584195E+003
   0.7560844E+003   0.7550693E+003
   0.6655411E+003   0.6709116E+003
   0.7066220E+003   0.7136497E+003
   0.8267943E+003   0.8239722E+003
   0.9442794E+003   0.9376910E+003
   0.1176873E+004   0.1182306E+004
   0.1121645E+004   0.1124099E+004
   0.1018720E+004   0.1020377E+004
   0.1055885E+004   0.1066065E+004
   0.1286003E+004   0.1309971E+004
   0.1426609E+004   0.1462723E+004
   0.1201756E+004   0.1204644E+004
   0.1517549E+004   0.1547454E+004
   0.1474567E+004   0.1502997E+004
   0.1431906E+004   0.1464937E+004
   0.1145574E+004   0.1129747E+004
   0.7181514E+003   0.7091507E+003
   0.6449450E+003   0.6927164E+003
   0.6637735E+003   0.6694251E+003
   0.6172994E+003   0.6297177E+003
   0.7449528E+003   0.7475583E+003
   0.9544912E+003   0.9850772E+003
   0.1214279E+004   0.1258028E+004
   0.1476326E+004   0.1533621E+004
   0.1023674E+004   0.1010991E+004
   0.9486029E+003   0.9503500E+003
   0.8859249E+003   0.9015480E+003
   0.8453201E+003   0.8965411E+003
   0.7993810E+003   0.8077469E+003
   0.7569407E+003   0.7646302E+003
   0.6684802E+003   0.6581253E+003
   0.7669388E+003   0.8435293E+003
   0.1013389E+004   0.1074623E+004
   0.7634954E+003   0.7213531E+003
   0.2854087E+003   0.2993772E+003
