 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1460751E+004   0.1458704E+004
   0.7788287E+003   0.7786800E+003
   0.8080754E+003   0.8077226E+003
   0.8174393E+003   0.8181757E+003
   0.8342462E+003   0.8531019E+003
   0.7781597E+003   0.7682648E+003
   0.6800837E+003   0.6815596E+003
   0.6165886E+003   0.6131673E+003
   0.1090607E+004   0.1167045E+004
   0.9918228E+003   0.1022414E+004
   0.5517613E+003   0.5290626E+003
   0.4063936E+003   0.4047377E+003
   0.4691466E+003   0.4735983E+003
   0.5033250E+003   0.5029080E+003
   0.5459325E+003   0.5490766E+003
   0.6747741E+003   0.6744055E+003
   0.8061626E+003   0.8069934E+003
   0.6601944E+003   0.6638131E+003
   0.6595950E+003   0.6641257E+003
   0.8088996E+003   0.8091382E+003
   0.1006263E+004   0.1000104E+004
   0.1247430E+004   0.1253162E+004
   0.1075620E+004   0.1074677E+004
   0.9734899E+003   0.9732992E+003
   0.1036777E+004   0.1039676E+004
   0.1275960E+004   0.1280025E+004
   0.1429035E+004   0.1439725E+004
   0.1072539E+004   0.1074806E+004
   0.1584225E+004   0.1579648E+004
   0.1447333E+004   0.1461465E+004
   0.1470949E+004   0.1489830E+004
   0.1140153E+004   0.1123731E+004
   0.5920421E+003   0.5630211E+003
   0.6877749E+003   0.7028989E+003
   0.6203428E+003   0.6182749E+003
   0.5942996E+003   0.5974352E+003
   0.7347698E+003   0.7349049E+003
   0.9503094E+003   0.9631137E+003
   0.1264502E+004   0.1284386E+004
   0.1546639E+004   0.1577847E+004
   0.9741055E+003   0.9691883E+003
   0.9864840E+003   0.9860954E+003
   0.8750054E+003   0.8822918E+003
   0.8535180E+003   0.8885741E+003
   0.7819606E+003   0.7913016E+003
   0.7671466E+003   0.7715569E+003
   0.6397159E+003   0.6353232E+003
   0.8084634E+003   0.8309753E+003
   0.1128118E+004   0.1159048E+004
   0.7976854E+003   0.7453011E+003
   0.2278626E+003   0.2313528E+003
   0.2905587E+003   0.2927833E+003
   0.3485450E+003   0.3492826E+003
   0.3682896E+003   0.3683173E+003
   0.3465429E+003   0.3512180E+003
   0.4644793E+003   0.4642122E+003
   0.5841380E+003   0.5879536E+003
   0.6405781E+003   0.6486489E+003
   0.7702142E+003   0.7725007E+003
   0.6603799E+003   0.6706924E+003
   0.4044127E+003   0.4105158E+003
   0.1133532E+004   0.1131287E+004
   0.1595414E+004   0.1594714E+004
   0.1528649E+004   0.1526996E+004
   0.1684444E+004   0.1683699E+004
   0.1736198E+004   0.1739727E+004
   0.1877609E+004   0.1877153E+004
   0.2057413E+004   0.2083834E+004
   0.1357530E+004   0.1369602E+004
   0.1651353E+004   0.1646327E+004
   0.1255203E+004   0.1301972E+004
   0.1300778E+004   0.1315216E+004
   0.1250737E+004   0.1222829E+004
   0.1039144E+004   0.1044246E+004
   0.9193734E+003   0.9127623E+003
   0.8580267E+003   0.8658020E+003
   0.9250937E+003   0.9322828E+003
   0.1110770E+004   0.1115682E+004
   0.1028137E+004   0.1023664E+004
   0.1049385E+004   0.1035461E+004
   0.8314168E+003   0.8548142E+003
   0.8419846E+003   0.8426371E+003
   0.1001880E+004   0.9943464E+003
   0.8599115E+003   0.8736462E+003
   0.8604950E+003   0.8658753E+003
   0.8109101E+003   0.8068621E+003
   0.7373729E+003   0.7419602E+003
   0.6726967E+003   0.6865943E+003
   0.7065119E+003   0.7034327E+003
   0.4099083E+003   0.4171659E+003
   0.2792444E+003   0.2791004E+003
   0.3695335E+003   0.3694027E+003
   0.6233577E+003   0.6335032E+003
   0.9404062E+003   0.9609067E+003
   0.1028905E+004   0.1034626E+004
   0.9027289E+003   0.9463007E+003
   0.4939218E+003   0.4969787E+003
   0.3759731E+003   0.3767827E+003
   0.3083300E+003   0.3094890E+003
   0.2460136E+003   0.2466701E+003
   0.2969063E+003   0.2958621E+003
   0.8230239E+003   0.8158678E+003
   0.1974637E+004   0.1957296E+004
   0.2622523E+004   0.2617896E+004
   0.2561855E+004   0.2570403E+004
   0.2076173E+004   0.2105826E+004
   0.1915893E+004   0.2012176E+004
   0.1778961E+004   0.1824724E+004
   0.1769515E+004   0.1785478E+004
   0.1517886E+004   0.1548486E+004
   0.9962544E+003   0.1008708E+004
   0.9952554E+003   0.1031758E+004
   0.9202623E+003   0.9261365E+003
   0.9375546E+003   0.9452216E+003
   0.9544017E+003   0.9578111E+003
   0.9840210E+003   0.9805272E+003
   0.9874613E+003   0.9853363E+003
   0.7961547E+003   0.7916453E+003
   0.8159425E+003   0.8390528E+003
   0.8386853E+003   0.8627168E+003
   0.7273051E+003   0.7954374E+003
   0.7833124E+003   0.7822863E+003
   0.1095428E+004   0.1095219E+004
   0.1056309E+004   0.1069157E+004
   0.1196402E+004   0.1203051E+004
   0.8283023E+003   0.8216378E+003
   0.6546038E+003   0.6548588E+003
   0.6611864E+003   0.6735669E+003
   0.6661897E+003   0.6667020E+003
   0.5136992E+003   0.5316890E+003
   0.4315184E+003   0.4312240E+003
   0.4669530E+003   0.4670217E+003
   0.5042124E+003   0.5042036E+003
   0.5882180E+003   0.5895737E+003
   0.5958293E+003   0.5981846E+003
   0.5182751E+003   0.5188016E+003
   0.4984228E+003   0.4979087E+003
   0.4444118E+003   0.4432811E+003
   0.3547041E+003   0.3532851E+003
   0.3881840E+003   0.3867080E+003
   0.6341837E+003   0.6337842E+003
   0.2082362E+004   0.2117870E+004
   0.3694859E+004   0.3830126E+004
   0.3770024E+004   0.3871191E+004
   0.3206465E+004   0.3315018E+004
   0.2435174E+004   0.2454285E+004
   0.1354169E+004   0.1338630E+004
   0.1158012E+004   0.1186547E+004
   0.1331554E+004   0.1344746E+004
   0.1450778E+004   0.1458244E+004
   0.1589297E+004   0.1596562E+004
   0.1538983E+004   0.1543218E+004
   0.1254127E+004   0.1251546E+004
   0.1026276E+004   0.1043694E+004
   0.9103965E+003   0.9273752E+003
   0.8005912E+003   0.9082885E+003
   0.1004614E+004   0.1134985E+004
