 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1141884E+004   0.1196654E+004
   0.9951091E+003   0.1004906E+004
   0.8477979E+003   0.8705637E+003
   0.8054035E+003   0.8645959E+003
   0.7930236E+003   0.8255675E+003
   0.7582569E+003   0.7673520E+003
   0.7080902E+003   0.7108470E+003
   0.7064482E+003   0.7451326E+003
   0.7418071E+003   0.8317577E+003
   0.7077851E+003   0.7702435E+003
   0.5906095E+003   0.6211641E+003
   0.4892041E+003   0.5102360E+003
   0.4713996E+003   0.4962301E+003
   0.4836952E+003   0.4942627E+003
   0.5291001E+003   0.5270268E+003
   0.6318280E+003   0.6216758E+003
   0.7135911E+003   0.7097397E+003
   0.7524841E+003   0.7545750E+003
   0.7869351E+003   0.7864970E+003
   0.8095102E+003   0.8105720E+003
   0.8705892E+003   0.8700751E+003
   0.9688341E+003   0.9641637E+003
   0.1066679E+004   0.1063283E+004
   0.1104388E+004   0.1102501E+004
   0.1158558E+004   0.1194551E+004
   0.1282060E+004   0.1326808E+004
   0.1375838E+004   0.1411825E+004
   0.1416322E+004   0.1461187E+004
   0.1434794E+004   0.1461115E+004
   0.1440074E+004   0.1494695E+004
   0.1359739E+004   0.1444029E+004
   0.1148491E+004   0.1217762E+004
   0.9200815E+003   0.1000023E+004
   0.7583708E+003   0.8520192E+003
   0.7181119E+003   0.7936537E+003
   0.7339114E+003   0.7738913E+003
   0.8205822E+003   0.8605711E+003
   0.9332152E+003   0.1001674E+004
   0.1060358E+004   0.1141156E+004
   0.1170375E+004   0.1244330E+004
   0.1041535E+004   0.1055884E+004
   0.9406605E+003   0.9379481E+003
   0.8688537E+003   0.9169639E+003
   0.8453801E+003   0.8968705E+003
   0.8092715E+003   0.8315886E+003
   0.7590828E+003   0.7652214E+003
   0.7127562E+003   0.7770728E+003
   0.7273562E+003   0.8331855E+003
   0.7564098E+003   0.8306852E+003
   0.6604377E+003   0.7019986E+003
   0.4971782E+003   0.5468101E+003
   0.4109716E+003   0.4599681E+003
   0.4683225E+003   0.5112356E+003
   0.5327245E+003   0.5477866E+003
   0.5858136E+003   0.5875029E+003
   0.6178531E+003   0.6373550E+003
   0.6195732E+003   0.6579853E+003
   0.5933116E+003   0.6378678E+003
   0.5956919E+003   0.6404684E+003
   0.6165129E+003   0.6584974E+003
   0.7719925E+003   0.7919592E+003
   0.1061189E+004   0.1054044E+004
   0.1354356E+004   0.1336397E+004
   0.1494318E+004   0.1483149E+004
   0.1531042E+004   0.1547635E+004
   0.1579974E+004   0.1623813E+004
   0.1590578E+004   0.1651610E+004
   0.1572768E+004   0.1644872E+004
   0.1526207E+004   0.1575712E+004
   0.1447755E+004   0.1463162E+004
   0.1335796E+004   0.1367847E+004
   0.1182771E+004   0.1163684E+004
   0.1065901E+004   0.1055872E+004
   0.9738550E+003   0.1033320E+004
   0.9116983E+003   0.9889510E+003
   0.8903559E+003   0.9619962E+003
   0.9057277E+003   0.9778173E+003
   0.9673344E+003   0.1043677E+004
   0.1042890E+004   0.1113407E+004
   0.1092636E+004   0.1133481E+004
   0.8724769E+003   0.1029038E+004
   0.9116510E+003   0.9241590E+003
   0.9335287E+003   0.9755448E+003
   0.9376762E+003   0.9796028E+003
   0.8806275E+003   0.9313069E+003
   0.7937728E+003   0.8047873E+003
   0.7082570E+003   0.7822301E+003
   0.7064910E+003   0.8087738E+003
   0.6996389E+003   0.7355582E+003
   0.5833026E+003   0.6503982E+003
   0.4420779E+003   0.5012117E+003
   0.4049412E+003   0.4239532E+003
   0.4970483E+003   0.5304168E+003
   0.5876552E+003   0.6380800E+003
   0.6348262E+003   0.6927582E+003
   0.6119928E+003   0.6814313E+003
   0.5605679E+003   0.6268555E+003
   0.5091161E+003   0.5592704E+003
   0.4831029E+003   0.5269944E+003
   0.5050049E+003   0.5389337E+003
   0.7723939E+003   0.7993760E+003
   0.1272559E+004   0.1343785E+004
   0.1769461E+004   0.1873226E+004
   0.1992985E+004   0.2129414E+004
   0.1970967E+004   0.2142960E+004
   0.1833399E+004   0.1987387E+004
   0.1701272E+004   0.1805424E+004
   0.1590691E+004   0.1649784E+004
   0.1529506E+004   0.1543553E+004
   0.1428203E+004   0.1421002E+004
   0.1345191E+004   0.1354119E+004
   0.1216038E+004   0.1206470E+004
   0.1117074E+004   0.1109011E+004
   0.1035846E+004   0.1094276E+004
   0.9878456E+003   0.1121808E+004
   0.9752211E+003   0.1186741E+004
   0.9687784E+003   0.1184970E+004
   0.9316457E+003   0.1157505E+004
   0.8807724E+003   0.1092884E+004
   0.8496497E+003   0.1052857E+004
   0.8145262E+003   0.9947471E+003
   0.9043871E+003   0.9278722E+003
   0.9771199E+003   0.1031232E+004
   0.1047884E+004   0.1141552E+004
   0.9832002E+003   0.1077035E+004
   0.8552163E+003   0.8598919E+003
   0.6923524E+003   0.7889983E+003
   0.6481856E+003   0.7717820E+003
   0.6354787E+003   0.7068470E+003
   0.5653271E+003   0.6458651E+003
   0.4860148E+003   0.5441413E+003
   0.4747791E+003   0.4787416E+003
   0.5471845E+003   0.5695705E+003
   0.6333775E+003   0.6960578E+003
   0.6792494E+003   0.7578056E+003
   0.6329407E+003   0.6979964E+003
   0.5550275E+003   0.5756340E+003
   0.4922035E+003   0.4882851E+003
   0.4727559E+003   0.4665661E+003
   0.5327445E+003   0.5429070E+003
   0.8668880E+003   0.9823534E+003
   0.1456584E+004   0.1678550E+004
   0.2051952E+004   0.2306080E+004
   0.2338789E+004   0.2555156E+004
   0.2286219E+004   0.2407720E+004
   0.2000941E+004   0.2046253E+004
   0.1708146E+004   0.1767259E+004
   0.1548173E+004   0.1621832E+004
   0.1492587E+004   0.1559136E+004
   0.1437565E+004   0.1508547E+004
   0.1365643E+004   0.1431178E+004
   0.1260438E+004   0.1297516E+004
   0.1157598E+004   0.1169407E+004
   0.1063204E+004   0.1079279E+004
   0.9829925E+003   0.1065100E+004
   0.9429551E+003   0.1064703E+004
   0.9399436E+003   0.1062201E+004
   0.9377591E+003   0.1029506E+004
   0.8786677E+003   0.9670219E+003
   0.8221795E+003   0.9657592E+003
   0.8891684E+003   0.1093293E+004
   0.9673851E+003   0.9915372E+003
   0.1026949E+004   0.1028386E+004
   0.1102503E+004   0.1159527E+004
   0.1050381E+004   0.1098720E+004
   0.9084728E+003   0.9071598E+003
   0.7027499E+003   0.6818446E+003
   0.6122910E+003   0.6870558E+003
   0.6216563E+003   0.6873996E+003
   0.6004960E+003   0.6591525E+003
   0.5488828E+003   0.5917752E+003
   0.5125494E+003   0.5237528E+003
   0.5067318E+003   0.5093522E+003
   0.5298365E+003   0.5319591E+003
   0.5498471E+003   0.5512408E+003
   0.5560443E+003   0.5588798E+003
   0.5648242E+003   0.5738015E+003
   0.6077602E+003   0.6185006E+003
   0.6703265E+003   0.7036688E+003
   0.7371664E+003   0.8175579E+003
   0.9841366E+003   0.1127398E+004
   0.1494045E+004   0.1625948E+004
   0.2111391E+004   0.2150130E+004
   0.2449487E+004   0.2349925E+004
   0.2349615E+004   0.2145727E+004
   0.1985478E+004   0.1878924E+004
   0.1715205E+004   0.1766318E+004
   0.1592005E+004   0.1666369E+004
   0.1512766E+004   0.1610756E+004
   0.1444409E+004   0.1558168E+004
   0.1429651E+004   0.1535504E+004
   0.1388078E+004   0.1435923E+004
   0.1264223E+004   0.1287725E+004
   0.1120211E+004   0.1122570E+004
   0.9768229E+003   0.9829391E+003
   0.8379172E+003   0.7992947E+003
   0.8094139E+003   0.7393498E+003
   0.8608371E+003   0.8071044E+003
   0.9006936E+003   0.9056837E+003
   0.8990741E+003   0.1026834E+004
   0.1081176E+004   0.1282734E+004
   0.1145188E+004   0.1209748E+004
   0.1124743E+004   0.1132277E+004
   0.1109686E+004   0.1153764E+004
   0.1063192E+004   0.1082678E+004
   0.9548210E+003   0.9568601E+003
   0.7585757E+003   0.7405502E+003
   0.6113215E+003   0.6341310E+003
   0.6246279E+003   0.6785358E+003
   0.6291930E+003   0.6682404E+003
   0.5798450E+003   0.6089247E+003
   0.5344236E+003   0.5580338E+003
   0.5249282E+003   0.5369552E+003
   0.5416700E+003   0.5526680E+003
   0.5433116E+003   0.5506448E+003
   0.5520681E+003   0.5656754E+003
   0.6060058E+003   0.6297505E+003
   0.7317215E+003   0.7555268E+003
   0.8797822E+003   0.9477137E+003
   0.9066077E+003   0.1022892E+004
   0.9595045E+003   0.1032860E+004
   0.1264635E+004   0.1160324E+004
   0.1782141E+004   0.1500491E+004
   0.2101785E+004   0.1810319E+004
   0.1979418E+004   0.1820831E+004
   0.1698284E+004   0.1700234E+004
   0.1647939E+004   0.1712194E+004
   0.1742708E+004   0.1773122E+004
   0.1644570E+004   0.1694363E+004
   0.1447196E+004   0.1516205E+004
   0.1440619E+004   0.1549153E+004
   0.1471792E+004   0.1514706E+004
   0.1369064E+004   0.1372350E+004
   0.1130783E+004   0.1131766E+004
   0.9281791E+003   0.9641415E+003
   0.7062610E+003   0.7050720E+003
   0.6175728E+003   0.5689386E+003
   0.6645809E+003   0.5985280E+003
   0.8253200E+003   0.7648641E+003
   0.9902539E+003   0.1036091E+004
   0.1359672E+004   0.1488036E+004
   0.1447464E+004   0.1608577E+004
   0.1338118E+004   0.1370025E+004
   0.1182351E+004   0.1225797E+004
   0.1086449E+004   0.1084582E+004
   0.1002077E+004   0.9998778E+003
   0.8410015E+003   0.8293861E+003
   0.6502669E+003   0.6443010E+003
   0.6374929E+003   0.6658814E+003
   0.6590064E+003   0.7014101E+003
   0.6490918E+003   0.6736348E+003
   0.6727746E+003   0.6890451E+003
   0.7084097E+003   0.7184584E+003
   0.7081491E+003   0.7087667E+003
   0.6313405E+003   0.6356596E+003
   0.5952677E+003   0.6217649E+003
   0.6677758E+003   0.6961392E+003
   0.8331251E+003   0.8611981E+003
   0.1001069E+004   0.1051684E+004
   0.9668412E+003   0.1073762E+004
   0.8954509E+003   0.9645415E+003
   0.1020696E+004   0.9506939E+003
   0.1347303E+004   0.1213213E+004
   0.1519980E+004   0.1455207E+004
   0.1352777E+004   0.1377612E+004
