# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.9307606E-001   0.9200909E-002   0.1033420E+000   0.1071446E+002   0.1026594E-001   0.1145968E-001
   0.7820927E-001   0.6784217E-002   0.8570415E-001   0.1353750E+002   0.7494883E-002   0.8286058E-002
   0.3752451E-001   0.1555672E-002   0.3915480E-001   0.2840459E+002   0.1630286E-002   0.1708826E-002
   0.4871563E-001   0.2629287E-002   0.5151100E-001   0.2188787E+002   0.2795372E-002   0.2972885E-002
   0.3339687E-001   0.1310226E-002   0.3476589E-001   0.4068871E+002   0.1369020E-002   0.1430625E-002
   0.3046267E-001   0.1054400E-002   0.3155886E-001   0.3858479E+002   0.1096191E-002   0.1139767E-002
   0.1834127E-001   0.3863584E-003   0.1873719E-001   0.6153536E+002   0.3959148E-003   0.4057395E-003
   0.9524880E-002   0.9431209E-004   0.9620175E-002   0.1079035E+003   0.9529503E-004   0.9628864E-004
   0.2857697E-001   0.1411991E-002   0.3009195E-001   0.5731939E+002   0.1514987E-002   0.1626594E-002
   0.1049359E+000   0.1293353E-001   0.1200301E+000   0.1067872E+002   0.1509425E-001   0.1767378E-001
   0.5426873E-001   0.4574117E-002   0.5953719E-001   0.2422109E+002   0.5268467E-002   0.6107248E-002
   0.5372173E-001   0.4851016E-002   0.5939406E-001   0.2537593E+002   0.5672334E-002   0.6674766E-002
   0.3635062E-001   0.1749859E-002   0.3822202E-001   0.3392544E+002   0.1871397E-002   0.2004127E-002
   0.1520161E-001   0.2810211E-003   0.1548917E-001   0.7847657E+002   0.2875606E-003   0.2942922E-003
   0.5054949E-001   0.4447330E-002   0.5559866E-001   0.4051876E+002   0.5049164E-002   0.5746491E-002
   0.6584440E-001   0.7423885E-002   0.7441937E-001   0.4501316E+002   0.8574968E-002   0.9920880E-002
   0.3012945E-001   0.1840968E-002   0.3213947E-001   0.6694923E+002   0.2010022E-002   0.2196709E-002
   0.2829963E-001   0.9151183E-003   0.2924874E-001   0.4052291E+002   0.9491075E-003   0.9844586E-003
   0.3803558E-001   0.1489395E-002   0.3958727E-001   0.2621101E+002   0.1551686E-002   0.1616637E-002
   0.2369170E-001   0.6152784E-003   0.2432490E-001   0.4532170E+002   0.6332036E-003   0.6516920E-003
   0.1202268E-001   0.1520202E-003   0.1217675E-001   0.8617292E+002   0.1540721E-003   0.1561532E-003
   0.8135877E-002   0.6730538E-004   0.8203753E-002   0.1240534E+003   0.6787592E-004   0.6845138E-004
   0.4720942E-002   0.2401412E-004   0.4745087E-002   0.2290619E+003   0.2414480E-004   0.2427622E-004
   0.3835417E-002   0.2863846E-004   0.3864494E-002   0.3451660E+003   0.2907770E-004   0.2952623E-004
   0.2645667E-001   0.1140591E-002   0.2765817E-001   0.1224626E+003   0.1201497E-002   0.1265946E-002
   0.4862596E-001   0.2453758E-002   0.5121395E-001   0.2071067E+002   0.2587992E-002   0.2729733E-002
   0.3485284E-001   0.1319068E-002   0.3622813E-001   0.3030415E+002   0.1375292E-002   0.1434084E-002
