# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.6594694E-001   0.6076431E-002   0.7290454E-001   0.2451044E+002   0.6957593E-002   0.8021506E-002
   0.5766399E-001   0.4504747E-002   0.6265645E-001   0.2610142E+002   0.4992466E-002   0.5543865E-002
   0.5505128E-001   0.4163159E-002   0.5969772E-001   0.2582166E+002   0.4646435E-002   0.5212768E-002
   0.4651403E-001   0.3249133E-002   0.5015254E-001   0.4128690E+002   0.3638516E-002   0.4105924E-002
   0.4224601E-001   0.2865841E-002   0.4546042E-001   0.5072371E+002   0.3214411E-002   0.3636150E-002
   0.2985264E-001   0.1554581E-002   0.3157788E-001   0.6491448E+002   0.1725233E-002   0.1934575E-002
   0.2105638E-001   0.7773940E-003   0.2187841E-001   0.8291460E+002   0.8220237E-003   0.8698208E-003
   0.1837537E-001   0.5745075E-003   0.1898017E-001   0.8252670E+002   0.6048023E-003   0.6372023E-003
   0.4275707E-001   0.4884485E-002   0.4878885E-001   0.6952397E+002   0.6031782E-002   0.7550228E-002
   0.6698396E-001   0.9339689E-002   0.7879635E-001   0.4176886E+002   0.1181239E-001   0.1512630E-001
   0.8818772E-001   0.1324598E-001   0.1050191E+000   0.2215062E+002   0.1683134E-001   0.2163792E-001
   0.8173592E-001   0.1234934E-001   0.9750983E-001   0.2512385E+002   0.1577391E-001   0.2038130E-001
   0.6437836E-001   0.8496213E-002   0.7495945E-001   0.3569287E+002   0.1058109E-001   0.1331478E-001
   0.5382454E-001   0.6018876E-002   0.6108697E-001   0.4192585E+002   0.7262432E-002   0.8836867E-002
   0.4927371E-001   0.5103853E-002   0.5525942E-001   0.5456654E+002   0.5985704E-002   0.7052884E-002
   0.4829714E-001   0.4621547E-002   0.5366051E-001   0.5423631E+002   0.5363365E-002   0.6255452E-002
   0.4896306E-001   0.4496186E-002   0.5421131E-001   0.4983263E+002   0.5248256E-002   0.6191315E-002
