# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.6240648E-001   0.6819402E-002   0.7078896E-001   0.3180643E+002   0.8382486E-002   0.1053007E-001
   0.6377835E-001   0.7483554E-002   0.7333498E-001   0.3125403E+002   0.9556627E-002   0.1260340E-001
   0.5921852E-001   0.6722178E-002   0.6786963E-001   0.3570165E+002   0.8651117E-002   0.1154733E-001
   0.5191628E-001   0.5229513E-002   0.5852309E-001   0.4009897E+002   0.6606806E-002   0.8682003E-002
   0.4448844E-001   0.4272871E-002   0.4997839E-001   0.4663079E+002   0.5489951E-002   0.7369661E-002
   0.3697303E-001   0.3382717E-002   0.4138915E-001   0.6238018E+002   0.4416125E-002   0.6047837E-002
   0.3018865E-001   0.2205140E-002   0.3290930E-001   0.7438734E+002   0.2720644E-002   0.3494104E-002
   0.3456997E-001   0.2838482E-002   0.3791904E-001   0.7214761E+002   0.3349076E-002   0.3999505E-002
   0.4503541E-001   0.5332589E-002   0.5179634E-001   0.6597510E+002   0.6760928E-002   0.8736534E-002
   0.5638960E-001   0.8084958E-002   0.6694946E-001   0.6216947E+002   0.1055986E-001   0.1406391E-001
   0.6713528E-001   0.1007366E-001   0.8023455E-001   0.4889695E+002   0.1309928E-001   0.1733987E-001
   0.7510986E-001   0.1169853E-001   0.9034127E-001   0.3777681E+002   0.1523141E-001   0.2016827E-001
   0.7471632E-001   0.1203072E-001   0.9048984E-001   0.3790755E+002   0.1577352E-001   0.2102042E-001
   0.6819036E-001   0.1036879E-001   0.8160114E-001   0.4304532E+002   0.1341078E-001   0.1762319E-001
   0.5936209E-001   0.7919156E-002   0.6933093E-001   0.4457190E+002   0.9968836E-002   0.1271729E-001
   0.5256527E-001   0.6133105E-002   0.6014064E-001   0.4505904E+002   0.7575373E-002   0.9482600E-002
   0.5042498E-001   0.5553044E-002   0.5729397E-001   0.4361727E+002   0.6868997E-002   0.8631180E-002
   0.4480160E-001   0.4146829E-002   0.4977154E-001   0.4449266E+002   0.4969930E-002   0.6044373E-002
   0.3673877E-001   0.2917271E-002   0.4022173E-001   0.5076868E+002   0.3482966E-002   0.4235148E-002
   0.3111895E-001   0.2462354E-002   0.3410094E-001   0.6519450E+002   0.2981996E-002   0.3682570E-002
   0.2580965E-001   0.2057782E-002   0.2832338E-001   0.9341428E+002   0.2513737E-002   0.3132625E-002
   0.2094650E-001   0.1424491E-002   0.2258119E-001   0.1345992E+003   0.1634690E-002   0.1888927E-002
   0.1964333E-001   0.1243378E-002   0.2103317E-001   0.1649920E+003   0.1389843E-002   0.1557664E-002
   0.2562880E-001   0.2172229E-002   0.2817557E-001   0.1656764E+003   0.2546768E-002   0.3008833E-002
