# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.7091715E-001   0.6490822E-002   0.7827075E-001   0.1983759E+002   0.7353603E-002   0.8373296E-002
   0.5977764E-001   0.4670053E-002   0.6494430E-001   0.2300150E+002   0.5166655E-002   0.5726144E-002
   0.5300607E-001   0.3625209E-002   0.5696267E-001   0.2452366E+002   0.3956605E-002   0.4323779E-002
   0.4478202E-001   0.2732401E-002   0.4774781E-001   0.3684881E+002   0.2965792E-002   0.3224476E-002
   0.4013059E-001   0.2320189E-002   0.4263927E-001   0.5150742E+002   0.2508681E-002   0.2717140E-002
   0.2813037E-001   0.1179124E-002   0.2937815E-001   0.6432063E+002   0.1247776E-002   0.1321483E-002
   0.2042029E-001   0.6859808E-003   0.2114157E-001   0.7790356E+002   0.7212759E-003   0.7588369E-003
   0.1456229E-001   0.2907037E-003   0.1486145E-001   0.8809615E+002   0.2991654E-003   0.3079576E-003
   0.4217363E-001   0.4454469E-002   0.4749082E-001   0.6868928E+002   0.5317187E-002   0.6400433E-002
   0.7172183E-001   0.9859994E-002   0.8408775E-001   0.3338330E+002   0.1236592E-001   0.1568738E-001
   0.9276166E-001   0.1402311E-001   0.1104807E+000   0.1885497E+002   0.1771906E-001   0.2261542E-001
   0.7663188E-001   0.1110239E-001   0.9071591E-001   0.2470640E+002   0.1408403E-001   0.1804332E-001
   0.5867024E-001   0.7245067E-002   0.6764683E-001   0.3643149E+002   0.8976594E-002   0.1123473E-001
   0.4490772E-001   0.4004796E-002   0.4959756E-001   0.4233434E+002   0.4689844E-002   0.5535372E-002
   0.4827885E-001   0.4843231E-002   0.5390946E-001   0.5466808E+002   0.5630603E-002   0.6569039E-002
   0.5085453E-001   0.4957360E-002   0.5656505E-001   0.5497784E+002   0.5710517E-002   0.6601298E-002
   0.4638955E-001   0.3921064E-002   0.5082871E-001   0.5244879E+002   0.4439155E-002   0.5042048E-002
   0.4059605E-001   0.2490257E-002   0.4338387E-001   0.3749874E+002   0.2787826E-002   0.3155835E-002
   0.3556340E-001   0.1969980E-002   0.3778872E-001   0.3690129E+002   0.2225313E-002   0.2549047E-002
   0.2402366E-001   0.1089648E-002   0.2526719E-001   0.6010028E+002   0.1243520E-002   0.1444308E-002
   0.1299715E-001   0.2506703E-003   0.1325873E-001   0.9269536E+002   0.2615787E-003   0.2735626E-003
   0.7923106E-002   0.6885514E-004   0.7992618E-002   0.1392315E+003   0.6951218E-004   0.7017602E-004
   0.6737495E-002   0.9965959E-004   0.6842101E-002   0.2140199E+003   0.1046059E-003   0.1099925E-003
   0.1520986E-001   0.8537567E-003   0.1614054E-001   0.2400126E+003   0.9306810E-003   0.1015669E-002
   0.2724574E-001   0.1473589E-002   0.2882905E-001   0.1741325E+003   0.1583313E-002   0.1702903E-002
   0.3618330E-001   0.1841991E-002   0.3814445E-001   0.7711989E+002   0.1961152E-002   0.2089279E-002
   0.3377667E-001   0.1382229E-002   0.3522615E-001   0.3787469E+002   0.1449482E-002   0.1520290E-002
   0.3705812E-001   0.1687889E-002   0.3884114E-001   0.3461461E+002   0.1783018E-002   0.1884233E-002
   0.4174061E-001   0.2144363E-002   0.4402135E-001   0.3170578E+002   0.2280742E-002   0.2426838E-002
   0.4466743E-001   0.2489865E-002   0.4732934E-001   0.3218370E+002   0.2661912E-002   0.2847285E-002
   0.5094398E-001   0.3828549E-002   0.5525829E-001   0.3002830E+002   0.4314311E-002   0.4890783E-002
   0.6249061E-001   0.5951955E-002   0.6944103E-001   0.2407854E+002   0.6950423E-002   0.8181331E-002
   0.6515704E-001   0.6459514E-002   0.7270537E-001   0.2627647E+002   0.7548337E-002   0.8886547E-002
   0.5584369E-001   0.5081631E-002   0.6166723E-001   0.3685960E+002   0.5823541E-002   0.6707111E-002
   0.5604387E-001   0.4811005E-002   0.6142891E-001   0.3658542E+002   0.5385038E-002   0.6037955E-002
   0.7514413E-001   0.8089034E-002   0.8449520E-001   0.2403569E+002   0.9351066E-002   0.1084994E-001
   0.1091020E+000   0.1594590E-001   0.1286320E+000   0.1297663E+002   0.1952994E-001   0.2408568E-001
   0.1169683E+000   0.1749089E-001   0.1384031E+000   0.1087802E+002   0.2143476E-001   0.2643942E-001
   0.1050054E+000   0.1478938E-001   0.1230723E+000   0.1346529E+002   0.1806687E-001   0.2224073E-001
   0.7923154E-001   0.8189103E-002   0.8869203E-001   0.1768989E+002   0.9460490E-002   0.1099512E-001
   0.6945692E-001   0.6407132E-002   0.7681604E-001   0.1787175E+002   0.7359120E-002   0.8516449E-002
   0.6643627E-001   0.5312568E-002   0.7234146E-001   0.1703812E+002   0.5905195E-002   0.6586319E-002
   0.6014418E-001   0.4337684E-002   0.6487044E-001   0.2283813E+002   0.4726261E-002   0.5153827E-002
   0.4381867E-001   0.2857491E-002   0.4691824E-001   0.5393138E+002   0.3099567E-002   0.3364559E-002
   0.2835245E-001   0.1466944E-002   0.2993095E-001   0.8009011E+002   0.1578499E-002   0.1700004E-002
   0.1755919E-001   0.4090297E-003   0.1798024E-001   0.8532464E+002   0.4210554E-003   0.4334943E-003
   0.1772023E-001   0.3817374E-003   0.1811192E-001   0.7149148E+002   0.3916955E-003   0.4019559E-003
   0.1809587E-001   0.4042861E-003   0.1851161E-001   0.6786751E+002   0.4157374E-003   0.4275867E-003
   0.4326693E-001   0.3988755E-002   0.4795654E-001   0.5128324E+002   0.4689610E-002   0.5564791E-002
   0.6669197E-001   0.7308077E-002   0.7537767E-001   0.2848756E+002   0.8685697E-002   0.1042942E-001
   0.8380816E-001   0.9810440E-002   0.9545992E-001   0.1750746E+002   0.1165176E-001   0.1396724E-001
   0.7168493E-001   0.7746360E-002   0.8075539E-001   0.2275114E+002   0.9070452E-002   0.1069313E-001
   0.6272239E-001   0.7097506E-002   0.7112504E-001   0.3601848E+002   0.8402654E-002   0.1000285E-001
   0.4891153E-001   0.5437576E-002   0.5540686E-001   0.5096836E+002   0.6495327E-002   0.7800391E-002
   0.3385787E-001   0.3325860E-002   0.3782351E-001   0.7531273E+002   0.3965634E-002   0.4756488E-002
   0.2452086E-001   0.1241521E-002   0.2588192E-001   0.7610484E+002   0.1361057E-002   0.1496141E-002
   0.2383170E-001   0.8895410E-003   0.2477933E-001   0.6584999E+002   0.9476312E-003   0.1011764E-002
   0.2651512E-001   0.8416321E-003   0.2738833E-001   0.4705697E+002   0.8732043E-003   0.9060836E-003
   0.2482522E-001   0.7326132E-003   0.2558360E-001   0.4697168E+002   0.7583753E-003   0.7851359E-003
   0.1839579E-001   0.4388995E-003   0.1884842E-001   0.6648023E+002   0.4526386E-003   0.4668870E-003
   0.1171891E-001   0.1649107E-003   0.1188675E-001   0.9703627E+002   0.1678388E-003   0.1708310E-003
