# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.7688100E-001   0.6939701E-002   0.8461890E-001   0.1546043E+002   0.7737900E-002   0.8641597E-002
   0.6418557E-001   0.5118505E-002   0.6984237E-001   0.1934423E+002   0.5656799E-002   0.6260811E-002
   0.5007129E-001   0.3114371E-002   0.5343506E-001   0.2426075E+002   0.3363769E-002   0.3635852E-002
   0.4426785E-001   0.2496450E-002   0.4694908E-001   0.3018668E+002   0.2681223E-002   0.2881881E-002
   0.3765561E-001   0.1905686E-002   0.3968462E-001   0.5079814E+002   0.2029008E-002   0.2161483E-002
   0.2772889E-001   0.1062582E-002   0.2884401E-001   0.6122701E+002   0.1115126E-002   0.1170653E-002
   0.1974116E-001   0.5729238E-003   0.2033830E-001   0.7104802E+002   0.5971338E-003   0.6226316E-003
   0.1214220E-001   0.1713845E-003   0.1231649E-001   0.9405434E+002   0.1742907E-003   0.1772563E-003
   0.4017374E-001   0.3755005E-002   0.4450479E-001   0.6625494E+002   0.4331053E-002   0.5015038E-002
   0.7918793E-001   0.1077820E-001   0.9259223E-001   0.2495653E+002   0.1340429E-001   0.1685414E-001
   0.9149705E-001   0.1398732E-001   0.1091813E+000   0.1887919E+002   0.1768428E-001   0.2255715E-001
   0.7087915E-001   0.9871929E-002   0.8333318E-001   0.2506058E+002   0.1245402E-001   0.1584144E-001
   0.5232097E-001   0.5926847E-002   0.5964420E-001   0.3648401E+002   0.7323227E-002   0.9143361E-002
   0.3395609E-001   0.1981113E-002   0.3613078E-001   0.4860926E+002   0.2174691E-002   0.2393210E-002
   0.4907193E-001   0.4914850E-002   0.5477063E-001   0.5175377E+002   0.5698703E-002   0.6626617E-002
   0.5642581E-001   0.5907764E-002   0.6323787E-001   0.5420046E+002   0.6812054E-002   0.7874845E-002
   0.4167012E-001   0.3204338E-002   0.4524287E-001   0.5608106E+002   0.3572747E-002   0.3991644E-002
   0.3705862E-001   0.1789576E-002   0.3896150E-001   0.3724736E+002   0.1902881E-002   0.2024631E-002
   0.3316657E-001   0.1274290E-002   0.3450065E-001   0.3402675E+002   0.1334078E-002   0.1397168E-002
   0.2168409E-001   0.5987252E-003   0.2230405E-001   0.5728312E+002   0.6199645E-003   0.6421089E-003
   0.1199542E-001   0.1658822E-003   0.1216404E-001   0.9209048E+002   0.1686265E-003   0.1714240E-003
   0.7868160E-002   0.6531929E-004   0.7934053E-002   0.1339763E+003   0.6589287E-004   0.6647170E-004
   0.5394309E-002   0.3454952E-004   0.5429123E-002   0.2236798E+003   0.3481397E-004   0.3508094E-004
   0.1166534E-001   0.5698219E-003   0.1228279E-001   0.2680745E+003   0.6174485E-003   0.6696791E-003
   0.2795675E-001   0.1456376E-002   0.2951190E-001   0.1669708E+003   0.1555147E-002   0.1661638E-002
   0.3946829E-001   0.1965277E-002   0.4154979E-001   0.5260488E+002   0.2081505E-002   0.2205232E-002
   0.3442712E-001   0.1414466E-002   0.3591053E-001   0.3583532E+002   0.1483410E-002   0.1556013E-002
   0.3476490E-001   0.1418586E-002   0.3625297E-001   0.3437860E+002   0.1488079E-002   0.1561408E-002
   0.4338934E-001   0.2213394E-002   0.4573982E-001   0.2751885E+002   0.2350485E-002   0.2497061E-002
