#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.1765087E+001   0.5230327E+001   0.4077180E+001   0.7895288E+001  -0.8081863E+001  -0.5900634E+001  -0.3220013E+002  -0.5733370E+002   0.6988777E+001  -0.2858174E+001   0.2595434E+004
  -0.2176955E+001   0.1285286E+001   0.5045011E+001   0.5827146E+001  -0.8488733E+001  -0.7513083E+001  -0.3964159E+002  -0.5111940E+002   0.7834375E+001  -0.2831313E+001   0.2478142E+004
  -0.8370884E+001  -0.1233428E+002   0.4927478E+001   0.8346554E+001  -0.1435765E+002  -0.4026684E+001  -0.7543960E+002  -0.9202251E+002   0.1997793E+002  -0.2750609E+001   0.7779464E+004
  -0.1275517E+002  -0.2103228E+002  -0.9014837E+000  -0.9030028E+001  -0.1266097E+002  -0.1154362E+001  -0.3026173E+002  -0.5065683E+002   0.1661522E+002  -0.8800919E+001   0.2852885E+004
  -0.8509047E+001  -0.1428508E+002  -0.2678419E+001  -0.7711186E+001  -0.3973363E+001  -0.2526561E+001   0.1415574E+002   0.5162724E+001   0.1459505E+002   0.2112639E+001   0.6109764E+003
  -0.4717950E+000  -0.7689441E+001  -0.3451861E+001  -0.7024514E+001  -0.8279503E+000  -0.2120927E+001   0.2383670E+002   0.4267338E+002   0.3914815E+001   0.2615069E+001   0.1152226E+004
   0.4670589E+001   0.3545797E+001  -0.4472988E+001  -0.2281966E+001   0.3852290E+001   0.4920248E+000  -0.2766904E+001  -0.1082932E+002  -0.8841734E+001  -0.3188551E+000   0.1952334E+003
   0.3135139E+002   0.1820990E+002   0.1948569E+001   0.1402791E+002   0.1288357E+002   0.4937607E+001  -0.1599988E+003  -0.1356737E+003  -0.6156961E+002  -0.1733465E+002   0.2639509E+005
   0.9096372E+001   0.5940716E+001  -0.3647774E+001   0.8964780E+001   0.1062950E+002  -0.9205401E+000  -0.7896327E+002  -0.7919534E+002  -0.2877799E+002  -0.9052119E+001   0.7729246E+004
   0.1825189E+001   0.1567552E+001  -0.5570770E+001  -0.3032179E+001   0.5423328E+001  -0.5775583E+001  -0.1376613E+002  -0.1858569E+002  -0.2979792E+001   0.4268726E+001   0.5203152E+003
  -0.4980317E+001  -0.5663203E+001  -0.8590675E+001  -0.8585852E+001   0.2436398E+001  -0.6407036E+001  -0.7393506E+001  -0.6800193E+001   0.5101071E+001   0.2557152E+001   0.3710611E+003
  -0.2672287E+001  -0.1307742E+002  -0.7591672E+001  -0.5426630E+001  -0.3899107E+001  -0.7840072E+001  -0.3027422E+001  -0.6386463E+001   0.6825684E+001   0.2542899E+000   0.3976922E+003
  -0.1621782E+001  -0.1663107E+002  -0.5136381E+001  -0.4274909E+001  -0.9252058E+001  -0.5552691E+001   0.8404336E+001  -0.1273588E+002   0.8095974E+001  -0.2777865E+001   0.5423090E+003
   0.1046756E+002  -0.2690359E+002   0.6135033E+001  -0.1383860E+001  -0.2306853E+002   0.9678350E+000   0.3691485E+002  -0.4419237E+002   0.1477898E+002   0.2178008E+001   0.3119481E+004
  -0.3276141E+001  -0.2175469E+002   0.1167744E+002   0.2555161E+002  -0.4628646E+002  -0.2041752E+000   0.4013996E+002  -0.8227145E+002   0.1991491E+002  -0.2964769E+002   0.7007622E+004
  -0.9547326E+001   0.2583495E+000   0.1159306E+002   0.9034010E+001  -0.5210771E+002  -0.3434266E+001   0.9166006E+001  -0.6820047E+002   0.2709778E+002  -0.3455725E+002   0.5966998E+004
  -0.1086255E+002   0.1804491E+002   0.1079008E+002  -0.1074573E+001  -0.5234434E+002  -0.6883877E+001  -0.2749763E+001  -0.4531258E+002   0.2902213E+002  -0.3418476E+002   0.4849232E+004
  -0.2881668E+001   0.2280996E+002   0.7545225E+001  -0.3848713E+002  -0.5943195E+002  -0.5782544E+001  -0.1450566E+002  -0.3644199E+002   0.3089138E+002  -0.3142223E+002   0.5204185E+004
   0.6610812E+001   0.1559898E+002   0.2405391E+001   0.3501936E+001  -0.5460358E+002  -0.2500435E+002   0.2640119E+002  -0.2845037E+002   0.1820012E+002  -0.2979265E+002   0.5086667E+004
   0.1064272E+001   0.8573282E+001  -0.7259852E-001   0.1821438E+002  -0.2958886E+002  -0.2824402E+002   0.3203661E+002  -0.1635055E+002   0.1336442E+002  -0.1516017E+002   0.2842607E+004
  -0.5805505E+001   0.8743520E+001  -0.8721223E+000   0.3474700E+002  -0.8201096E+001  -0.3067713E+002   0.4273200E+002  -0.7560603E+001   0.4540521E+001  -0.9466080E+001   0.2644609E+004
  -0.5611179E+001   0.1588118E+002   0.2974358E+001   0.1166623E+002  -0.3918576E+001  -0.2213148E+002   0.7936745E+001  -0.1557186E+002  -0.2081411E+000  -0.9737897E+001   0.1165002E+004
   0.7466524E+001   0.2647364E+002   0.8089216E+001  -0.1233957E+002  -0.1948361E+002  -0.2328990E+002  -0.2060960E+002  -0.3835845E+002  -0.4825728E+001  -0.1684281E+002   0.2442613E+004
   0.1617204E+002   0.3461483E+002   0.1255661E+002  -0.3074986E+002  -0.3732801E+002  -0.2366192E+002  -0.7647243E+002  -0.6534172E+002   0.5483085E+000  -0.2060767E+002   0.7524566E+004
   0.1182889E+002   0.3207089E+002   0.1245646E+002  -0.9413383E+001  -0.3079709E+002  -0.1674441E+002  -0.8289020E+002  -0.5876986E+002   0.1381659E+002  -0.5151608E+001   0.6858775E+004
   0.1857446E+001   0.3679971E+002   0.1165027E+002   0.4999976E+001  -0.1610467E+002  -0.9448773E+001  -0.1183758E+002  -0.7154107E+002   0.4113658E+001  -0.1013356E+002   0.4398805E+004
  -0.1165427E+002   0.5608777E+002   0.1307496E+002   0.2662317E+001  -0.2616718E+001  -0.4481815E+001   0.1630720E+002  -0.1124817E+003  -0.4867983E+001  -0.1913897E+002   0.9041938E+004
  -0.1145755E+002   0.5942444E+002   0.9207416E+001   0.1193760E+001   0.3754817E+001  -0.3927961E+001   0.2658000E+001  -0.1501999E+003  -0.9493869E+000  -0.8652124E+001   0.1390670E+005
  -0.2412022E+002   0.4333096E+002   0.3803546E+000   0.5171324E+001   0.6089835E+001  -0.2313122E+001   0.7665649E+002  -0.1486230E+003   0.1297684E+002  -0.5053546E+001   0.1631319E+005
  -0.1564438E+002   0.1836136E+002  -0.2007984E-001  -0.3204324E+001  -0.6507610E+000  -0.1662329E+001   0.3583090E+002  -0.1258376E+003   0.6400269E+001  -0.9894871E+001   0.9137685E+004
  -0.7715551E+001   0.5956378E+001   0.1525310E+001  -0.3552842E+001  -0.7445434E+001   0.1076398E+001   0.2238529E+002  -0.1193159E+003   0.2937512E+001  -0.1222347E+002   0.7352827E+004
   0.3523012E+001  -0.2101235E+001   0.1000898E+001  -0.4310453E+001  -0.9554809E+001   0.2617194E+001  -0.6646615E+001  -0.9666658E+002   0.1593362E+002   0.9901819E+001   0.4784039E+004
   0.9063180E+001  -0.8429430E+001  -0.1127231E+000   0.3113794E+001  -0.1133856E+002   0.5462488E+001   0.1939875E+002  -0.7864381E+002   0.2955372E+002   0.2727834E+002   0.3713946E+004
   0.1687831E+002  -0.1483032E+002  -0.1610471E+001   0.1161087E+002  -0.1137315E+002   0.7127814E+001   0.6118975E+002  -0.6593216E+002   0.3275592E+002   0.3826108E+002   0.4508209E+004
   0.4175403E+002  -0.2561931E+002  -0.3972496E+001   0.2709169E+002  -0.1942060E+002   0.7881152E+001   0.1598737E+003  -0.1147573E+003   0.8374395E+001   0.3070783E+002   0.1974129E+005
  -0.1939378E+001  -0.1974112E+001   0.1134676E+001  -0.6352038E+000  -0.1230999E+002   0.4980673E+001   0.8333652E+002  -0.8642197E+002  -0.2892275E+001  -0.1714165E+002   0.6953155E+004
  -0.1974190E+002  -0.1858221E+001   0.3950844E+001  -0.3776443E+002  -0.2458995E+002   0.4226100E+001   0.7754376E+001  -0.1294783E+003   0.4456962E+001  -0.3987489E+002   0.9181816E+004
  -0.2963402E+001  -0.5662387E+001   0.2625329E+001  -0.2299123E+002  -0.2465223E+002   0.1438248E+001  -0.4760176E+002  -0.1495344E+003   0.7768414E+001  -0.1984721E+002   0.1293374E+005
   0.4757021E+001  -0.3618039E+001   0.1145113E+001   0.1868220E+001  -0.1630821E+002   0.2272433E+001  -0.1536906E+002  -0.1443767E+003   0.4526430E+001  -0.7024755E+001   0.1049213E+005
   0.1296046E+001   0.2165614E+001   0.1666589E+001   0.7964658E+001  -0.9814081E+001  -0.1527565E+001  -0.2980431E+002  -0.9925392E+002   0.3283980E+001  -0.5234055E+001   0.5625280E+004
   0.4418901E+001  -0.1087913E+002   0.9971730E+000   0.4369016E+001  -0.6927139E+001  -0.6398125E+001   0.2971200E+002  -0.1748492E+003   0.1192258E+001  -0.1315981E+001   0.1698636E+005
  -0.8660412E+001   0.6130804E+000   0.5546671E+001   0.6933928E+001  -0.7829533E+001  -0.8713472E+001  -0.2029913E+002  -0.4152734E+002   0.3106810E+001  -0.1338314E+002   0.1485619E+004
  -0.1726314E+002  -0.6509707E+001   0.4423369E+001   0.8190852E+001  -0.3923107E+000  -0.4715260E+001  -0.6039330E+002   0.6399917E+001   0.6620795E+001  -0.1103465E+002   0.1870566E+004
  -0.1071647E+002  -0.5246608E+001  -0.1027937E+001  -0.9330250E+000   0.2708843E+001  -0.2411203E+001   0.1256954E+002   0.3812579E+002   0.9564589E+001   0.1556959E+001   0.9363179E+003
  -0.3359129E+001  -0.2687083E+001  -0.4239576E+001  -0.4225799E+001   0.6189625E+001  -0.2397097E+001   0.3138716E+002   0.4525783E+002   0.2170479E+001   0.5000974E+001   0.1356880E+004
   0.2233961E+001  -0.1116574E+001  -0.5524281E+001  -0.5690628E+001   0.6898731E+001  -0.1537898E+001   0.2211724E+002   0.4680466E+002  -0.6891228E+001   0.2241464E+001   0.1283769E+004
   0.2400212E+002   0.7072761E+001   0.1830088E+000   0.2121829E+001   0.5968478E+001  -0.6257868E+000  -0.1757298E+003  -0.3276498E+002  -0.2505129E+002   0.4919310E+001   0.1723931E+005
   0.1477008E+002   0.5933375E+001   0.2822901E+001   0.1120780E+002   0.2738650E+001  -0.3075450E+000  -0.9483270E+002  -0.6644011E+002  -0.1171101E+002   0.5797728E+001   0.6959035E+004
   0.3226478E+001  -0.2953545E+001  -0.3372543E+001   0.4067808E+001  -0.1644927E+000  -0.3872579E+001  -0.9514019E+001  -0.2038761E+002   0.6989824E+001   0.1005181E+002   0.4035462E+003
  -0.2448689E+001  -0.6665667E+001  -0.8815846E+001   0.9934261E+000   0.3147776E+001  -0.5790338E+001   0.8434448E+001  -0.1093856E+002   0.4919936E+001   0.5619023E+001   0.1856737E+003
  -0.1046628E+002  -0.9550559E+001  -0.1477494E+002  -0.1155689E+002   0.9578765E+001  -0.8435767E+001   0.1808502E+001   0.6338885E+001   0.5890015E+001   0.5002502E+001   0.5366711E+003
  -0.1708091E+002  -0.3568651E+002  -0.1588673E+002  -0.1536344E+002  -0.2415537E+001  -0.1409523E+002  -0.4768811E+001   0.2206084E+002   0.5339759E+001  -0.1415669E+002   0.1807401E+004
  -0.1876014E+001  -0.5470018E+002  -0.8192931E+001  -0.1294064E+002  -0.2783925E+002  -0.1266644E+002   0.5921442E+000   0.1707388E+002   0.1024028E+002  -0.1947499E+002   0.3083221E+004
   0.2879185E+001  -0.4546190E+002   0.1306222E+001  -0.1018128E+002  -0.3150828E+002  -0.5438692E+001   0.1665122E+001  -0.1377801E+002   0.1217482E+002  -0.1645427E+002   0.2796177E+004
   0.1001773E+002  -0.3108905E+002   0.4288178E+001   0.3581859E+001  -0.2547420E+002  -0.3434713E+001   0.1907485E+002  -0.2783272E+002   0.1209373E+002  -0.3362739E+001   0.2031843E+004
   0.1248655E+002  -0.1571360E+002   0.4029858E+001   0.9484273E+000  -0.3338627E+002  -0.4327713E+001   0.2000618E+002  -0.3533017E+002   0.1747636E+002  -0.3423355E+001   0.2756318E+004
   0.1191643E+002  -0.3816782E+001   0.3071280E+001  -0.8010903E+001  -0.3497953E+002  -0.4038812E+001   0.1888122E+002  -0.2332965E+002   0.2730430E+002   0.4241204E+001   0.2790517E+004
  -0.1334497E+001   0.2356102E+001   0.3392497E+001  -0.3584644E+002  -0.2013950E+002  -0.2430821E+001  -0.8217752E+001   0.4699220E+001   0.3557627E+002   0.1410227E+002   0.2181775E+004
  -0.3948781E+001   0.4100181E+001   0.3958377E+001   0.2321587E+002  -0.1479240E+002  -0.2928789E+002   0.3138096E+002   0.3318759E+001   0.1510042E+002  -0.3640761E+001   0.1792728E+004
  -0.6437531E+001   0.5061378E+001   0.3945707E+001   0.4454368E+002  -0.1277239E+002  -0.4403381E+002   0.4018408E+002  -0.5648688E+001  -0.1555150E+001  -0.2076507E+002   0.3501490E+004
  -0.6387436E+001   0.1600615E+001   0.1815319E+001   0.4486476E+002  -0.9854758E+001  -0.4467532E+002   0.3798751E+002  -0.1636666E+002  -0.9434425E+001  -0.2567662E+002   0.3741871E+004
   0.1991976E+001   0.4140320E+001   0.1625890E+001  -0.6551369E+001  -0.2694209E+002  -0.3400429E+002  -0.1560314E+002  -0.5191625E+002  -0.1407432E+002  -0.3902443E+002   0.4212053E+004
   0.1426878E+002   0.1154909E+002   0.4552369E+001  -0.2786649E+002  -0.4082438E+002  -0.3087713E+002  -0.4366899E+002  -0.8455142E+002  -0.1768526E+002  -0.4424087E+002   0.9090636E+004
   0.1964335E+002   0.1819431E+002   0.8610561E+001  -0.2520254E+002  -0.3196640E+002  -0.2141253E+002  -0.7145295E+002  -0.8916419E+002  -0.7998272E+001  -0.2032132E+002   0.9446778E+004
   0.1005012E+002   0.2316915E+002   0.9811723E+001   0.7514730E+001  -0.9752222E+001  -0.1063086E+002  -0.7415121E+002  -0.7764127E+002   0.9465537E+001   0.9763430E+001   0.6690452E+004
   0.9450346E+001   0.2515247E+002   0.7052883E+001   0.1879466E+002   0.1329464E+002  -0.9825673E+000  -0.4180660E+002  -0.1250165E+003   0.8791817E+001   0.3153681E+002   0.9519292E+004
   0.2224493E+001   0.2530116E+002   0.4340538E+001   0.1357551E+002   0.1706615E+002   0.3504184E+001  -0.1290076E+002  -0.1373231E+003   0.1127122E+002   0.3056186E+002   0.9857981E+004
  -0.1677040E+002   0.3474949E+002   0.2123352E+001   0.3122141E+001   0.1953919E+002   0.3756364E+001  -0.2579381E+001  -0.1266343E+003   0.1360692E+002   0.1637571E+002   0.9025509E+004
  -0.3454390E+002   0.3344855E+002  -0.4874754E+001   0.1251647E+001   0.1496555E+002   0.1008713E+001   0.9452209E+002  -0.1056467E+003   0.3277987E+002   0.1320151E+002   0.1252860E+005
  -0.2944183E+002   0.2756904E+002  -0.1511289E+001  -0.1039290E+002   0.9496724E+001  -0.1855348E+000   0.5624878E+002  -0.8745160E+002   0.2167382E+002   0.1728717E+001   0.6911507E+004
  -0.2527875E+002   0.1680172E+002  -0.4245004E+000  -0.1065585E+002   0.3759511E+001   0.4973295E+000   0.5240815E+002  -0.6983521E+002   0.1410841E+002  -0.7410826E+001   0.4607795E+004
