#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.1198700E+001  -0.9678813E+001   0.3728504E+001   0.6441418E+001   0.1958289E-001  -0.3641580E+001  -0.1163643E+002  -0.1273953E+003   0.5979557E+001   0.4800441E+001   0.8651349E+004
  -0.8896600E+001  -0.1126955E+002   0.4749401E+001   0.7227057E+001   0.7101564E+000  -0.4013769E+001  -0.5381511E+002  -0.8194004E+002   0.9378921E+001   0.1192477E+001   0.5073065E+004
  -0.7796767E+001  -0.1000118E+002   0.2569771E+001   0.3144116E+001   0.1178720E+001  -0.3011564E+001  -0.3246881E+002  -0.2631595E+002   0.1028711E+002   0.3669063E+001   0.1064054E+004
  -0.9167038E+001  -0.7990839E+001  -0.3209627E-001  -0.3163618E+001   0.7564504E+000  -0.2583083E+001  -0.1170890E+002   0.1044020E+002   0.1056705E+002   0.2156467E+001   0.3567228E+003
  -0.3404929E+001  -0.4302923E+001  -0.1586701E+001  -0.3261115E+001   0.2331710E+001  -0.2305818E+001  -0.5009974E+001   0.1573299E+002   0.6760335E+001   0.5687117E+001   0.1924614E+003
   0.6974294E+001   0.1271345E-001  -0.1764796E+001  -0.3811271E+001   0.3258304E+001  -0.1088740E+001  -0.4114059E+002  -0.6571930E+001  -0.4596756E+001   0.5635842E+001   0.1026794E+004
   0.6307449E+001   0.4989898E+001  -0.4340758E+000  -0.1842397E+001   0.2476104E+001  -0.5786627E+000  -0.4398265E+002  -0.3900475E+002  -0.9831608E+001  -0.1048054E+001   0.1917009E+004
   0.1027296E+002   0.6832267E+001  -0.2958372E+000   0.3636419E+001   0.4508791E+001  -0.1058282E-001  -0.6230576E+002  -0.5777678E+002  -0.1403595E+002   0.7457960E+000   0.4006651E+004
   0.1100680E+002   0.2848841E+001  -0.3251641E+001   0.1544236E+001   0.4193580E+001  -0.1483603E+001  -0.5018433E+002  -0.5289871E+002  -0.3619594E+001   0.1158079E+002   0.3023202E+004
   0.2898581E+001  -0.1712208E+001  -0.4524818E+001   0.2843051E+001   0.2685978E+001  -0.2829578E+001  -0.3246134E+002  -0.3065803E+002   0.4648237E+001   0.1023280E+002   0.1247656E+004
  -0.1187121E-001  -0.3467805E+001  -0.7032218E+001  -0.6962345E+000   0.2558487E+001  -0.4604787E+001   0.1110607E+001  -0.1281078E+002   0.6394986E+001   0.8941602E+001   0.1986444E+003
   0.5542960E+000  -0.4463609E+001  -0.7148272E+001  -0.6121349E+001   0.5182064E+000  -0.4986631E+001   0.2567913E+001  -0.1096703E+002   0.8138692E+001   0.9211195E+001   0.2323022E+003
  -0.2261626E+001  -0.6365402E+001  -0.4918017E+001  -0.2382714E+001  -0.4153860E+001  -0.2720097E+001   0.6161204E+001  -0.1325840E+002   0.5388590E+001  -0.1026896E+001   0.2177486E+003
  -0.5125405E+001  -0.3071163E+001  -0.3051390E+000   0.7226624E+001  -0.1354535E+002  -0.3168327E+001   0.3438695E+002  -0.2200963E+002   0.3353202E+001  -0.1531755E+002   0.1049165E+004
  -0.3046663E+001  -0.1251772E+000   0.7386840E+001   0.8651812E+001  -0.1817274E+002  -0.2067277E+001   0.1881775E+002  -0.2365953E+002   0.7003489E+001  -0.1421592E+002   0.1031842E+004
