 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1691071E+003  -0.1735131E+003
  -0.1475769E+003  -0.1506679E+003
  -0.1436620E+003  -0.1470601E+003
  -0.1570263E+003  -0.1639383E+003
  -0.1472913E+003  -0.1573520E+003
  -0.1246817E+003  -0.1325574E+003
  -0.1104428E+003  -0.1132360E+003
  -0.6694135E+002  -0.6845336E+002
  -0.3608639E+002  -0.3779630E+002
  -0.1014811E+003  -0.1043176E+003
  -0.3124757E+003  -0.3087379E+003
  -0.5075109E+003  -0.4881750E+003
  -0.4550484E+003  -0.4299601E+003
  -0.2994184E+003  -0.2959300E+003
  -0.3182814E+003  -0.3075245E+003
  -0.3998664E+003  -0.4409995E+003
  -0.2219768E+003  -0.3145034E+003
   0.1069304E+003   0.7879284E+002
   0.4865889E+003   0.5810981E+003
   0.9107091E+003   0.9106518E+003
   0.7290194E+003   0.6288457E+003
   0.1247020E+003   0.1342133E+003
   0.1098251E+003   0.1201469E+003
   0.1683068E+003   0.1764291E+003
   0.1901463E+003   0.1921480E+003
   0.1305459E+003   0.1304043E+003
   0.1547600E+003   0.1458710E+003
   0.4005685E+003   0.3922339E+003
   0.4931770E+003   0.5004579E+003
   0.2392327E+003   0.2391647E+003
   0.1883472E+002   0.1577770E+002
  -0.9746472E+002  -0.1002468E+003
  -0.1449066E+003  -0.1485243E+003
  -0.1575548E+003  -0.1608293E+003
  -0.6876559E+002  -0.6896128E+002
   0.6808046E+002   0.6798030E+002
   0.1223257E+003   0.1225880E+003
   0.3921603E+002   0.3925454E+002
  -0.6569927E+002  -0.6819753E+002
  -0.1486596E+003  -0.1543055E+003
  -0.9834534E+002  -0.9913366E+002
  -0.1097915E+003  -0.1116532E+003
  -0.1105888E+003  -0.1128900E+003
  -0.1735724E+003  -0.1808892E+003
  -0.2052198E+003  -0.2066228E+003
  -0.1838195E+003  -0.1835960E+003
  -0.1368390E+003  -0.1372587E+003
  -0.4955377E+002  -0.5066069E+002
  -0.4093046E+002  -0.3784708E+002
  -0.2432863E+003  -0.2318155E+003
  -0.4968483E+003  -0.4766353E+003
  -0.4789987E+003  -0.4414154E+003
  -0.2352325E+003  -0.2202154E+003
  -0.1370947E+003  -0.1402374E+003
  -0.1892133E+003  -0.1849077E+003
  -0.1767833E+003  -0.2078329E+003
   0.3718435E+001  -0.5185033E+002
   0.1172601E+003   0.1222446E+003
   0.4732597E+003   0.5540354E+003
   0.7352354E+003   0.7273878E+003
   0.5090023E+003   0.4308406E+003
   0.7967912E+002   0.8479705E+002
   0.1114483E+003   0.1217813E+003
   0.2135487E+003   0.2391487E+003
   0.2356400E+003   0.2560878E+003
   0.1926243E+003   0.1946764E+003
   0.3497669E+003   0.3152912E+003
   0.5218473E+003   0.4640466E+003
   0.3883954E+003   0.3461265E+003
   0.2593337E+002   0.1843263E+002
  -0.1782124E+003  -0.1794024E+003
  -0.2502917E+003  -0.2529292E+003
  -0.2435453E+003  -0.2444461E+003
  -0.2551621E+003  -0.2537099E+003
  -0.1324725E+003  -0.1312667E+003
   0.6183531E+002   0.6280811E+002
   0.1347011E+003   0.1440826E+003
   0.7133854E+002   0.7283993E+002
   0.4261738E+001   0.2527068E+001
  -0.5317834E+002  -0.5352814E+002
  -0.5121212E+002  -0.5393303E+002
  -0.8246258E+002  -0.8305540E+002
  -0.8539757E+002  -0.8440148E+002
  -0.1702845E+003  -0.1818362E+003
  -0.2475206E+003  -0.2524904E+003
  -0.2614024E+003  -0.2635226E+003
  -0.1689657E+003  -0.1704803E+003
  -0.4290496E+002  -0.4801864E+002
  -0.1310456E+003  -0.1156041E+003
  -0.4276671E+003  -0.3978119E+003
  -0.5252142E+003  -0.4773865E+003
  -0.2876322E+003  -0.2515696E+003
  -0.5865542E+002  -0.5712369E+002
  -0.4493262E+002  -0.4511170E+002
  -0.6163653E+002  -0.6268083E+002
  -0.3761573E+002  -0.4170144E+002
   0.8396099E+002   0.7663520E+002
   0.2562844E+003   0.2537593E+003
   0.5514352E+003   0.5370914E+003
   0.5614362E+003   0.5217799E+003
   0.3335795E+003   0.3008019E+003
   0.1410048E+003   0.1482092E+003
   0.1612070E+003   0.1637865E+003
   0.2090143E+003   0.2098342E+003
   0.1877584E+003   0.1863341E+003
   0.2942790E+003   0.2772370E+003
   0.5186604E+003   0.4770380E+003
   0.4167637E+003   0.3679027E+003
   0.1777606E+003   0.1614840E+003
  -0.6595363E+002  -0.6053937E+002
  -0.2751664E+003  -0.2729597E+003
  -0.4182124E+003  -0.4173728E+003
  -0.3870717E+003  -0.3874167E+003
  -0.3505465E+003  -0.3448165E+003
  -0.1773244E+003  -0.1801585E+003
   0.4991381E+002   0.5101376E+002
   0.1033896E+003   0.1153106E+003
   0.6847973E+002   0.7137828E+002
   0.3766914E+002   0.3823811E+002
   0.6347788E+000  -0.1708466E+001
  -0.1635462E+002  -0.1739432E+002
  -0.5171159E+002  -0.5174517E+002
  -0.6513769E+002  -0.6388928E+002
  -0.1416201E+003  -0.1495461E+003
  -0.2611068E+003  -0.2685605E+003
