 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1659612E+003  -0.1699531E+003
  -0.1420617E+003  -0.1447399E+003
  -0.1463575E+003  -0.1482792E+003
  -0.1746578E+003  -0.1773605E+003
  -0.1412766E+003  -0.1490814E+003
  -0.1096629E+003  -0.1155747E+003
  -0.1072519E+003  -0.1083637E+003
  -0.7590829E+002  -0.7623113E+002
  -0.3840648E+002  -0.4000561E+002
  -0.7971216E+002  -0.8262566E+002
  -0.2854505E+003  -0.2857776E+003
  -0.5494965E+003  -0.5342010E+003
  -0.5081204E+003  -0.4776918E+003
  -0.2590350E+003  -0.2584407E+003
  -0.2903425E+003  -0.2830101E+003
  -0.5019648E+003  -0.4947267E+003
  -0.2375426E+003  -0.3193223E+003
   0.2616941E+002  -0.2194364E+002
   0.4779068E+003   0.6233255E+003
   0.1245043E+004   0.1234235E+004
   0.7232370E+003   0.6313816E+003
   0.1194572E+003   0.1277189E+003
   0.1052361E+003   0.1121222E+003
   0.1689883E+003   0.1708966E+003
   0.1954098E+003   0.1953314E+003
   0.1342837E+003   0.1338847E+003
   0.8411411E+002   0.8459095E+002
   0.4034456E+003   0.3932527E+003
   0.5724744E+003   0.5892191E+003
   0.2503841E+003   0.2537275E+003
   0.2930947E+002   0.2720490E+002
  -0.8453620E+002  -0.8522813E+002
  -0.1589362E+003  -0.1611091E+003
  -0.1472053E+003  -0.1489705E+003
  -0.8818628E+002  -0.8870289E+002
   0.8660204E+002   0.8531167E+002
   0.1237385E+003   0.1232159E+003
   0.3343970E+002   0.3341312E+002
  -0.7154513E+002  -0.7257849E+002
  -0.1545058E+003  -0.1583492E+003
  -0.1037072E+003  -0.1052275E+003
  -0.1157475E+003  -0.1175540E+003
  -0.9512601E+002  -0.9666556E+002
  -0.1758044E+003  -0.1826503E+003
  -0.2177211E+003  -0.2190941E+003
  -0.1811741E+003  -0.1805405E+003
  -0.1472005E+003  -0.1474160E+003
  -0.3410364E+002  -0.3546302E+002
   0.2049893E+001   0.2870579E+001
  -0.2060496E+003  -0.1967111E+003
  -0.5902169E+003  -0.5664778E+003
  -0.5238714E+003  -0.4864504E+003
  -0.2046933E+003  -0.1932079E+003
  -0.1249936E+003  -0.1263713E+003
  -0.1932082E+003  -0.1910249E+003
  -0.2140033E+003  -0.2149783E+003
   0.1226018E+002  -0.4367546E+002
