 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1599951E+003  -0.1632916E+003
  -0.1366946E+003  -0.1385568E+003
  -0.1521925E+003  -0.1530308E+003
  -0.1892910E+003  -0.1903654E+003
  -0.1347771E+003  -0.1352581E+003
  -0.9530628E+002  -0.9571105E+002
  -0.1029940E+003  -0.1028701E+003
  -0.8871961E+002  -0.8847928E+002
  -0.4243944E+002  -0.4370524E+002
  -0.7203212E+002  -0.7354492E+002
  -0.2359594E+003  -0.2391163E+003
  -0.5764694E+003  -0.5672844E+003
  -0.5724135E+003  -0.5378053E+003
  -0.2095004E+003  -0.2149488E+003
  -0.2656253E+003  -0.2616224E+003
  -0.5761538E+003  -0.5650804E+003
  -0.2752257E+003  -0.3164915E+003
  -0.2796426E+003  -0.3151412E+003
   0.6856904E+003   0.8464656E+003
   0.1670461E+004   0.1622646E+004
   0.6464172E+003   0.6000071E+003
   0.1271193E+003   0.1336482E+003
   0.1041147E+003   0.1068937E+003
   0.1696831E+003   0.1703224E+003
   0.2012998E+003   0.2012912E+003
   0.1428111E+003   0.1427661E+003
   0.5341614E+002   0.5423303E+002
   0.3748157E+003   0.3669573E+003
   0.6518029E+003   0.6741614E+003
   0.2585325E+003   0.2653607E+003
   0.3481398E+002   0.3317102E+002
  -0.8098081E+002  -0.8097413E+002
  -0.1778521E+003  -0.1788947E+003
  -0.1352424E+003  -0.1356336E+003
  -0.1007238E+003  -0.1019728E+003
   0.1121422E+003   0.1100508E+003
   0.1128043E+003   0.1118434E+003
   0.2778083E+002   0.2780263E+002
  -0.7488598E+002  -0.7489314E+002
  -0.1587734E+003  -0.1610418E+003
  -0.1093114E+003  -0.1113866E+003
  -0.1223978E+003  -0.1235175E+003
  -0.8091907E+002  -0.8191319E+002
  -0.1783074E+003  -0.1833415E+003
  -0.2245061E+003  -0.2259986E+003
  -0.1786444E+003  -0.1781717E+003
  -0.1590979E+003  -0.1591817E+003
  -0.1959128E+002  -0.2065395E+002
   0.3024700E+002   0.3074572E+002
  -0.1468366E+003  -0.1438486E+003
  -0.7198491E+003  -0.6906587E+003
  -0.5470752E+003  -0.5127389E+003
  -0.1555154E+003  -0.1526739E+003
  -0.1230031E+003  -0.1227280E+003
  -0.2034156E+003  -0.2028789E+003
  -0.2135878E+003  -0.2092322E+003
  -0.4541493E+002  -0.7467909E+002
   0.1399086E+003   0.1509185E+003
   0.3547550E+003   0.4173689E+003
   0.1244091E+004   0.1194534E+004
   0.2333525E+003   0.2055869E+003
  -0.2871124E+002  -0.2679277E+002
   0.6884404E+002   0.7577347E+002
   0.2878294E+003   0.3092556E+003
   0.2944845E+003   0.3036445E+003
   0.1627212E+003   0.1658508E+003
   0.2084699E+003   0.1868908E+003
   0.7976005E+003   0.7158939E+003
   0.4167341E+003   0.3794158E+003
  -0.8839343E+002  -0.8981823E+002
  -0.2133983E+003  -0.2149982E+003
  -0.1932589E+003  -0.1961928E+003
  -0.2898175E+003  -0.2934070E+003
  -0.2211862E+003  -0.2204820E+003
  -0.2395417E+003  -0.2384902E+003
   0.1429684E+003   0.1439134E+003
   0.1806206E+003   0.1870011E+003
   0.1000169E+003   0.1003533E+003
   0.2194396E+002   0.2058119E+002
  -0.4587071E+002  -0.4507348E+002
  -0.5512356E+002  -0.5730136E+002
  -0.9163782E+002  -0.9218255E+002
  -0.7301650E+002  -0.7264909E+002
  -0.1324990E+003  -0.1395913E+003
  -0.3253319E+003  -0.3297947E+003
  -0.2381193E+003  -0.2372209E+003
  -0.2002526E+003  -0.2009931E+003
   0.5682026E+001   0.5152065E+001
  -0.9360430E+002  -0.8133706E+002
  -0.5868192E+003  -0.5519437E+003
  -0.6174262E+003  -0.5721562E+003
  -0.1339248E+003  -0.1291719E+003
  -0.1686463E+002  -0.1671079E+002
  -0.5664261E+002  -0.5682708E+002
  -0.5278339E+002  -0.5328348E+002
  -0.3199763E+002  -0.3221543E+002
  -0.2028187E+001  -0.2665446E+001
   0.1606228E+003   0.1594164E+003
   0.5620491E+003   0.5521807E+003
   0.8812118E+003   0.8150463E+003
   0.1550987E+003   0.1539193E+003
   0.1437294E+003   0.1489631E+003
   0.1012672E+003   0.1065981E+003
   0.2503279E+003   0.2512892E+003
   0.7365335E+002   0.7279812E+002
   0.2318142E+003   0.2270858E+003
   0.7313227E+003   0.6965297E+003
   0.4246060E+003   0.3760417E+003
   0.1393742E+003   0.1397832E+003
  -0.2804676E+002  -0.2631172E+002
  -0.4113508E+003  -0.4052748E+003
  -0.3245530E+003  -0.3272344E+003
  -0.4199689E+003  -0.4216076E+003
  -0.3989091E+003  -0.3989184E+003
  -0.1787880E+003  -0.1757689E+003
   0.8670322E+002   0.8967007E+002
   0.9778663E+002   0.1023094E+003
