 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1625205E+003  -0.1703685E+003
  -0.1477963E+003  -0.1502821E+003
  -0.1398149E+003  -0.1461268E+003
  -0.1366515E+003  -0.1468111E+003
  -0.1514736E+003  -0.1610888E+003
  -0.1509950E+003  -0.1593891E+003
  -0.1121265E+003  -0.1187445E+003
  -0.6532214E+002  -0.6856522E+002
  -0.5253061E+002  -0.5353113E+002
  -0.1521154E+003  -0.1473112E+003
  -0.2910477E+003  -0.2833465E+003
  -0.4057407E+003  -0.3890157E+003
  -0.3831077E+003  -0.3681863E+003
  -0.3290954E+003  -0.3270710E+003
  -0.3312641E+003  -0.3424295E+003
  -0.2520461E+003  -0.3165011E+003
  -0.1084418E+003  -0.1917035E+003
   0.1128472E+003   0.1361982E+003
   0.5720332E+003   0.5998420E+003
   0.6028941E+003   0.6109144E+003
   0.5540439E+003   0.5183185E+003
   0.2601505E+003   0.2510551E+003
   0.1265027E+003   0.1420550E+003
   0.1541963E+003   0.1735606E+003
   0.1657806E+003   0.1802198E+003
   0.1608276E+003   0.1636825E+003
   0.2590881E+003   0.2529096E+003
   0.3608236E+003   0.3568493E+003
   0.3650189E+003   0.3607899E+003
   0.2121293E+003   0.2075290E+003
   0.1711065E+002   0.1190867E+002
  -0.1030386E+003  -0.1097248E+003
  -0.1412606E+003  -0.1479848E+003
  -0.1394531E+003  -0.1439099E+003
  -0.4007550E+002  -0.3973203E+002
   0.4087523E+002   0.4150772E+002
   0.9279561E+002   0.9474394E+002
   0.4332166E+002   0.4441891E+002
  -0.5579836E+002  -0.6092804E+002
  -0.1296220E+003  -0.1382889E+003
  -0.9137845E+002  -0.9210563E+002
  -0.1064677E+003  -0.1074364E+003
  -0.1338956E+003  -0.1396531E+003
  -0.1660025E+003  -0.1742707E+003
  -0.1897289E+003  -0.1942881E+003
  -0.1895402E+003  -0.1918350E+003
  -0.1256539E+003  -0.1266628E+003
  -0.9189442E+002  -0.9402984E+002
  -0.1179354E+003  -0.1120686E+003
  -0.2521843E+003  -0.2390557E+003
  -0.3771728E+003  -0.3571051E+003
  -0.3711307E+003  -0.3401051E+003
  -0.2716636E+003  -0.2528213E+003
  -0.1782729E+003  -0.1781464E+003
  -0.1691610E+003  -0.1802698E+003
  -0.1022126E+003  -0.1555960E+003
   0.3634749E+001  -0.4314790E+002
   0.1676708E+003   0.1919119E+003
   0.4823415E+003   0.5200290E+003
   0.4975043E+003   0.5033439E+003
   0.4574997E+003   0.4214739E+003
   0.2004401E+003   0.1977385E+003
   0.1541628E+003   0.1697067E+003
   0.1717939E+003   0.1921865E+003
   0.2042913E+003   0.2264518E+003
   0.2438239E+003   0.2420096E+003
   0.3357821E+003   0.3157170E+003
   0.3897676E+003   0.3591012E+003
   0.2975179E+003   0.2692715E+003
   0.7895849E+002   0.6633988E+002
  -0.1127239E+003  -0.1156143E+003
  -0.2322909E+003  -0.2363800E+003
  -0.2455409E+003  -0.2455090E+003
  -0.2170255E+003  -0.2140001E+003
  -0.8618834E+002  -0.8736428E+002
