 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
  -0.1200976E+003  -0.1304916E+003
  -0.1317895E+003  -0.1399991E+003
  -0.1367709E+003  -0.1470407E+003
  -0.1460510E+003  -0.1579495E+003
  -0.1488509E+003  -0.1584262E+003
  -0.1288290E+003  -0.1348390E+003
  -0.1160501E+003  -0.1208445E+003
  -0.1210276E+003  -0.1225477E+003
  -0.1359571E+003  -0.1331373E+003
  -0.1642456E+003  -0.1552491E+003
  -0.2319711E+003  -0.2198222E+003
  -0.2782764E+003  -0.2683538E+003
  -0.2879702E+003  -0.2835779E+003
  -0.2790118E+003  -0.2902323E+003
  -0.1998159E+003  -0.2318840E+003
  -0.7179180E+002  -0.1169888E+003
   0.3680143E+002   0.3245118E+002
   0.2336759E+003   0.2629949E+003
   0.3234292E+003   0.3717766E+003
   0.3625503E+003   0.3847010E+003
   0.3266686E+003   0.3557724E+003
   0.3099907E+003   0.3350931E+003
   0.2050367E+003   0.2202596E+003
   0.1483744E+003   0.1695209E+003
   0.1808176E+003   0.1986589E+003
   0.2330086E+003   0.2462703E+003
   0.2644293E+003   0.2696442E+003
   0.2560350E+003   0.2551918E+003
   0.2053795E+003   0.1985927E+003
   0.1290349E+003   0.1202350E+003
   0.2688137E+002   0.2106918E+002
  -0.7506569E+002  -0.8096607E+002
  -0.1207970E+003  -0.1276543E+003
  -0.8990783E+002  -0.9262261E+002
  -0.4297007E+002  -0.4464761E+002
  -0.2851941E+001  -0.3162420E+001
   0.1193661E+002   0.1224826E+002
   0.2395385E+001   0.2028825E+001
  -0.4562311E+002  -0.5142673E+002
  -0.9496482E+002  -0.1058985E+003
  -0.8403006E+002  -0.9048400E+002
  -0.1082115E+003  -0.1141806E+003
  -0.1350466E+003  -0.1453465E+003
  -0.1538057E+003  -0.1658883E+003
  -0.1649675E+003  -0.1748255E+003
  -0.1432435E+003  -0.1541863E+003
  -0.1224872E+003  -0.1375162E+003
  -0.1256621E+003  -0.1364272E+003
  -0.1606337E+003  -0.1622426E+003
  -0.1996681E+003  -0.1907626E+003
  -0.2449492E+003  -0.2305982E+003
  -0.2757097E+003  -0.2595214E+003
  -0.2669200E+003  -0.2538222E+003
  -0.2250166E+003  -0.2256699E+003
  -0.1158338E+003  -0.1336886E+003
  -0.8947342E+000  -0.2469212E+002
   0.6996721E+002   0.7626431E+002
   0.2287675E+003   0.2570940E+003
   0.3100663E+003   0.3486273E+003
   0.3304424E+003   0.3481006E+003
   0.2979353E+003   0.3180941E+003
   0.3022367E+003   0.3218652E+003
   0.2137078E+003   0.2260306E+003
   0.1758812E+003   0.1932823E+003
   0.2124799E+003   0.2271236E+003
   0.2502904E+003   0.2590052E+003
   0.2565050E+003   0.2531224E+003
   0.2461968E+003   0.2385111E+003
   0.1729795E+003   0.1587927E+003
   0.5739451E+002   0.4429486E+002
  -0.5172727E+002  -0.5732759E+002
  -0.1532784E+003  -0.1552822E+003
  -0.1905268E+003  -0.1921653E+003
  -0.1506718E+003  -0.1531739E+003
  -0.8193852E+002  -0.8778303E+002
  -0.2389984E+002  -0.2809615E+002
   0.9952051E+001   0.9439904E+001
   0.1856624E+002   0.1950071E+002
  -0.1539998E+002  -0.1925009E+002
  -0.5746491E+002  -0.6491245E+002
  -0.5187363E+002  -0.5518198E+002
  -0.8078299E+002  -0.8465468E+002
  -0.1262525E+003  -0.1346639E+003
  -0.1535761E+003  -0.1622007E+003
  -0.1667110E+003  -0.1735402E+003
  -0.1266610E+003  -0.1445483E+003
  -0.9730840E+002  -0.1229737E+003
