# ~alp d~p/dy   Phi_p_sgs,y
   0.6203591E+002   0.1790928E+001
   0.4217147E+002   0.2107122E+001
   0.1544920E+002   0.1088824E+000
   0.2062681E+002  -0.8248020E+000
   0.1518210E+002   0.1585529E+001
   0.1624869E+002   0.1828333E+001
   0.9188042E+001   0.5824501E+000
   0.2491637E+001   0.1555184E-001
   0.2398532E+001  -0.1078345E+001
   0.2387629E+002   0.9508778E+001
   0.1390805E+002   0.1185266E+002
   0.1226098E+002   0.1545819E+002
   0.1056837E+002   0.4425676E+000
   0.4274493E+001   0.2676924E+000
   0.1309625E+002   0.2641160E+001
   0.9826570E+001   0.9118415E+001
   0.2220277E+001   0.3425387E+001
   0.2491533E+001   0.2357100E+000
   0.2576079E+001   0.7823484E-001
   0.3344856E+000   0.4851131E-001
   0.9681790E-001  -0.2069145E-002
  -0.3008467E-001   0.5324242E-002
  -0.5366643E-001   0.4197499E-002
  -0.7763754E-001   0.4434241E-001
   0.2090507E+001   0.2354439E+001
   0.1068571E+002   0.4435871E+000
   0.5237577E+001   0.3636725E+000
   0.2483662E+001   0.1695256E-003
   0.3214661E+001   0.8387740E+000
   0.7684465E+001   0.1625366E+001
   0.1553498E+002   0.4190922E+001
   0.1370348E+002  -0.1793910E+001
   0.3618107E+001  -0.4003700E+001
   0.2055106E+001  -0.1391973E+001
   0.6725033E+001   0.4258580E+001
   0.3746730E+002   0.7545039E+000
   0.7782447E+002   0.8396593E+001
   0.1871821E+003   0.3198726E+002
   0.7474570E+002   0.1522657E+002
   0.5433368E+002   0.3768632E+001
   0.2702769E+002   0.3074589E+001
   0.2276152E+002   0.2379965E+001
   0.1872900E+002  -0.3999969E-001
   0.1402421E+002   0.1609028E+001
   0.1593090E+001   0.4960039E+000
   0.2687530E+001   0.4524798E+000
   0.6232775E+001   0.1121208E+000
   0.3894616E+001   0.5401023E+000
  -0.1809982E+001  -0.1074382E+001
  -0.2157984E+002  -0.2746389E+001
  -0.8277780E+001  -0.7911597E+001
  -0.9851134E+000  -0.1569776E+001
   0.8356798E+001  -0.3496044E+001
   0.6114274E+001  -0.1978807E-002
   0.2392691E+001   0.1156831E+000
   0.1216967E+000   0.8413674E-002
   0.1020673E+001   0.5065276E+000
   0.2623953E+001   0.2065452E+000
   0.7129849E+000   0.2415571E+000
  -0.1768816E+000   0.1965870E-001
  -0.3153015E+000   0.7749651E-002
  -0.3378343E+000   0.1001500E-001
  -0.2298142E+000   0.8204754E-003
  -0.1098614E+000  -0.4051878E-003
  -0.1303543E+000   0.1396377E+000
   0.1538152E+001   0.1685040E+001
   0.6747589E+001   0.3231422E+000
   0.3668721E+001   0.1449623E+000
   0.1662262E+001   0.6196556E-001
  -0.9860228E+000   0.2834723E+000
  -0.3797946E+000   0.5474195E+000
   0.7522546E+000   0.4440073E-001
   0.4468571E+001  -0.3579962E+000
   0.1342705E+002   0.5185697E+001
   0.4051251E+002   0.6680202E+001
   0.2590496E+002   0.3685695E+001
   0.8474081E+002   0.3541433E+002
   0.2948436E+003   0.5783385E+002
   0.1609838E+003   0.2880016E+002
   0.4396033E+002   0.1220212E+002
   0.1381783E+002   0.3265159E+001
   0.1846123E+002   0.4003821E+001
   0.2050306E+002   0.4664151E+000
