# ~alp d~p/dy   Phi_p_sgs,y
   0.1557834E+002   0.6544705E+001
   0.1774363E+002   0.6584493E+001
   0.2096182E+002   0.9722572E+001
   0.2016189E+002   0.1017573E+002
   0.1761042E+002   0.1088869E+002
   0.1236096E+002   0.9900544E+001
   0.6880646E+001   0.4658685E+001
   0.6323281E+001   0.8649662E+000
   0.1012177E+002   0.1328147E+002
   0.1622227E+002   0.2653644E+002
   0.2309387E+002   0.3152020E+002
   0.2523624E+002   0.3028333E+002
   0.2015778E+002   0.2256120E+002
   0.1385044E+002   0.1129954E+002
   0.8955976E+001   0.3368959E+001
   0.7301638E+001   0.2674935E+001
   0.6724210E+001   0.4069161E+001
   0.4829863E+001   0.2262530E+001
   0.3010323E+001   0.1228384E+001
   0.1648165E+001   0.1088450E+001
   0.5720381E+000   0.8831571E+000
   0.2339076E+000   0.1050653E+001
   0.5412378E+000   0.3264593E+001
   0.1125654E+001   0.4100809E+001
   0.2495459E+001   0.5635081E+001
   0.4399403E+001   0.7089604E+001
   0.5642831E+001   0.6054598E+001
   0.6460782E+001   0.5898604E+001
   0.6834432E+001   0.5071272E+001
   0.7403412E+001   0.3795237E+001
   0.8782387E+001   0.2509622E+001
   0.1011477E+002   0.2174036E+001
   0.1157332E+002   0.2875150E+001
   0.1336789E+002   0.2555570E+001
   0.1576041E+002   0.4004923E+001
   0.2124928E+002   0.1278049E+002
   0.2493655E+002   0.1556026E+002
   0.2563462E+002   0.1672803E+002
   0.2191815E+002   0.1917041E+002
   0.1769592E+002   0.1347981E+002
   0.4476974E+002   0.3305051E+002
   0.3745305E+002   0.2933368E+002
   0.2711230E+002   0.2065217E+002
   0.1746156E+002   0.6721000E+001
   0.1239827E+002   0.1195592E+001
   0.1161277E+002   0.4503365E+001
   0.1189183E+002   0.9446020E+001
   0.1465809E+002   0.9806677E+001
   0.1977394E+002   0.1716867E+002
   0.2114173E+002   0.2344935E+002
   0.1806071E+002   0.2380476E+002
   0.1552174E+002   0.2313168E+002
   0.1190523E+002   0.1584052E+002
   0.8500183E+001   0.8757656E+001
   0.5909998E+001   0.4330101E+001
   0.4304681E+001   0.4415771E+001
   0.2841231E+001   0.4455988E+001
   0.1552444E+001   0.2341932E+001
   0.7818692E+000   0.1062817E+001
   0.3147599E+000   0.7532204E+000
  -0.3710080E-001   0.3803846E+000
  -0.1237568E+000   0.6734914E-001
  -0.1068933E+000   0.8215551E+000
   0.1404716E-001   0.1768705E+001
   0.3894149E+000   0.2206013E+001
   0.1035025E+001   0.2124777E+001
   0.1857103E+001   0.1397529E+001
   0.2097373E+001   0.6873152E+000
   0.2676376E+001   0.5471321E+000
   0.3557563E+001   0.1231223E+001
   0.4890832E+001   0.1393409E+001
   0.6008137E+001   0.1527928E+001
   0.7318844E+001   0.2560030E+001
   0.9294371E+001   0.3150940E+001
   0.1275640E+002   0.5992140E+001
   0.2073012E+002   0.1645680E+002
   0.2861038E+002   0.1978344E+002
   0.3792343E+002   0.2315641E+002
   0.4510579E+002   0.3222717E+002
   0.4812401E+002   0.3654196E+002
   0.6837256E+002   0.4538467E+002
   0.5373935E+002   0.4259117E+002
   0.3272826E+002   0.3249385E+002
   0.1937273E+002   0.1260247E+002
