# ~alp d~p/dy   Phi_p_sgs,y
   0.5197097E+002   0.2564540E+001
   0.3638968E+002   0.2764927E+001
   0.1993601E+002  -0.4731478E+000
   0.2040566E+002  -0.1311093E+001
   0.1625309E+002   0.1830695E+001
   0.1396964E+002   0.2809461E+001
   0.8511845E+001   0.1080017E+001
   0.2800135E+001   0.7073860E-001
   0.4422340E+001  -0.8677939E+000
   0.2443612E+002   0.2355614E+002
   0.3287464E+002   0.4658128E+002
   0.2557910E+002   0.4073062E+002
   0.1446134E+002   0.1294807E+002
   0.6544804E+001  -0.1921646E+000
   0.1259977E+002   0.4576337E+001
   0.1075221E+002   0.1043431E+002
   0.3869928E+001   0.4797909E+001
   0.3418941E+001   0.8187222E+000
   0.2389125E+001   0.1620570E+000
   0.4290486E+000   0.1219559E+000
   0.4986312E-001   0.9641861E-002
  -0.3304795E-001   0.9440657E-002
  -0.5749485E-001   0.1103297E-001
  -0.6218863E-001   0.5449865E+000
   0.2584962E+001   0.3265150E+001
   0.8091685E+001   0.1243118E+001
   0.4678868E+001   0.6168635E+000
   0.2257356E+001   0.3014642E-001
   0.3290442E+001   0.6351676E+000
   0.6212517E+001   0.1214903E+001
   0.1161209E+002   0.3906150E+001
   0.1549459E+002  -0.1402764E+001
   0.6461631E+001  -0.3432572E+001
   0.2789501E+001  -0.1032887E+001
   0.1030354E+002   0.6938566E+001
   0.3179626E+002   0.2294522E+001
   0.8435235E+002   0.1936873E+002
   0.1506895E+003   0.3814821E+002
   0.9651205E+002   0.2587895E+002
   0.5896500E+002   0.7824243E+001
   0.3140268E+002   0.5154362E+001
   0.2573640E+002   0.3762530E+001
   0.1814045E+002   0.1969717E+000
   0.1176278E+002   0.1619279E+001
   0.3519535E+001   0.1046341E+001
   0.3629490E+001   0.7393539E+000
   0.6924668E+001   0.4668722E+000
   0.4617594E+001   0.9315106E+000
  -0.1637106E+000  -0.2303802E+001
  -0.1367088E+002  -0.3418577E+001
  -0.1110667E+002  -0.8112403E+001
  -0.3010673E+001  -0.5142147E+001
   0.4660660E+001  -0.6517511E+001
   0.6374129E+001  -0.3025526E+001
   0.2560523E+001   0.7142492E+000
   0.4638393E+000   0.3022524E+000
   0.8434082E+000   0.4905961E+000
   0.1893933E+001   0.3394822E+000
   0.8177829E+000   0.3546303E+000
  -0.1193966E+000   0.7295958E-001
  -0.2769255E+000   0.1871593E-001
  -0.3038677E+000   0.1769563E-001
  -0.2220039E+000   0.2872890E-002
  -0.1182516E+000   0.7550404E-003
  -0.1883600E+000   0.5753010E+000
   0.1432554E+001   0.1970124E+001
   0.4902305E+001   0.6646912E+000
   0.3806984E+001  -0.7451365E-001
   0.1680126E+001   0.2398039E-002
   0.1323462E+000   0.3699675E-001
   0.5396292E+000   0.7473489E+000
   0.2417113E+001   0.5601278E+000
   0.5013011E+001  -0.2147257E+000
   0.1318944E+002   0.5314051E+001
   0.2733016E+002   0.7758193E+001
   0.2817918E+002   0.5089732E+001
   0.7683489E+002   0.4463886E+002
   0.1817666E+003   0.5838424E+002
   0.1181243E+003   0.3797824E+002
   0.4645980E+002   0.1627432E+002
   0.3950106E+002   0.4673628E+002
   0.3820389E+002   0.3044022E+002
   0.2560963E+002   0.5526100E+001
   0.8673389E+001   0.2847530E+000
   0.3859345E+001   0.5733213E+000
   0.6955488E+001   0.7857504E+000
   0.1638033E+002   0.3157175E+001
   0.2651754E+002   0.1210085E+002
   0.1373205E+002   0.8432605E+001
  -0.6508471E+001  -0.7298558E+001
  -0.2963436E+002  -0.2643436E+001
  -0.2488326E+002  -0.4228081E+000
  -0.4766043E+000  -0.8339887E+000
   0.4537115E+001   0.2640855E+001
