# ~alp d~p/dy   Phi_p_sgs,y
   0.2471075E+002   0.7214493E+001
   0.2336623E+002   0.3566512E+001
   0.2451830E+002   0.2888159E+001
   0.2135639E+002   0.4620822E+001
   0.1900685E+002   0.6689319E+001
   0.1225173E+002   0.6133870E+001
   0.6985090E+001   0.3021816E+001
   0.4393016E+001  -0.3327142E+000
   0.9415730E+001   0.8114512E+001
   0.2039185E+002   0.3090159E+002
   0.3691788E+002   0.4336163E+002
   0.3587172E+002   0.4646487E+002
   0.2178651E+002   0.2483823E+002
   0.1371018E+002   0.8822252E+001
   0.9492637E+001   0.2396485E+001
   0.8830566E+001   0.6426713E+001
   0.7495918E+001   0.5485231E+001
   0.5300073E+001   0.1831261E+001
   0.3197840E+001   0.1142538E+001
   0.1123802E+001   0.7601084E+000
   0.1456017E+000   0.1601273E+000
  -0.1308700E-002   0.6891670E-001
   0.4592294E-001   0.1295490E+001
   0.7567325E+000   0.3616479E+001
   0.2205047E+001   0.3899098E+001
   0.3746937E+001   0.2930507E+001
   0.3301651E+001   0.8441768E+000
   0.3504814E+001   0.8565821E+000
   0.4366021E+001   0.1248543E+001
   0.6640516E+001   0.2227453E+001
   0.9894450E+001   0.2273905E+001
   0.1243076E+002   0.1464642E+001
   0.1323929E+002   0.1771745E+001
   0.1317503E+002   0.3475482E+001
   0.1535450E+002   0.4350214E+001
   0.2685783E+002   0.1191924E+002
   0.4485250E+002   0.2270141E+002
   0.5109423E+002   0.2524210E+002
   0.4333867E+002   0.2600041E+002
   0.2992988E+002   0.1226930E+002
   0.3741575E+002   0.1610108E+002
   0.2844991E+002   0.9344438E+001
   0.1998233E+002   0.3077501E+001
   0.1290550E+002   0.1336293E+001
   0.9538087E+001   0.1000505E+001
   0.7826181E+001   0.1504166E+001
   0.8077073E+001   0.2689670E+001
   0.7973910E+001   0.2567679E+001
   0.1039924E+002   0.4674105E+001
   0.7560879E+001   0.1299677E+002
   0.4566371E+001   0.1684562E+002
   0.3439960E+001   0.1149080E+002
   0.4158217E+001   0.1237062E+001
   0.4508316E+001  -0.3448580E+001
   0.3998607E+001   0.3384354E+000
   0.2601305E+001   0.2692057E+001
   0.1545755E+001   0.1844939E+001
   0.1129393E+001   0.7210858E+000
   0.6821849E+000   0.4145534E+000
   0.1902971E+000   0.3382608E+000
  -0.1312707E+000   0.1145161E+000
  -0.1815568E+000   0.5342716E-001
  -0.1772445E+000   0.4103427E-001
  -0.1874822E+000   0.8161148E+000
   0.7291109E-001   0.1976495E+001
   0.1214331E+001   0.2140676E+001
   0.2585530E+001   0.1341910E+001
   0.2598556E+001   0.3201098E+000
   0.1980962E+001   0.2407690E+000
   0.2355298E+001   0.5501880E+000
   0.3628933E+001   0.1742729E+001
   0.5413267E+001   0.1545611E+001
   0.7675124E+001   0.2164054E+001
   0.1030191E+002   0.3695779E+001
   0.1395801E+002   0.5290938E+001
   0.2529651E+002   0.1639553E+002
   0.4503868E+002   0.2959055E+002
