# ~alp d~p/dz   Phi_p_sgs,z
  -0.1050180E+002   0.1567931E+001
  -0.1044643E+002   0.6534828E+000
  -0.8385791E+001   0.1433638E+000
  -0.1120322E+002   0.4281917E-001
  -0.2089412E+002  -0.5541996E-001
  -0.2749019E+002   0.5447508E+000
  -0.2437462E+002   0.1188084E+001
  -0.1666617E+002   0.1316442E+001
  -0.2533847E+002   0.1600864E+002
  -0.3984363E+002   0.2557975E+002
  -0.5260376E+002   0.2299018E+002
  -0.5377641E+002   0.1312176E+002
  -0.3883594E+002   0.5688965E+001
  -0.1934589E+002   0.8261091E+000
  -0.1504714E+002   0.6150692E+000
  -0.1638305E+002   0.1873532E+001
  -0.1305930E+002   0.9161228E+000
  -0.8532196E+001   0.1471519E+001
  -0.1010496E+002   0.3095210E+001
  -0.1240236E+002   0.3920470E+001
  -0.1093106E+002   0.2159351E+001
  -0.7143000E+001   0.4877291E+000
  -0.3154424E+001   0.5772442E+000
  -0.3424970E+000   0.1062567E+001
   0.1775405E+001   0.1213521E+001
   0.4372698E+001   0.1608329E+001
   0.5040109E+001   0.1875570E+001
   0.5401533E+001   0.1460593E+001
   0.1067797E+002   0.3729943E+001
   0.1933894E+002   0.7780177E+001
   0.2920611E+002   0.1813340E+002
   0.1134127E+002   0.3767407E+002
  -0.3362656E+002   0.4900015E+002
  -0.4015846E+002   0.2933360E+002
  -0.1942982E+002   0.3038798E+001
  -0.1122254E+002   0.2023821E+000
  -0.6016537E+001   0.1047519E+000
  -0.6096466E+001   0.3173124E+000
  -0.7128215E+001   0.6639573E+000
  -0.8334231E+001   0.1649716E+001
  -0.9502533E+001   0.9144011E+000
  -0.9337613E+001   0.8021688E+000
  -0.1230266E+002   0.8129049E+000
  -0.1967819E+002   0.7303868E+000
  -0.2744145E+002   0.4867012E+000
  -0.2662380E+002   0.1110541E+001
  -0.2469084E+002   0.2088354E+001
  -0.2977529E+002   0.5688877E+001
  -0.3894649E+002   0.1650014E+002
  -0.4253740E+002   0.2773978E+002
  -0.3636818E+002   0.2106800E+002
  -0.1787823E+002   0.2956456E+001
  -0.1518165E+002   0.1015133E+001
  -0.1652046E+002   0.3083945E+000
  -0.1888357E+002   0.2448550E+000
  -0.1722231E+002   0.4608420E+000
  -0.1168695E+002   0.4990623E+000
  -0.7764699E+001   0.5843343E+000
  -0.8015773E+001   0.8717352E+000
  -0.8115738E+001   0.1775168E+001
  -0.5936044E+001   0.1793793E+001
  -0.1216338E+001   0.3364635E+000
   0.4209085E+001   0.3568850E+000
   0.7621869E+001   0.1424997E+001
   0.1040242E+002   0.1006368E+001
   0.1418697E+002   0.3276758E+000
   0.1478785E+002   0.1503804E+001
   0.1301170E+002   0.1712986E+001
   0.2515056E+002   0.4744800E+001
   0.4257521E+002   0.1075036E+002
   0.5244088E+002   0.1768990E+002
   0.4001136E+002   0.2182549E+002
  -0.8316556E+000   0.2217315E+002
  -0.2813224E+002   0.1893437E+002
  -0.2299178E+002   0.4684143E+001
  -0.1524295E+002   0.1097429E+001
  -0.1131191E+002   0.5838349E+000
