# ~alp d~p/dz   Phi_p_sgs,z
  -0.9962505E+001   0.1594943E+001
  -0.9723894E+001   0.8640840E+000
  -0.9654064E+001   0.3061793E+000
  -0.1322711E+002   0.4035611E-001
  -0.2087556E+002   0.2227221E-001
  -0.2609564E+002   0.6579871E+000
  -0.2496862E+002   0.1660862E+001
  -0.2180287E+002   0.3776506E+001
  -0.2784937E+002   0.1543201E+002
  -0.3723635E+002   0.2281429E+002
  -0.4737292E+002   0.2215372E+002
  -0.4384367E+002   0.1188698E+002
  -0.3437327E+002   0.5368791E+001
  -0.1919917E+002   0.1033883E+001
  -0.1715400E+002   0.1196514E+001
  -0.1669527E+002   0.2144160E+001
  -0.1355863E+002   0.1622953E+001
  -0.1032670E+002   0.2574902E+001
  -0.1080395E+002   0.3640472E+001
  -0.1204586E+002   0.3737823E+001
  -0.1065094E+002   0.1982664E+001
  -0.7018705E+001   0.3938046E+000
  -0.3162102E+001   0.2440258E+000
  -0.3029286E+000   0.9853281E+000
   0.1903022E+001   0.1503943E+001
   0.4124753E+001   0.1841120E+001
   0.5345844E+001   0.1977216E+001
   0.7494258E+001   0.2771251E+001
   0.1266659E+002   0.5555363E+001
   0.2367563E+002   0.1279612E+002
   0.3120684E+002   0.2401204E+002
   0.1140970E+002   0.4194159E+002
  -0.2536910E+002   0.4951975E+002
  -0.3508322E+002   0.3085447E+002
  -0.2112911E+002   0.7081567E+001
  -0.1125135E+002   0.4522008E+000
  -0.6892911E+001   0.1749964E+000
  -0.6357063E+001   0.3820947E+000
  -0.7095879E+001   0.7539708E+000
  -0.8368584E+001   0.1601878E+001
  -0.1015349E+002   0.7477952E+000
  -0.9393048E+001   0.8721668E+000
  -0.1331871E+002   0.1005295E+001
  -0.1907098E+002   0.7203024E+000
  -0.2564490E+002   0.7132655E+000
  -0.2447236E+002   0.1029516E+001
  -0.2653062E+002   0.2572107E+001
  -0.2989959E+002   0.5869680E+001
  -0.3998563E+002   0.1706076E+002
  -0.4151217E+002   0.2339755E+002
  -0.3872812E+002   0.2095003E+002
  -0.2679526E+002   0.6835103E+001
  -0.2115569E+002   0.2555389E+001
  -0.1853160E+002   0.1007968E+001
  -0.1833957E+002   0.7230339E+000
  -0.1567278E+002   0.6763796E+000
  -0.1103840E+002   0.4706027E+000
  -0.7797397E+001   0.7007898E+000
  -0.7672881E+001   0.1262727E+001
  -0.8050537E+001   0.2050548E+001
  -0.5985788E+001   0.1453293E+001
  -0.1469976E+001   0.4816390E+000
   0.3307923E+001   0.5801514E+000
   0.6472340E+001   0.1824760E+001
   0.9645505E+001   0.1560151E+001
   0.1352262E+002   0.2015191E+001
   0.1487102E+002   0.3347398E+001
   0.1616324E+002   0.3604617E+001
   0.2491366E+002   0.6384457E+001
   0.3500027E+002   0.1269571E+002
   0.4033465E+002   0.2092512E+002
   0.2570061E+002   0.2580590E+002
  -0.5810618E+001   0.2831269E+002
  -0.2758255E+002   0.2292972E+002
  -0.2354108E+002   0.7859554E+001
  -0.1580409E+002   0.1688565E+001
  -0.1194511E+002   0.7281052E+000
  -0.1096318E+002   0.3565737E+000
  -0.1147420E+002   0.2542471E+000
  -0.1117926E+002   0.5407108E+000
  -0.1758859E+002  -0.9235766E+000
  -0.8455413E+001   0.9784192E+000
  -0.1286418E+002   0.5776406E+000
  -0.1750777E+002  -0.3806378E+000
  -0.2194325E+002  -0.1691528E+000
  -0.1761816E+002   0.1118822E+001
  -0.2056653E+002   0.1818278E+001
  -0.2647350E+002   0.3804734E+001
  -0.3679057E+002   0.1149864E+002
  -0.3015395E+002   0.1535505E+002
  -0.1771659E+002   0.1117536E+002
  -0.5028007E+001   0.5641894E+000
  -0.6160706E+001   0.2028126E-001
  -0.1104696E+002   0.4668594E+000
  -0.1501088E+002   0.1363307E+001
  -0.1307368E+002   0.1110802E+001
  -0.7805392E+001   0.3831591E+000
  -0.4834508E+001   0.3287450E+000
  -0.4274702E+001   0.3828972E+000
  -0.4026883E+001   0.6572925E+000
  -0.2843766E+001   0.3266081E+001
   0.3503212E+001   0.1136330E+002
   0.1758752E+002   0.1628598E+002
   0.3154895E+002   0.1915010E+002
   0.4889047E+002   0.2504499E+002
   0.6273173E+002   0.3024991E+002
   0.5371946E+002   0.3000709E+002
