# ~alp d~p/dz   Phi_p_sgs,z
  -0.9375447E+001   0.1512761E+001
  -0.9222333E+001   0.1004479E+001
  -0.1082902E+002   0.4957533E+000
  -0.1477209E+002   0.1311666E+000
  -0.2095842E+002   0.1684407E+000
  -0.2536846E+002   0.1031654E+001
  -0.2691622E+002   0.2726298E+001
  -0.2715043E+002   0.6819650E+001
  -0.3084605E+002   0.1543389E+002
  -0.3595591E+002   0.2045987E+002
  -0.4250885E+002   0.2032879E+002
  -0.3761184E+002   0.1178187E+002
  -0.3064991E+002   0.5127451E+001
  -0.1976991E+002   0.1347129E+001
  -0.1854076E+002   0.1905351E+001
  -0.1651599E+002   0.2201825E+001
  -0.1356911E+002   0.2053439E+001
  -0.1125024E+002   0.2863204E+001
  -0.1055712E+002   0.3404488E+001
  -0.1123317E+002   0.3132185E+001
  -0.1012162E+002   0.1675442E+001
  -0.6735134E+001   0.2308604E+000
  -0.3142109E+001  -0.1629580E+000
  -0.3558470E+000   0.6860119E+000
   0.1907004E+001   0.1567350E+001
   0.3962197E+001   0.2035014E+001
   0.5646809E+001   0.2556336E+001
   0.9333350E+001   0.4522459E+001
   0.1445042E+002   0.8470443E+001
   0.2569134E+002   0.1595758E+002
   0.3027781E+002   0.2681516E+002
   0.1102683E+002   0.4183025E+002
  -0.1840224E+002   0.4978728E+002
  -0.3001525E+002   0.3258460E+002
  -0.2178431E+002   0.1138223E+002
  -0.1154362E+002   0.1083839E+001
  -0.7914274E+001   0.2856990E+000
  -0.6635586E+001   0.4484105E+000
  -0.7163104E+001   0.8434918E+000
  -0.8370219E+001   0.1522013E+001
  -0.1129076E+002   0.4769801E+000
  -0.9947711E+001   0.9630270E+000
  -0.1366036E+002   0.1106609E+001
  -0.1844838E+002   0.7449796E+000
  -0.2339478E+002   0.8495592E+000
  -0.2307287E+002   0.1212789E+001
  -0.2677074E+002   0.2656743E+001
  -0.2973421E+002   0.6525531E+001
  -0.3725223E+002   0.1567055E+002
  -0.3945663E+002   0.2029844E+002
  -0.3885153E+002   0.1980762E+002
  -0.3000786E+002   0.9639677E+001
  -0.2409986E+002   0.3725832E+001
  -0.1948666E+002   0.1709331E+001
  -0.1754923E+002   0.1119299E+001
  -0.1468915E+002   0.8842799E+000
  -0.1071901E+002   0.5533738E+000
  -0.8195699E+001   0.9469062E+000
  -0.7766266E+001   0.1729295E+001
  -0.7942186E+001   0.1947743E+001
  -0.5987584E+001   0.1225764E+001
  -0.1823672E+001   0.8077482E+000
   0.2394899E+001   0.1018033E+001
   0.5424014E+001   0.2405737E+001
   0.9062769E+001   0.3188403E+001
   0.1370429E+002   0.5426527E+001
   0.1531948E+002   0.6579768E+001
   0.1935617E+002   0.7344071E+001
   0.2437688E+002   0.8397746E+001
   0.2990575E+002   0.1436283E+002
   0.3245867E+002   0.2248173E+002
   0.1762127E+002   0.2810365E+002
  -0.6696968E+001   0.3307579E+002
  -0.2572672E+002   0.2703313E+002
  -0.2481705E+002   0.1256622E+002
  -0.1636795E+002   0.2829954E+001
