# ~alp d~p/dz   Phi_p_sgs,z
  -0.1050981E+002   0.3364009E+000
  -0.1017474E+002   0.1162213E+000
  -0.5504181E+001  -0.3325772E-002
  -0.6366018E+001   0.4554542E-002
  -0.2134069E+002  -0.1470612E+000
  -0.2724695E+002   0.2958327E+000
  -0.3399211E+002   0.5253345E+000
  -0.7651226E+001  -0.1185648E+000
  -0.9419352E+001   0.8413699E+001
  -0.3199372E+002   0.1992788E+002
  -0.8607565E+002   0.1135903E+002
  -0.7537513E+002   0.1026383E+002
  -0.4656185E+002   0.2021429E+001
  -0.2675059E+002   0.4426845E+000
  -0.1084405E+002   0.1376404E+000
  -0.1441412E+002   0.2077316E+000
  -0.9754756E+001  -0.1463878E+000
  -0.5476539E+001  -0.1873041E+000
  -0.7151822E+001  -0.7068890E-001
  -0.1012609E+002   0.6226289E+000
  -0.1056378E+002   0.9112002E+000
  -0.6441747E+001   0.4168944E+000
  -0.2948365E+001   0.4448742E-001
  -0.6093188E+000   0.1016373E+000
   0.8907315E+000   0.6094411E-001
   0.6201978E+001   0.1863834E+000
   0.2789971E+001   0.1080549E+000
   0.2481713E+001   0.2188077E-001
   0.6900576E+001   0.1761714E+000
   0.3889813E+001   0.3977737E+000
   0.3728673E+002   0.1090915E+002
   0.1685344E+002   0.1844304E+002
  -0.9661584E+002   0.3890639E+002
  -0.3695038E+002   0.2850984E+001
  -0.1605500E+002   0.1208403E+000
  -0.8023842E+001  -0.1958877E-001
  -0.4609886E+001  -0.2848605E-002
  -0.5099571E+001   0.4666956E-001
  -0.7301831E+001   0.1941130E+000
  -0.7198481E+001   0.7090528E+000
  -0.8497894E+001   0.6125591E+000
  -0.1148061E+002   0.2347612E+000
  -0.8417706E+001   0.5889171E-001
  -0.1983935E+002   0.1402844E+000
  -0.3133464E+002  -0.1630490E+000
  -0.3112388E+002   0.3889622E+000
  -0.8592869E+001  -0.4904954E-001
  -0.1223273E+002   0.1764635E-002
  -0.9672297E+001   0.5168640E+001
  -0.3290375E+002   0.2957030E+002
  -0.6736178E+001   0.4609568E-001
  -0.4907005E+001  -0.3896633E-003
  -0.9169623E+001   0.1572860E-001
  -0.1623411E+002   0.1458438E-001
  -0.1745935E+002   0.7345989E-001
  -0.2364680E+002  -0.8765244E-001
  -0.1383393E+002   0.1899109E+000
  -0.7712750E+001   0.1373976E+000
  -0.1083391E+002   0.1535850E+000
  -0.7333545E+001   0.1427977E+000
  -0.4592629E+001   0.4839892E+000
  -0.2689207E+000   0.2805778E+000
   0.7514444E+001   0.1331881E+000
   0.1084422E+002   0.4001919E+000
   0.1334899E+002   0.4606779E+000
   0.1898804E+002  -0.1103766E+000
   0.2985636E+002   0.5367856E+000
   0.1598176E+002   0.2261030E+001
   0.2818092E+002   0.2256569E+000
   0.5277866E+002   0.6146312E-001
   0.6421744E+002   0.4375856E+001
   0.9550812E+002   0.4506137E+001
   0.3059909E+002   0.1190434E+002
  -0.2112342E+002   0.1135439E+002
  -0.1950413E+002  -0.1106906E-002
