# ~alp d~p/dz   Phi_p_sgs,z
  -0.1068865E+002   0.9603892E+000
  -0.1141090E+002   0.3517587E+000
  -0.6104042E+001  -0.5464916E-002
  -0.7123512E+001   0.1225041E-001
  -0.2105939E+002  -0.2209571E+000
  -0.2987083E+002   0.3594502E+000
  -0.2889807E+002   0.8330813E+000
  -0.1063313E+002  -0.2239771E+000
  -0.1800942E+002   0.1389584E+002
  -0.3798959E+002   0.3113527E+002
  -0.6979092E+002   0.1914333E+002
  -0.8325574E+002   0.1667776E+002
  -0.4451336E+002   0.3305796E+001
  -0.2320470E+002   0.6035976E+000
  -0.1197615E+002   0.3164382E+000
  -0.1491077E+002   0.6935971E+000
  -0.1100358E+002  -0.1724735E+000
  -0.5615579E+001  -0.3574697E+000
  -0.7644278E+001   0.1237635E+000
  -0.1163877E+002   0.2158090E+001
  -0.1106973E+002   0.1797994E+001
  -0.6814343E+001   0.5424653E+000
  -0.3039590E+001   0.3737567E+000
  -0.5719551E+000   0.3745199E+000
   0.1111103E+001   0.2634635E+000
   0.5115878E+001   0.6227692E+000
   0.3476663E+001   0.6694517E+000
   0.2849342E+001   0.8949096E-001
   0.8246244E+001   0.1180651E+001
   0.9428818E+001   0.3503697E+001
   0.3651647E+002   0.1509361E+002
   0.1410485E+002   0.2608935E+002
  -0.6502975E+002   0.5068251E+002
  -0.3917805E+002   0.7910270E+001
  -0.1844171E+002   0.9100289E+000
  -0.9451034E+001  -0.5063624E-001
  -0.4886791E+001   0.6973244E-002
  -0.5491331E+001   0.1551905E+000
  -0.7298183E+001   0.4203535E+000
  -0.7785272E+001   0.1451861E+001
  -0.8613560E+001   0.1118363E+001
  -0.1047404E+002   0.5180849E+000
  -0.9495922E+001   0.2807315E+000
  -0.2033619E+002   0.4956403E-001
  -0.2946497E+002  -0.1821243E+000
  -0.2998565E+002   0.8190852E+000
  -0.1228027E+002   0.2298562E+000
  -0.2157857E+002   0.7515455E+000
  -0.1677464E+002   0.8581172E+001
  -0.3832838E+002   0.3798223E+002
  -0.1646432E+002   0.6529480E+001
  -0.5560726E+001   0.1822406E-002
  -0.9280615E+001   0.4020217E-001
  -0.1567027E+002  -0.1857682E-002
  -0.1931054E+002  -0.5532437E-001
