# ~alp d~p/dz   Phi_p_sgs,z
  -0.8807029E+001   0.1332844E+001
  -0.9655315E+001   0.1292306E+001
  -0.1252685E+002   0.9338634E+000
  -0.1666283E+002   0.5333569E+000
  -0.2033044E+002   0.8945679E+000
  -0.2543252E+002   0.2374618E+001
  -0.2893442E+002   0.4707706E+001
  -0.3052949E+002   0.9723129E+001
  -0.3217114E+002   0.1516003E+002
  -0.3459286E+002   0.1619423E+002
  -0.3245138E+002   0.1518233E+002
  -0.2914400E+002   0.1178468E+002
  -0.2508884E+002   0.5532905E+001
  -0.2084987E+002   0.2589906E+001
  -0.1750158E+002   0.2189377E+001
  -0.1497610E+002   0.1973706E+001
  -0.1288673E+002   0.2274855E+001
  -0.1123470E+002   0.2747771E+001
  -0.9395480E+001   0.2715398E+001
  -0.9175139E+001   0.1929237E+001
  -0.8248920E+001   0.9548750E+000
  -0.5720756E+001  -0.1013996E+000
  -0.2902831E+001  -0.6162673E+000
  -0.5739470E+000   0.2143111E+000
   0.1606509E+001   0.1810548E+001
   0.3684167E+001   0.3328640E+001
   0.5958628E+001   0.5083784E+001
   0.1046035E+002   0.8638925E+001
   0.1493646E+002   0.1401852E+002
   0.2274462E+002   0.2483474E+002
   0.2554851E+002   0.3802666E+002
   0.1260498E+002   0.4911508E+002
  -0.6508511E+001   0.5604161E+002
  -0.2001233E+002   0.4744195E+002
  -0.2026209E+002   0.2402029E+002
  -0.1332674E+002   0.5947333E+001
  -0.9570901E+001   0.1075063E+001
  -0.7690497E+001   0.7078791E+000
  -0.7676875E+001   0.1020575E+001
  -0.8490396E+001   0.1381234E+001
  -0.1582118E+002   0.4254271E+000
  -0.1236033E+002   0.9405359E+000
  -0.1303506E+002   0.9199043E+000
  -0.1700816E+002   0.5781605E+000
  -0.1969572E+002   0.8980171E+000
  -0.2285031E+002   0.1397192E+001
  -0.2576525E+002   0.2787366E+001
  -0.2811986E+002   0.7191880E+001
  -0.3083279E+002   0.1270911E+002
  -0.3462667E+002   0.1564561E+002
  -0.3251767E+002   0.1531384E+002
  -0.2744414E+002   0.1167445E+002
  -0.2318336E+002   0.5511601E+001
  -0.1998375E+002   0.2937176E+001
  -0.1596865E+002   0.1774424E+001
  -0.1359785E+002   0.1400836E+001
  -0.1146630E+002   0.1411163E+001
  -0.1025041E+002   0.2103656E+001
  -0.8841271E+001   0.2301161E+001
  -0.7984684E+001   0.1928308E+001
  -0.6014601E+001   0.2133903E+001
  -0.2635636E+001   0.3063840E+001
   0.9194517E+000   0.3959685E+001
   0.4281796E+001   0.7051174E+001
   0.8587257E+001   0.1232506E+002
   0.1192189E+002   0.1395834E+002
   0.1414138E+002   0.1313544E+002
   0.1963418E+002   0.1341215E+002
   0.2110700E+002   0.1298065E+002
   0.2391206E+002   0.1719811E+002
   0.2628873E+002   0.2648091E+002
   0.1651058E+002   0.3666076E+002
  -0.1251186E+001   0.4251461E+002
  -0.1784436E+002   0.4000966E+002
  -0.2554783E+002   0.2995716E+002
  -0.2203986E+002   0.1076999E+002
  -0.2109142E+002   0.5384042E+001
  -0.2255002E+002   0.4346156E+001
  -0.2066888E+002   0.2807548E+001
  -0.1849967E+002   0.1172831E+001
  -0.1883437E+002   0.3132954E+001
  -0.1231811E+002   0.5130753E+000
  -0.1096672E+002   0.1584332E+000
  -0.1454270E+002  -0.3295421E+000
  -0.1714465E+002   0.3790729E+000
  -0.1919391E+002   0.1091942E+001
  -0.2197050E+002   0.2145107E+001
  -0.2407697E+002   0.5425396E+001
  -0.2637916E+002   0.9017195E+001
  -0.2836918E+002   0.1125626E+002
  -0.2333320E+002   0.1039227E+002
  -0.1663245E+002   0.6458915E+001
  -0.1253110E+002   0.2000502E+001
  -0.1234526E+002   0.1403298E+001
  -0.1183157E+002   0.1173286E+001
  -0.1063787E+002   0.8962570E+000
  -0.8499833E+001   0.5827362E+000
  -0.6676203E+001   0.7343729E+000
  -0.5892691E+001   0.1365265E+001
  -0.6312266E+001   0.6325957E+001
  -0.5059031E+001   0.2211454E+002
   0.1119083E+001   0.3801813E+002
   0.1231111E+002   0.5043919E+002
   0.2471345E+002   0.6106345E+002
   0.3269851E+002   0.6070605E+002
   0.3254290E+002   0.4966678E+002
   0.2869210E+002   0.3631126E+002
   0.3015034E+002   0.2183267E+002
   0.2731637E+002   0.1246861E+002
   0.2864586E+002   0.1330609E+002
   0.3330806E+002   0.1816398E+002
   0.2771539E+002   0.2440957E+002
   0.1310115E+002   0.2734309E+002
  -0.3842289E+001   0.2819321E+002
  -0.1843422E+002   0.3954595E+002
  -0.2762086E+002   0.4313847E+002
  -0.3192479E+002   0.4351398E+002
  -0.3515073E+002   0.4214726E+002
  -0.3002995E+002   0.2734602E+002
  -0.2364171E+002   0.8472722E+001
  -0.1752707E+002   0.7430233E+001
  -0.1073905E+002   0.7971537E+000
  -0.8132955E+001  -0.5443145E+000
  -0.1084649E+002  -0.1014451E+001
  -0.1298307E+002   0.9877075E-001
  -0.1459326E+002   0.6984020E+000
  -0.1692572E+002   0.1345091E+001
  -0.1832420E+002   0.2830208E+001
  -0.1939790E+002   0.5003248E+001
  -0.1972659E+002   0.6486700E+001
  -0.1316795E+002   0.5091321E+001
  -0.8044342E+001   0.2889634E+001
  -0.6111778E+001   0.3614023E+000
  -0.7852674E+001   0.5648098E+000
  -0.8616087E+001   0.7219329E+000
  -0.8279697E+001   0.6019142E+000
  -0.6455536E+001   0.2728926E+000
  -0.4629350E+001   0.3848643E+000
  -0.4824733E+001   0.1654528E+001
  -0.6892203E+001   0.1237476E+002
  -0.4890207E+001   0.5428961E+002
   0.1017413E+002   0.9704434E+002
   0.3637728E+002   0.1180096E+003
   0.6247923E+002   0.1308792E+003
   0.7087418E+002   0.1176019E+003
   0.5926439E+002   0.8194780E+002
   0.4492159E+002   0.5263364E+002
   0.3744453E+002   0.2665937E+002
   0.2883970E+002   0.1092342E+002
   0.2683643E+002   0.1017355E+002
   0.2939056E+002   0.1591953E+002
   0.2574040E+002   0.2194607E+002
   0.1607988E+002   0.2210974E+002
   0.4340359E+001   0.2046449E+002
  -0.9766061E+001   0.3284341E+002
  -0.2170776E+002   0.4756593E+002
  -0.2828545E+002   0.5167505E+002
  -0.3351324E+002   0.5590298E+002
  -0.2799162E+002   0.4244037E+002
  -0.2195741E+002   0.1581110E+002
  -0.1061075E+002   0.1514090E+002
  -0.6538672E+001   0.4742171E+001
  -0.4186467E+001  -0.1955942E+000
  -0.5938016E+001  -0.6486306E+000
  -0.7784113E+001   0.4788799E-001
  -0.8473595E+001   0.4945475E+000
  -0.9761988E+001   0.4500534E+000
  -0.1054842E+002   0.3386339E+000
  -0.1058001E+002   0.7685275E+000
  -0.1087005E+002   0.1379876E+001
  -0.8363532E+001   0.1343767E+001
  -0.5299810E+001   0.6932941E+000
  -0.4665491E+001   0.3478650E+000
  -0.5292190E+001   0.5074490E+000
  -0.5741058E+001   0.6369981E+000
  -0.6254186E+001   0.8621667E+000
  -0.5568645E+001   0.7326900E+000
  -0.5100312E+001   0.1461553E+001
  -0.6817050E+001   0.4079885E+001
  -0.9200039E+001   0.1978278E+002
  -0.2690665E+001   0.7719062E+002
   0.2265953E+002   0.1323621E+003
   0.6154155E+002   0.1596417E+003
   0.9351266E+002   0.1723089E+003
   0.9183281E+002   0.1536805E+003
   0.7178064E+002   0.1066696E+003
   0.5208973E+002   0.6736207E+002
   0.3831807E+002   0.3582645E+002
   0.2678288E+002   0.1806350E+002
   0.2126668E+002   0.1109596E+002
   0.2151853E+002   0.1285785E+002
   0.1918206E+002   0.1611405E+002
   0.1445577E+002   0.1506215E+002
   0.6641314E+001   0.1568568E+002
  -0.8254550E+001   0.3035353E+002
  -0.2356552E+002   0.4708340E+002
  -0.3187685E+002   0.5283609E+002
  -0.3465776E+002   0.6498113E+002
  -0.2521935E+002   0.5155822E+002
  -0.1655958E+002   0.2363261E+002
   0.5725350E+001   0.3583688E+002
   0.2110708E+001   0.1897103E+002
  -0.1193972E+001   0.2714819E+001
  -0.2295821E+001   0.1182859E-001
  -0.3831796E+001  -0.1688497E+000
  -0.4361960E+001   0.2164463E+000
  -0.5053081E+001   0.4086834E+000
  -0.5239588E+001   0.6613680E-001
  -0.4992873E+001  -0.1452226E+000
  -0.5737728E+001   0.7047211E-001
  -0.6247865E+001   0.4224343E+000
  -0.5583613E+001   0.4987446E+000
  -0.5374436E+001   0.5006751E+000
  -0.5107868E+001   0.3773671E+000
  -0.5822785E+001   0.6294381E+000
  -0.7223452E+001   0.1280938E+001
  -0.6759564E+001   0.1155936E+001
  -0.6506352E+001   0.1817735E+001
  -0.7893865E+001   0.5163580E+001
  -0.9872322E+001   0.2571463E+002
  -0.2705494E+001   0.9358153E+002
   0.2345230E+002   0.1559585E+003
   0.6023752E+002   0.1857045E+003
   0.8658724E+002   0.1988489E+003
   0.7519507E+002   0.1748831E+003
   0.5343595E+002   0.1180061E+003
   0.4157142E+002   0.7816710E+002
   0.3381863E+002   0.5155344E+002
   0.2872781E+002   0.3404926E+002
   0.2842601E+002   0.2754258E+002
   0.2636259E+002   0.2509312E+002
   0.2096324E+002   0.2166939E+002
   0.1493936E+002   0.1811425E+002
   0.6105197E+001   0.1924214E+002
  -0.9512850E+001   0.3328193E+002
  -0.2641283E+002   0.5094958E+002
  -0.3481299E+002   0.6009219E+002
  -0.3023577E+002   0.8381754E+002
  -0.1277183E+002   0.7544648E+002
  -0.1537088E+001   0.4637485E+002
   0.2311413E+002   0.7065766E+002
   0.1645996E+002   0.4567348E+002
   0.3162584E+001   0.1439265E+002
  -0.3158942E+000   0.4183275E+001
  -0.2318886E+001   0.2143251E+001
  -0.2814976E+001   0.6549994E-001
  -0.3351790E+001   0.3145489E+000
  -0.3582280E+001   0.1996584E+000
  -0.3553752E+001  -0.9592957E-001
  -0.4360164E+001  -0.5286961E-001
  -0.5310229E+001   0.1888669E+000
