# ~alp d~p/dz   Phi_p_sgs,z
  -0.1078165E+002   0.1366124E+001
  -0.1126641E+002   0.4438060E+000
  -0.7150235E+001   0.1235866E-001
  -0.8893460E+001   0.3197623E-001
  -0.2084083E+002  -0.1558438E+000
  -0.2928783E+002   0.4609997E+000
  -0.2563585E+002   0.9615489E+000
  -0.1355564E+002   0.7357580E-001
  -0.2286590E+002   0.1621378E+002
  -0.4142652E+002   0.2927431E+002
  -0.5938512E+002   0.2241019E+002
  -0.6969448E+002   0.1604006E+002
  -0.4327235E+002   0.5454208E+001
  -0.2055287E+002   0.7030231E+000
  -0.1324004E+002   0.4573279E+000
  -0.1577270E+002   0.1397022E+001
  -0.1219726E+002   0.2092577E+000
  -0.6528316E+001   0.5670798E-001
  -0.8588283E+001   0.1353434E+001
  -0.1225201E+002   0.3364323E+001
  -0.1108800E+002   0.2148261E+001
  -0.7078233E+001   0.5204808E+000
  -0.3119266E+001   0.6375732E+000
  -0.4629711E+000   0.7935411E+000
   0.1492498E+001   0.7145271E+000
   0.4660833E+001   0.1158696E+001
   0.4417095E+001   0.1489372E+001
   0.3684815E+001   0.4532873E+000
   0.8947212E+001   0.2343128E+001
   0.1555549E+002   0.6207350E+001
   0.3032050E+002   0.1490778E+002
   0.1095207E+002   0.3127384E+002
  -0.4569156E+002   0.4887104E+002
  -0.4256597E+002   0.2264103E+002
  -0.1863275E+002   0.1437186E+001
  -0.1063006E+002  -0.1814999E-001
  -0.5357190E+001   0.4540005E-001
  -0.5818729E+001   0.2476210E+000
  -0.7218927E+001   0.5615041E+000
  -0.8179349E+001   0.1628774E+001
  -0.9000781E+001   0.1088053E+001
  -0.9677093E+001   0.6936203E+000
  -0.1084469E+002   0.5864070E+000
  -0.2030502E+002   0.6329485E+000
  -0.2844274E+002   0.1319407E+000
  -0.2853669E+002   0.1065608E+001
  -0.1866318E+002   0.1867912E+001
  -0.2898865E+002   0.4834282E+001
  -0.3027392E+002   0.1383236E+002
  -0.4185200E+002   0.3351491E+002
  -0.2914386E+002   0.1744192E+002
  -0.8289373E+001   0.2046236E+000
  -0.1021667E+002   0.9462850E-001
  -0.1532574E+002   0.7943608E-002
  -0.1959174E+002  -0.6934966E-001
  -0.1925570E+002   0.2099360E+000
  -0.1246129E+002   0.4939389E+000
  -0.7776710E+001   0.4561157E+000
  -0.8831486E+001   0.6935154E+000
  -0.7984353E+001   0.1072246E+001
  -0.5828001E+001   0.1951539E+001
  -0.9914189E+000   0.3360524E+000
   0.5149971E+001   0.2742134E+000
   0.8795781E+001   0.1089078E+001
   0.1102999E+002   0.9484052E+000
   0.1627814E+002  -0.2026369E+000
   0.1745066E+002   0.1286907E+001
