#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2685145E-001   0.2132770E-003  -0.1309363E-001  -0.7822265E-002   0.1461665E+001   0.1047967E+000
   0.2777496E-001   0.1723468E-003  -0.2509077E-001   0.2951306E-001   0.1296588E+001   0.6461149E-001
   0.2693153E-001   0.2541614E-003  -0.4296556E-001   0.6506098E-001   0.9907898E+000   0.2873075E-001
   0.3631881E-001   0.7845527E-003  -0.1074487E+000   0.6956310E-001   0.6555246E+000   0.1679614E-001
   0.5675204E-001   0.1019159E-002  -0.1632434E+000   0.1698342E-001   0.6600830E+000   0.1617302E-001
   0.6574710E-001   0.8559805E-003  -0.1891542E+000  -0.1409508E-001   0.7557735E+000   0.2057480E-001
   0.5389215E-001   0.1036078E-002  -0.1777634E+000  -0.4886314E-001   0.8581966E+000   0.3071809E-001
   0.4324087E-001   0.1951754E-002  -0.8528649E-001  -0.2266903E-001   0.4505943E+000   0.4372849E-001
   0.5529778E-001   0.5042179E-002   0.2248669E-001   0.4627449E-001  -0.2097775E+000   0.3534654E-001
   0.7022621E-001   0.6602436E-002   0.4010641E-001   0.5594733E-001  -0.4073406E+000   0.2575901E-001
   0.7926062E-001   0.7070041E-002   0.3573168E-001   0.2907072E-001  -0.4612358E+000   0.1862317E-001
   0.6628707E-001   0.5632361E-002   0.1382580E-001  -0.8959151E-002  -0.4894287E+000   0.1799831E-001
   0.5054195E-001   0.3922551E-002   0.1110740E-001  -0.2818903E-001  -0.4827235E+000   0.2228059E-001
   0.2766354E-001   0.6123163E-003   0.3050860E-001  -0.4887752E-001  -0.3446993E+000   0.4084987E-001
   0.2606933E-001   0.2362098E-003   0.6363516E-001  -0.9533996E-002  -0.1438267E+000   0.4934547E-001
   0.2977855E-001   0.3447729E-003   0.2128538E-001   0.9638289E-001  -0.2439142E-001   0.6272101E-001
   0.3054402E-001   0.4152582E-003  -0.3076680E-001   0.1167765E+000  -0.9389828E-002   0.7395805E-001
   0.2829444E-001   0.5250964E-003  -0.8644870E-001   0.1582601E-001  -0.8071521E-001   0.8451820E-001
   0.3171818E-001   0.7046933E-003  -0.5893835E-001  -0.7200328E-001  -0.2620959E-001   0.8101095E-001
   0.3405457E-001   0.6311907E-003  -0.4093110E-001  -0.1394468E-001   0.1232151E+000   0.8111645E-001
   0.2936186E-001   0.3234048E-003  -0.4810241E-001   0.1351196E+000   0.3418552E+000   0.9022737E-001
   0.2268707E-001   0.1243600E-003  -0.9027023E-001   0.2571940E+000   0.4667140E+000   0.1018548E+000
   0.1734029E-001   0.4754192E-004  -0.8431344E-001   0.2587554E+000   0.4424238E+000   0.1259781E+000
   0.1407984E-001   0.3005208E-004  -0.1839612E-001   0.1355566E+000   0.2087787E+000   0.1493203E+000
   0.1623368E-001   0.7211902E-004   0.6225983E-001   0.1268232E-001  -0.3197068E+000   0.1243580E+000
   0.2101203E-001   0.1375816E-003   0.9807322E-001   0.1445739E-001  -0.5242603E+000   0.9114488E-001
   0.2467455E-001   0.1653725E-003   0.7260787E-001   0.3928240E-001  -0.5215189E+000   0.6970268E-001
   0.3459523E-001   0.7152449E-003   0.5899799E-002   0.4024221E-001  -0.4701049E+000   0.5004566E-001
   0.5492936E-001   0.1856966E-002  -0.9899505E-001   0.5761584E-001  -0.1463087E+000   0.3804400E-001
   0.8834542E-001   0.4299807E-002  -0.2075781E+000   0.6476187E-001   0.1334140E+000   0.2294879E-001
   0.1220005E+000   0.6872613E-002  -0.2772746E+000   0.4369790E-001   0.3264753E+000   0.1324035E-001
   0.1364600E+000   0.8250657E-002  -0.2762909E+000   0.2135084E-001   0.3088929E+000   0.9121235E-002
   0.1118163E+000   0.7985703E-002  -0.2486093E+000   0.1668862E-001   0.3429784E+000   0.1045908E-001
