#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9700079E+000   0.2156562E-003   0.3678788E+000   0.1662472E+000   0.3354319E+001   0.1414156E-035
   0.9696173E+000   0.1688154E-003   0.3596353E+000   0.1863545E+000   0.2535503E+001   0.1414725E-035
   0.9769223E+000   0.9644208E-004   0.2581168E+000   0.1551624E+000   0.2415332E+001   0.1404147E-035
   0.9690994E+000   0.5238397E-003   0.9177649E-001   0.1150693E+000   0.2077936E+001   0.1415481E-035
   0.9429629E+000   0.9478293E-003  -0.9402602E-001   0.7089176E-001   0.1408217E+001   0.1454715E-035
   0.9306719E+000   0.7001241E-003  -0.2398241E+000   0.7998029E-001   0.1272028E+001   0.1473927E-035
   0.9477562E+000   0.9208709E-003  -0.3978327E+000   0.1511481E+000   0.1640990E+001   0.1447358E-035
   0.9672534E+000   0.7671530E-003  -0.5445106E+000   0.1759531E+000   0.1783662E+001   0.1418183E-035
   0.9455664E+000   0.5446667E-002  -0.4320818E+000   0.9868199E-001   0.1442788E+001   0.1450709E-035
   0.9187800E+000   0.7363498E-002  -0.1064372E+000   0.4426932E-001   0.8482373E+000   0.1493004E-035
   0.9135130E+000   0.7704148E-002  -0.4515908E-001   0.4850955E-001   0.4433990E+000   0.1501612E-035
   0.9205020E+000   0.7124754E-002  -0.2109036E+000  -0.1778520E-001   0.2404618E+000   0.1490211E-035
   0.9433326E+000   0.4511619E-002  -0.2169092E+000  -0.1199445E+000   0.3170878E+000   0.1454145E-035
   0.9723208E+000   0.4640989E-003  -0.1068801E+000  -0.1672207E+000   0.5566730E+000   0.1410792E-035
   0.9773593E+000   0.8669536E-004  -0.2474211E-001  -0.1576687E+000   0.7997359E+000   0.1403519E-035
   0.9705062E+000   0.2729333E-003   0.5485890E-001  -0.5813312E-001   0.8738742E+000   0.1413429E-035
   0.9697527E+000   0.3029120E-003   0.1531544E+000  -0.4492230E-001   0.9710863E+000   0.1414528E-035
   0.9759258E+000   0.3349204E-003   0.1442622E+000  -0.2398331E+000   0.1115478E+001   0.1405580E-035
   0.9689269E+000   0.6680233E-003   0.1354898E-001  -0.3861676E+000   0.1004511E+001   0.1415733E-035
   0.9637539E+000   0.6240509E-003  -0.1026894E+000  -0.2172839E+000   0.1099312E+001   0.1423332E-035
   0.9689947E+000   0.3131889E-003  -0.1771264E+000   0.5454130E-002   0.1544288E+001   0.1415634E-035
   0.9763866E+000   0.1049572E-003  -0.1722236E+000   0.4053309E-001   0.2068765E+001   0.1404917E-035
   0.9833632E+000   0.4317240E-004   0.3518500E-002   0.1209713E-001   0.2617336E+001   0.1394950E-035
   0.9871730E+000   0.2811693E-004   0.1919005E+000  -0.3666073E-001   0.2735538E+001   0.1389566E-035
   0.9848057E+000   0.5836974E-004   0.2222920E+000  -0.5782618E-001   0.2148183E+001   0.1392906E-035
   0.9782505E+000   0.1400036E-003   0.8243541E-001   0.3888747E-001   0.1585561E+001   0.1402240E-035
   0.9763371E+000   0.1623484E-003  -0.1138035E+000   0.1777753E+000   0.1615361E+001   0.1404988E-035
   0.9725010E+000   0.3076682E-003  -0.3591766E+000   0.1955135E+000   0.1509187E+001   0.1410530E-035
   0.9494001E+000   0.1559486E-002  -0.6000068E+000   0.1354686E+000   0.1188099E+001   0.1444852E-035
   0.9205582E+000   0.2412091E-002  -0.6442090E+000   0.1391818E+000   0.1233358E+001   0.1490120E-035
   0.8818838E+000   0.5445392E-002  -0.4947615E+000   0.1967863E+000   0.1243110E+001   0.1555468E-035
   0.8568133E+000   0.6549879E-002  -0.2753603E+000   0.2017943E+000   0.1032914E+001   0.1600981E-035
   0.8807347E+000   0.7735137E-002  -0.4773308E-001   0.3147782E+000   0.1332218E+001   0.1557497E-035
   0.9319221E+000   0.6031704E-002   0.1087583E+000   0.5674324E+000   0.2044424E+001   0.1471949E-035
   0.9728183E+000   0.4694460E-003   0.1555339E+000   0.7565146E+000   0.2791860E+001   0.1410070E-035
   0.9838136E+000   0.9650270E-004   0.1493567E+000   0.6626118E+000   0.3896033E+001   0.1394311E-035
   0.9902385E+000   0.1656521E-004   0.1322605E+000   0.4237672E+000   0.4936561E+001   0.1385264E-035
   0.9886743E+000   0.4108726E-004   0.9853632E-001   0.2238639E+000   0.5005591E+001   0.1387456E-035
   0.9852809E+000   0.7527124E-004   0.1412001E+000   0.1234821E+000   0.4710192E+001   0.1392235E-035
   0.9798825E+000   0.1499218E-003   0.2699265E+000   0.1202650E+000   0.4312683E+001   0.1399905E-035
   0.9709482E+000   0.1333065E-003   0.3662608E+000   0.3704740E+000   0.2438349E+001   0.1412786E-035
   0.9694527E+000   0.1781656E-003   0.2462272E+000   0.2660973E+000   0.2252410E+001   0.1414965E-035
   0.9613874E+000   0.8540644E-003   0.9928890E-001   0.1468125E+000   0.1961372E+001   0.1426836E-035
   0.9405606E+000   0.1740974E-002  -0.1929531E-001   0.1104542E+000   0.1506540E+001   0.1458430E-035
   0.9192417E+000   0.1180178E-002  -0.1339318E+000   0.1042243E+000   0.1282958E+001   0.1492254E-035
   0.9309527E+000   0.9638235E-003  -0.2467546E+000   0.1800287E+000   0.1622657E+001   0.1473482E-035
   0.9438785E+000   0.3545028E-002  -0.4031953E+000   0.2789487E+000   0.1652087E+001   0.1453304E-035
   0.9309965E+000   0.7558775E-002  -0.4555277E+000   0.3061830E+000   0.1132136E+001   0.1473413E-035
