#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.2445079E-001   0.2021092E-003  -0.6735932E-002  -0.1617250E-001   0.1427179E+001   0.1063062E+000
   0.2582604E-001   0.1824119E-003  -0.1945674E-001   0.2092780E-001   0.1286111E+001   0.7111753E-001
   0.3036822E-001   0.5204547E-003  -0.5754599E-001   0.4871618E-001   0.9263231E+000   0.3275908E-001
   0.4059950E-001   0.9905529E-003  -0.1196353E+000   0.5826708E-001   0.6940617E+000   0.1743611E-001
   0.5668090E-001   0.1142473E-002  -0.1639928E+000   0.2028761E-001   0.6994867E+000   0.1674262E-001
   0.6360222E-001   0.1126808E-002  -0.1790937E+000  -0.5760210E-002   0.7514237E+000   0.2168286E-001
   0.5878340E-001   0.1928821E-002  -0.1568661E+000  -0.3445450E-001   0.6861443E+000   0.2819062E-001
   0.5453030E-001   0.3638756E-002  -0.7440021E-001  -0.7627929E-002   0.2724357E+000   0.3321389E-001
   0.5902363E-001   0.5457658E-002   0.1241588E-001   0.3464793E-001  -0.1769250E+000   0.3080552E-001
   0.6552903E-001   0.6150654E-002   0.3786839E-001   0.4745577E-001  -0.4058729E+000   0.2500013E-001
   0.7220210E-001   0.6528400E-002   0.3842857E-001   0.3202616E-001  -0.4569768E+000   0.1954870E-001
   0.5848879E-001   0.4715532E-002   0.2672968E-001  -0.7764602E-003  -0.4641747E+000   0.2073495E-001
   0.4545420E-001   0.3252060E-002   0.2130533E-001  -0.2460686E-001  -0.4568812E+000   0.2447203E-001
   0.2875752E-001   0.8777003E-003   0.1628189E-001  -0.4980368E-001  -0.3453549E+000   0.4024184E-001
   0.2848648E-001   0.3791903E-003   0.2835179E-001   0.1835211E-001  -0.1368230E+000   0.5005171E-001
   0.2918803E-001   0.3704342E-003  -0.7734405E-003   0.9103077E-001  -0.4446437E-001   0.6262310E-001
   0.2965692E-001   0.4666885E-003  -0.4526190E-001   0.1133106E+000  -0.1058706E-001   0.7098041E-001
   0.2963461E-001   0.5880533E-003  -0.8429993E-001   0.5318114E-001  -0.3948494E-001   0.7857914E-001
   0.2969868E-001   0.6147190E-003  -0.6876151E-001  -0.7957055E-002   0.2197723E-001   0.8133363E-001
   0.3088191E-001   0.5715814E-003  -0.5844222E-001   0.2958811E-001   0.1393105E+000   0.8083922E-001
   0.2783754E-001   0.3309063E-003  -0.6189205E-001   0.1304492E+000   0.3063843E+000   0.8956174E-001
