#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9776529E+000   0.1926157E-003   0.3595121E+000   0.6265259E-001   0.3491402E+001   0.2081942E-036
   0.9736602E+000   0.4390739E-003   0.3625234E+000   0.8486612E-001   0.3070007E+001   0.2090479E-036
   0.9646307E+000   0.9494160E-003   0.2700884E+000   0.1006015E+000   0.2525936E+001   0.2110047E-036
   0.9534289E+000   0.1266557E-002   0.1181667E+000   0.8711843E-001   0.2076335E+001   0.2134838E-036
   0.9450135E+000   0.1410992E-002  -0.4753011E-001   0.1045973E+000   0.1788803E+001   0.2153849E-036
   0.9363172E+000   0.2172022E-002  -0.1913427E+000   0.1274559E+000   0.1518817E+001   0.2173853E-036
   0.9343297E+000   0.3244267E-002  -0.2758234E+000   0.1276280E+000   0.1420781E+001   0.2178477E-036
   0.9357068E+000   0.4785115E-002  -0.3060353E+000   0.1343178E+000   0.1432733E+001   0.2175271E-036
   0.9366085E+000   0.5806915E-002  -0.2694282E+000   0.1260831E+000   0.1313581E+001   0.2173177E-036
   0.9357560E+000   0.6182980E-002  -0.2416305E+000   0.7955039E-001   0.1137173E+001   0.2175157E-036
   0.9420123E+000   0.5056376E-002  -0.2380108E+000   0.2780151E-001   0.1046896E+001   0.2160711E-036
   0.9510103E+000   0.3781065E-002  -0.2228119E+000  -0.4022326E-001   0.9473299E+000   0.2140267E-036
   0.9608491E+000   0.2457830E-002  -0.2078452E+000  -0.1113070E+000   0.9101142E+000   0.2118352E-036
   0.9680554E+000   0.1396244E-002  -0.1563474E+000  -0.1657028E+000   0.9435017E+000   0.2102582E-036
   0.9718242E+000   0.4592733E-003  -0.6181613E-001  -0.1534067E+000   0.9888522E+000   0.2094429E-036
   0.9732132E+000   0.3801679E-003   0.1712247E-001  -0.1424895E+000   0.1171503E+001   0.2091439E-036
   0.9729396E+000   0.5158264E-003   0.2105560E-001  -0.1785921E+000   0.1342901E+001   0.2092027E-036
   0.9720064E+000   0.5963313E-003  -0.3371560E-001  -0.1951535E+000   0.1446810E+001   0.2094036E-036
   0.9746980E+000   0.4787062E-003  -0.1165983E+000  -0.2246214E+000   0.1608461E+001   0.2088253E-036
   0.9743030E+000   0.4695925E-003  -0.2113982E+000  -0.2289647E+000   0.1671813E+001   0.2089100E-036
   0.9747486E+000   0.3592732E-003  -0.2177875E+000  -0.1456973E+000   0.1788608E+001   0.2088145E-036
   0.9780379E+000   0.1878581E-003  -0.1309886E+000  -0.5047923E-001   0.2048757E+001   0.2081122E-036
   0.9811721E+000   0.1002229E-003  -0.6844294E-002   0.5552159E-002   0.2223361E+001   0.2074474E-036
   0.9816155E+000   0.8715347E-004   0.1081277E+000   0.5565364E-001   0.2171505E+001   0.2073537E-036
   0.9794322E+000   0.1888674E-003   0.1475171E+000   0.1117609E+000   0.1985963E+001   0.2078159E-036
   0.9753774E+000   0.4397866E-003   0.9998952E-001   0.1667598E+000   0.1727227E+001   0.2086799E-036
   0.9676289E+000   0.8258528E-003  -0.2338152E-001   0.2216858E+000   0.1351367E+001   0.2103509E-036
   0.9501583E+000   0.2107534E-002  -0.1617882E+000   0.2458684E+000   0.1093478E+001   0.2142187E-036
   0.9343113E+000   0.3455208E-002  -0.2627979E+000   0.2413408E+000   0.1069151E+001   0.2178521E-036
   0.9103151E+000   0.5637714E-002  -0.3322035E+000   0.1988276E+000   0.9848037E+000   0.2235947E-036
   0.8912695E+000   0.6706102E-002  -0.3311005E+000   0.1534581E+000   0.1026435E+001   0.2283727E-036
   0.8918844E+000   0.7752455E-002  -0.2664920E+000   0.1755108E+000   0.1298671E+001   0.2282153E-036
   0.9042791E+000   0.7954548E-002  -0.1815444E+000   0.2647228E+000   0.1591860E+001   0.2250872E-036
   0.9284262E+000   0.6249355E-002  -0.6646142E-001   0.3737789E+000   0.2108958E+001   0.2192330E-036
   0.9554337E+000   0.3652149E-002   0.5101608E-001   0.4232914E+000   0.2994010E+001   0.2130358E-036
   0.9751732E+000   0.7826804E-003   0.1239948E+000   0.4075760E+000   0.3758055E+001   0.2087236E-036
   0.9824337E+000   0.1867604E-003   0.1669777E+000   0.3053074E+000   0.4265033E+001   0.2071810E-036
   0.9850993E+000   0.1285920E-003   0.2084516E+000   0.1609735E+000   0.4559031E+001   0.2066204E-036
   0.9838179E+000   0.1344942E-003   0.2507603E+000   0.6999111E-001   0.4388693E+001   0.2068895E-036
   0.9802365E+000   0.1759170E-003   0.3070143E+000   0.5506472E-001   0.3921251E+001   0.2076454E-036
   0.9548184E+000   0.5029503E-002   0.2263873E+000   0.2108291E+000   0.2578253E+001   0.2131731E-036
   0.9612338E+000   0.1583204E-002   0.2067890E+000   0.2130152E+000   0.2377553E+001   0.2117504E-036
   0.9575442E+000   0.1094852E-002   0.1271043E+000   0.2034266E+000   0.2127705E+001   0.2125663E-036
   0.9468688E+000   0.1221175E-002   0.1313556E-001   0.1396372E+000   0.1894664E+001   0.2149629E-036
   0.9437755E+000   0.1295379E-002  -0.8454570E-001   0.1527735E+000   0.1823159E+001   0.2156674E-036
