#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9731485E+000   0.2132770E-003   0.3699554E+000   0.1234444E+000   0.3450711E+001   0.7720453E-036
   0.9722250E+000   0.1723468E-003   0.3698342E+000   0.1495021E+000   0.2766596E+001   0.7727787E-036
   0.9730685E+000   0.2541614E-003   0.2571470E+000   0.1353891E+000   0.2375784E+001   0.7721089E-036
   0.9636812E+000   0.7845527E-003   0.9012958E-001   0.1094629E+000   0.2000139E+001   0.7796300E-036
   0.9432480E+000   0.1019159E-002  -0.8472615E-001   0.8080115E-001   0.1495890E+001   0.7965189E-036
   0.9342529E+000   0.8559805E-003  -0.2444163E+000   0.1017164E+000   0.1348582E+001   0.8041878E-036
   0.9461079E+000   0.1036078E-002  -0.3841387E+000   0.1514719E+000   0.1555578E+001   0.7941112E-036
   0.9567591E+000   0.1951754E-002  -0.4698358E+000   0.1635708E+000   0.1630433E+001   0.7852706E-036
   0.9447022E+000   0.5042179E-002  -0.3661526E+000   0.1043169E+000   0.1404945E+001   0.7952927E-036
   0.9297738E+000   0.6602436E-002  -0.1645848E+000   0.6486107E-001   0.9605429E+000   0.8080619E-036
   0.9207394E+000   0.7070041E-002  -0.1083636E+000   0.3128569E-001   0.5887952E+000   0.8159907E-036
   0.9337129E+000   0.5632361E-002  -0.1920744E+000  -0.3803545E-001   0.4085323E+000   0.8046529E-036
   0.9494581E+000   0.3922551E-002  -0.2162969E+000  -0.1324960E+000   0.4477946E+000   0.7913091E-036
   0.9723365E+000   0.6123163E-003  -0.1196445E+000  -0.1848837E+000   0.6303647E+000   0.7726901E-036
   0.9739307E+000   0.2362098E-003  -0.2543541E-001  -0.1697960E+000   0.7497572E+000   0.7714253E-036
   0.9702214E+000   0.3447729E-003   0.6446449E-001  -0.9203999E-001   0.8646674E+000   0.7743746E-036
   0.9694560E+000   0.4152582E-003   0.1169253E+000  -0.9474884E-001   0.1020498E+001   0.7749860E-036
   0.9717056E+000   0.5250964E-003   0.7954897E-001  -0.2232629E+000   0.1124459E+001   0.7731918E-036
   0.9682818E+000   0.7046933E-003  -0.1827468E-001  -0.3183225E+000   0.1141310E+001   0.7759258E-036
   0.9659454E+000   0.6311907E-003  -0.1343800E+000  -0.2174521E+000   0.1226131E+001   0.7778025E-036
   0.9706381E+000   0.3234048E-003  -0.1866866E+000  -0.4941727E-001   0.1600009E+001   0.7740421E-036
   0.9773129E+000   0.1243600E-003  -0.1596557E+000   0.2939350E-001   0.2066989E+001   0.7687556E-036
   0.9826597E+000   0.4754192E-004   0.1582476E-002   0.3533094E-001   0.2475267E+001   0.7645727E-036
   0.9859202E+000   0.3005208E-004   0.1688975E+000  -0.5220769E-002   0.2580455E+001   0.7620443E-036
   0.9837663E+000   0.7211902E-004   0.1953476E+000  -0.2171835E-002   0.2142716E+001   0.7637127E-036
   0.9789880E+000   0.1375816E-003   0.8427859E-001   0.6845102E-001   0.1725932E+001   0.7674403E-036
   0.9753254E+000   0.1653725E-003  -0.9720800E-001   0.1960115E+000   0.1524436E+001   0.7703222E-036
   0.9654048E+000   0.7152449E-003  -0.3090334E+000   0.2076651E+000   0.1344688E+001   0.7782381E-036
   0.9450706E+000   0.1856966E-002  -0.4877925E+000   0.1874860E+000   0.1176264E+001   0.7949827E-036
   0.9116546E+000   0.4299807E-002  -0.5566760E+000   0.1610734E+000   0.1105749E+001   0.8241222E-036
   0.8779995E+000   0.6872613E-002  -0.4580087E+000   0.1900051E+000   0.1178984E+001   0.8557121E-036
   0.8635400E+000   0.8250657E-002  -0.2786558E+000   0.1958984E+000   0.1122657E+001   0.8700405E-036
   0.8881837E+000   0.7985703E-002  -0.8402593E-001   0.3061685E+000   0.1429368E+001   0.8459002E-036
   0.9321851E+000   0.5648672E-002   0.4978621E-001   0.5266450E+000   0.2009753E+001   0.8059717E-036
   0.9678523E+000   0.1203186E-002   0.1240923E+000   0.6819227E+000   0.2835114E+001   0.7762701E-036
   0.9829778E+000   0.1184732E-003   0.1500954E+000   0.6191156E+000   0.3891033E+001   0.7643253E-036
   0.9885795E+000   0.3854947E-004   0.1492980E+000   0.3998057E+000   0.4762184E+001   0.7599943E-036
   0.9881831E+000   0.5038959E-004   0.1305252E+000   0.2022995E+000   0.4925864E+001   0.7602992E-036
   0.9854350E+000   0.8153642E-004   0.1704486E+000   0.1012728E+000   0.4678103E+001   0.7624194E-036
   0.9803010E+000   0.1582436E-003   0.2825459E+000   0.9798744E-001   0.4213459E+001   0.7664123E-036
   0.9700440E+000   0.2102340E-003   0.3327086E+000   0.3274738E+000   0.2434175E+001   0.7745162E-036
   0.9696037E+000   0.2004736E-003   0.2545661E+000   0.2733903E+000   0.2272511E+001   0.7748679E-036
   0.9579041E+000   0.1189484E-002   0.1002199E+000   0.1618668E+000   0.1964094E+001   0.7843319E-036
   0.9418826E+000   0.1580355E-002  -0.1949795E-001   0.1122456E+000   0.1615070E+001   0.7976735E-036
   0.9252871E+000   0.1277523E-002  -0.1175425E+000   0.1067600E+000   0.1421501E+001   0.8119802E-036
   0.9366093E+000   0.1017430E-002  -0.2390928E+000   0.1928376E+000   0.1624611E+001   0.8021646E-036
   0.9386899E+000   0.4069808E-002  -0.3479681E+000   0.2524830E+000   0.1577199E+001   0.8003866E-036
   0.9321459E+000   0.6310668E-002  -0.3818698E+000   0.2844881E+000   0.1131908E+001   0.8060056E-036
   0.9067264E+000   0.8031577E-002  -0.2709544E+000   0.2318743E+000   0.5218018E+000   0.8286015E-036
   0.9185581E+000   0.6477669E-002  -0.2568710E+000   0.2495320E+000   0.5006243E+000   0.8179285E-036
   0.9400470E+000   0.5858489E-002  -0.4596302E+000   0.1525141E+000   0.9466214E+000   0.7992311E-036
   0.9642218E+000   0.3351544E-002  -0.6962487E+000  -0.3111123E-001   0.1301325E+001   0.7791929E-036
   0.9723159E+000   0.1644277E-002  -0.7116431E+000  -0.2544321E+000   0.1160164E+001   0.7727065E-036
   0.9762122E+000   0.4850097E-003  -0.5255904E+000  -0.3648896E+000   0.8562219E+000   0.7696225E-036
