#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9532572E+000   0.0000000E+000   0.4309530E+000   0.4859567E+000   0.2635273E+001   0.0000000E+000
   0.9765506E+000   0.0000000E+000   0.4163669E+000   0.1941185E+000   0.2231395E+001   0.0000000E+000
   0.9862737E+000   0.0000000E+000   0.3266753E+000   0.1317258E+000   0.3008196E+001   0.0000000E+000
   0.9819018E+000   0.0000000E+000   0.1317393E+000   0.1413419E+000   0.2458013E+001   0.0000000E+000
   0.9376860E+000   0.0000000E+000  -0.1181174E+000   0.1389484E-001   0.9321841E+000   0.0000000E+000
   0.9422569E+000   0.0000000E+000  -0.2656336E+000   0.9607870E-001   0.1413248E+001   0.0000000E+000
   0.9141862E+000   0.0000000E+000  -0.2263857E+000   0.7860158E-001   0.1473994E+001   0.0000000E+000
   0.9869072E+000   0.0000000E+000  -0.7510070E+000   0.2214408E+000   0.2321418E+001   0.0000000E+000
   0.9621427E+000   0.0000000E+000  -0.9038623E+000   0.7922845E-001   0.1109944E+001   0.0000000E+000
   0.9158903E+000   0.0000000E+000   0.2906761E+000   0.1526837E+000   0.1227711E+000   0.0000000E+000
   0.8057326E+000   0.0000000E+000  -0.1464922E-002   0.3191341E+000  -0.4255469E+000   0.0000000E+000
   0.9233165E+000   0.0000000E+000  -0.1915653E+000   0.3510321E-001  -0.3758724E+000   0.0000000E+000
   0.9314345E+000   0.0000000E+000  -0.2001769E+000  -0.2092326E-001  -0.2119892E+000   0.0000000E+000
   0.9625443E+000   0.0000000E+000  -0.1380070E-001  -0.1122001E+000   0.7475964E-001   0.0000000E+000
   0.9857138E+000   0.0000000E+000   0.4083857E-001  -0.6713041E-001   0.1157462E+001   0.0000000E+000
   0.9727225E+000   0.0000000E+000  -0.3880968E-001   0.5928672E-001   0.1136039E+001   0.0000000E+000
   0.9784457E+000   0.0000000E+000   0.3040480E+000   0.1349238E+000   0.1414392E+001   0.0000000E+000
   0.9833293E+000   0.0000000E+000   0.5016952E+000  -0.3689762E+000   0.1044062E+001   0.0000000E+000
   0.9801794E+000   0.0000000E+000   0.1552902E+000  -0.5219282E+000   0.7829972E+000   0.0000000E+000
   0.9791312E+000   0.0000000E+000   0.1317603E+000  -0.2757739E+000   0.1250561E+001   0.0000000E+000
   0.9493677E+000   0.0000000E+000  -0.2490780E+000   0.3298307E+000   0.1054408E+001   0.0000000E+000
   0.9779156E+000   0.0000000E+000  -0.1975221E+000  -0.1421019E+000   0.2362067E+001   0.0000000E+000
   0.9893752E+000   0.0000000E+000  -0.2770724E-001  -0.2004164E+000   0.3348168E+001   0.0000000E+000
   0.9918559E+000   0.0000000E+000   0.2779003E+000  -0.1620537E+000   0.3256031E+001   0.0000000E+000
   0.9896276E+000   0.0000000E+000   0.4009879E+000  -0.3315110E+000   0.2345546E+001   0.0000000E+000
   0.9609505E+000   0.0000000E+000   0.4558976E-001   0.1158896E+000   0.1285650E+000   0.0000000E+000
   0.9840485E+000   0.0000000E+000  -0.3728391E-001   0.1088146E+000   0.2223545E+001   0.0000000E+000
   0.9860042E+000   0.0000000E+000  -0.5499721E+000   0.2419104E+000   0.1697553E+001   0.0000000E+000
   0.9597262E+000   0.0000000E+000  -0.1033011E+001   0.5957036E-001   0.9788806E+000   0.0000000E+000
   0.9638129E+000   0.0000000E+000  -0.9491938E+000  -0.3177684E-001   0.2065273E+001   0.0000000E+000
   0.8885803E+000   0.0000000E+000  -0.5913882E+000   0.2084736E+000   0.1133186E+001   0.0000000E+000
   0.8116208E+000   0.0000000E+000  -0.4552930E+000   0.2667211E+000   0.7082505E+000   0.0000000E+000
   0.8574454E+000   0.0000000E+000  -0.1088372E+000   0.2953435E+000   0.9625647E+000   0.0000000E+000
   0.9552539E+000   0.0000000E+000   0.3365448E+000   0.8679548E+000   0.1981616E+001   0.0000000E+000
   0.9809964E+000   0.0000000E+000   0.2207755E+000   0.8456005E+000   0.2853581E+001   0.0000000E+000
   0.9905818E+000   0.0000000E+000   0.1631892E+000   0.7417644E+000   0.4178797E+001   0.0000000E+000
   0.9929622E+000   0.0000000E+000   0.1131090E+000   0.5007052E+000   0.5413973E+001   0.0000000E+000
   0.9911669E+000   0.0000000E+000   0.3882108E-001   0.2927667E+000   0.5210749E+001   0.0000000E+000
   0.9851110E+000   0.0000000E+000   0.9615003E-001   0.2322113E+000   0.4493011E+001   0.0000000E+000
   0.9846358E+000   0.0000000E+000   0.3308208E+000   0.8976457E-001   0.4824268E+001   0.0000000E+000
   0.9746839E+000   0.0000000E+000   0.4173850E+000   0.4803914E+000   0.2551880E+001   0.0000000E+000
   0.9476323E+000   0.0000000E+000   0.4609096E-001   0.1748294E+000   0.1781520E+001   0.0000000E+000
   0.9773297E+000   0.0000000E+000   0.1098270E+000   0.1266381E+000   0.2045868E+001   0.0000000E+000
   0.9499585E+000   0.0000000E+000  -0.3514197E-001   0.6801980E-001   0.1041365E+001   0.0000000E+000
   0.9049938E+000   0.0000000E+000  -0.2160625E+000   0.1308769E+000   0.8173962E+000   0.0000000E+000
   0.9112404E+000   0.0000000E+000  -0.2007899E+000   0.9756315E-001   0.1593483E+001   0.0000000E+000
   0.9850885E+000   0.0000000E+000  -0.6663070E+000   0.3910357E+000   0.2266773E+001   0.0000000E+000
   0.9765024E+000   0.0000000E+000  -0.8451477E+000   0.3134075E+000   0.1251711E+001   0.0000000E+000
   0.9613146E+000   0.0000000E+000  -0.5401435E-001   0.3150876E+000   0.6069197E+000   0.0000000E+000
   0.7796852E+000   0.0000000E+000   0.1821565E+000   0.1936151E+000  -0.4022474E+000   0.0000000E+000
   0.9939845E+000   0.0000000E+000  -0.6663449E+000   0.4703585E+000   0.1106163E+001   0.0000000E+000
   0.9946054E+000   0.0000000E+000  -0.1033556E+001  -0.7966490E-001   0.1519958E+001   0.0000000E+000
   0.9885472E+000   0.0000000E+000  -0.7904380E+000  -0.4126498E+000   0.6107868E+000   0.0000000E+000
   0.9788634E+000   0.0000000E+000  -0.4649230E+000  -0.4709750E+000   0.6577179E-001   0.0000000E+000
   0.9798372E+000   0.0000000E+000  -0.2616020E+000  -0.5159996E+000   0.7066770E-001   0.0000000E+000
   0.9634977E+000   0.0000000E+000  -0.6551261E-001  -0.5186949E+000  -0.5178744E-001   0.0000000E+000
   0.9788331E+000   0.0000000E+000   0.2352856E+000  -0.4874828E+000   0.5411575E+000   0.0000000E+000
   0.9875540E+000   0.0000000E+000   0.4645146E-001  -0.5261909E+000   0.1561705E+001   0.0000000E+000
   0.9767404E+000   0.0000000E+000  -0.1908017E+000  -0.7118990E+000   0.9600254E+000   0.0000000E+000
   0.9880878E+000   0.0000000E+000  -0.7383768E-001  -0.3596061E+000   0.1764736E+001   0.0000000E+000
   0.9930220E+000   0.0000000E+000  -0.3716516E+000   0.1507996E+000   0.1885959E+001   0.0000000E+000
   0.9751200E+000   0.0000000E+000  -0.3170551E+000   0.4072229E+000   0.1832561E+001   0.0000000E+000
   0.9751840E+000   0.0000000E+000   0.1816290E+000   0.1778162E+000   0.2227444E+001   0.0000000E+000
   0.9779226E+000   0.0000000E+000   0.5620222E+000  -0.1691292E+000   0.2055750E+001   0.0000000E+000
   0.9776504E+000   0.0000000E+000   0.5370946E+000  -0.2968762E+000   0.2010898E+001   0.0000000E+000
   0.9716844E+000   0.0000000E+000   0.3902992E+000   0.5266662E-001   0.1318670E+001   0.0000000E+000
   0.9446819E+000   0.0000000E+000   0.6489083E-001   0.5803875E+000   0.2715463E+000   0.0000000E+000
   0.9639187E+000   0.0000000E+000   0.3990682E+000   0.6179628E+000   0.1213878E+001   0.0000000E+000
   0.9304410E+000   0.0000000E+000   0.8682139E-001   0.4473055E+000  -0.5611555E+000   0.0000000E+000
   0.8670748E+000   0.0000000E+000  -0.1534148E+000   0.4551515E+000   0.5335050E+000   0.0000000E+000
   0.8337771E+000   0.0000000E+000  -0.2122364E+000   0.2872251E+000   0.2237298E+000   0.0000000E+000
   0.7257461E+000   0.0000000E+000  -0.1733445E+000   0.1848362E+000  -0.1621421E+000   0.0000000E+000
   0.8635409E+000   0.0000000E+000  -0.2338522E+000   0.3265375E+000   0.4407842E-001   0.0000000E+000
   0.8433436E+000   0.0000000E+000  -0.4844581E+000   0.4694057E+000   0.4559081E+000   0.0000000E+000
   0.9551748E+000   0.0000000E+000  -0.1906421E+000   0.1048812E+001   0.1850855E+001   0.0000000E+000
   0.9782086E+000   0.0000000E+000   0.2743052E-001   0.8039370E+000   0.3104733E+001   0.0000000E+000
   0.9864568E+000   0.0000000E+000  -0.2447596E-001   0.4937673E+000   0.4025641E+001   0.0000000E+000
   0.9790827E+000   0.0000000E+000   0.9459853E-001   0.3531938E+000   0.3071330E+001   0.0000000E+000
   0.9780814E+000   0.0000000E+000   0.1770404E+000   0.4033350E+000   0.2521274E+001   0.0000000E+000
   0.9767399E+000   0.0000000E+000   0.3084340E+000   0.5381351E+000   0.2534128E+001   0.0000000E+000
   0.9843464E+000   0.0000000E+000   0.6137699E+000   0.6056011E+000   0.1947597E+001   0.0000000E+000
   0.9796182E+000   0.0000000E+000   0.1486403E+000   0.4026614E+000   0.2544725E+001   0.0000000E+000
   0.9502400E+000   0.0000000E+000  -0.1614004E+000   0.1634835E+000   0.1654505E+001   0.0000000E+000
   0.8596829E+000   0.0000000E+000  -0.1666005E+000   0.9563385E-001   0.7133878E+000   0.0000000E+000
   0.9359449E+000   0.0000000E+000  -0.1520056E+000   0.1595586E+000   0.1879136E+001   0.0000000E+000
   0.9088787E+000   0.0000000E+000  -0.7914235E-001   0.1263170E+000   0.1969510E+001   0.0000000E+000
   0.9869069E+000   0.0000000E+000  -0.3065908E+000   0.6615937E+000   0.2342803E+001   0.0000000E+000
   0.7613230E+000   0.0000000E+000   0.1559386E-002   0.6656399E-001  -0.6863189E+000   0.0000000E+000
   0.8982867E+000   0.0000000E+000  -0.2365333E-001   0.2238567E+000  -0.4297146E+000   0.0000000E+000
   0.9774656E+000   0.0000000E+000  -0.2939224E+000   0.1830510E+000   0.2367091E+000   0.0000000E+000
   0.9961165E+000   0.0000000E+000  -0.9105543E+000   0.2072626E+000   0.2298480E+001   0.0000000E+000
