#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.7141609E+000  -0.2094951E+000   0.1034609E+001   0.2125342E+000  -0.5135155E+000   0.3609750E+001
   0.9381547E+000  -0.1442152E+000   0.1047706E+001   0.2052891E+000  -0.2084550E+000   0.2593596E+001
   0.1027603E+001  -0.8336972E-001   0.9117847E+000   0.2055028E+000   0.9906649E-002   0.2161165E+001
   0.1022464E+001  -0.1111193E+000   0.5867062E+000   0.3870040E+000   0.1222978E+000   0.1667349E+001
   0.9529104E+000  -0.2115733E+000   0.2378352E+000   0.6840479E+000   0.7903803E-001   0.1064163E+001
   0.9350638E+000  -0.3296694E+000   0.1431789E+000   0.8452169E+000  -0.6076149E-001   0.7451795E+000
   0.9286200E+000  -0.4305050E+000   0.2243252E+000   0.9182087E+000  -0.2050343E+000   0.5967466E+000
   0.7148208E+000  -0.4094908E+000   0.2344437E+000   0.8272088E+000  -0.2164849E+000   0.5403687E+000
   0.4868629E+000  -0.2388877E+000   0.2126608E+000   0.5303282E+000  -0.6875027E-001   0.7596591E+000
   0.5348239E+000  -0.7850386E-001   0.2293343E+000   0.2389445E+000  -0.8151696E-002   0.9834013E+000
   0.7894569E+000  -0.6349877E-001   0.1731999E+000   0.1627621E+000  -0.5462480E-001   0.9028849E+000
   0.9601936E+000  -0.1700347E+000   0.1063412E+000   0.2979942E+000  -0.2056576E+000   0.9169564E+000
   0.8186492E+000  -0.2067140E+000   0.6224112E-001   0.3409400E+000  -0.2517472E+000   0.1144445E+001
   0.4971334E+000  -0.1725514E+000   0.1939671E+000   0.3055500E+000  -0.2324035E+000   0.1711677E+001
   0.2412300E+000  -0.1003695E+000   0.1914833E+000   0.2488175E+000  -0.1632038E+000   0.2600177E+001
   0.1224627E+000  -0.2998355E-001   0.2111109E+000   0.1163653E+000  -0.5445154E-001   0.3480856E+001
   0.1699222E+000  -0.3465703E-001   0.3001079E+000   0.4624294E-001  -0.3133824E-001   0.3110485E+001
   0.2719347E+000  -0.2736327E-001  -0.1071760E+000   0.1485231E+000  -0.7336087E+000   0.5305936E+001
   0.4542316E+000   0.8188699E-001  -0.7813480E+000   0.2928740E+000  -0.1468363E+001   0.9678196E+001
   0.6493654E+000   0.1680838E+000  -0.1192463E+001   0.4020736E+000  -0.1644501E+001   0.1097113E+002
   0.7260942E+000   0.2377330E+000  -0.1287687E+001   0.5742422E+000  -0.1683869E+001   0.1071807E+002
   0.8199912E+000   0.2761456E+000  -0.9581833E+000   0.6115440E+000  -0.1158336E+001   0.7517448E+001
