#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.9693308E-002   0.2440437E-002   0.4215765E-001   0.3566995E-002   0.2162961E-001   0.3364196E+000
   0.1501812E-001   0.3397207E-002   0.2692284E-001   0.7684065E-002   0.2009460E-001   0.1844754E+000
   0.2240950E-001   0.4934956E-002   0.2706194E-001   0.5041172E-002   0.1186140E-001   0.8823150E-001
   0.2780772E-001   0.1177954E-002   0.2876804E-001   0.4689586E-002   0.7707204E-002   0.1149451E+000
   0.2255610E-001   0.1426539E-002   0.2194181E-001   0.6112808E-002   0.8218882E-002   0.1372185E+000
   0.1615367E-001  -0.1486207E-002   0.1185216E-001   0.2026150E-001  -0.5694280E-003   0.1094364E+000
   0.1935269E-001  -0.1116929E-001   0.1794367E-001   0.4176027E-001  -0.2235590E-001   0.8233546E-001
   0.1990123E-001  -0.1351830E-001   0.1665601E-001   0.4403682E-001  -0.2428533E-001   0.8936353E-001
   0.1407779E-001  -0.6378459E-002  -0.6387926E-002   0.2670207E-001  -0.5228403E-002   0.1026591E+000
   0.1606085E-001  -0.5236225E-002  -0.6662104E-002   0.1846847E-001  -0.1476418E-001   0.1446035E+000
   0.1550388E-001  -0.4711322E-002   0.4126935E-003   0.1321575E-001  -0.1281748E-001   0.7814789E-001
   0.1171584E-001  -0.2669604E-002   0.1572329E-002   0.8904754E-002  -0.5181974E-002   0.2977619E-001
   0.9322729E-002  -0.4555698E-002   0.4394103E-002   0.8526541E-002  -0.7018768E-002   0.2403467E-001
   0.7101605E-002  -0.3069265E-002  -0.8204543E-003   0.7053406E-002  -0.7189554E-002   0.4028776E-001
   0.3543954E-002  -0.1201480E-002   0.4711560E-002   0.7090371E-002  -0.2583658E-001   0.1953121E+000
   0.4776588E-002   0.6786590E-003  -0.3560333E-002   0.1104504E-001  -0.3366928E-001   0.2194170E+000
   0.1334974E-001   0.3496252E-002  -0.7053799E-002   0.1060067E-001  -0.7037316E-002   0.3522902E-001
   0.2087564E-001   0.4492830E-002   0.2691987E-002   0.9587531E-002  -0.1050392E-003   0.1897603E-001
