#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.2461209E-002   0.9972952E-003   0.1432207E-001   0.1564355E-002   0.1542862E-001   0.1766088E+000
   0.7289901E-002   0.1199522E-002   0.1767455E-002   0.1457725E-002   0.9022523E-003   0.2669322E-001
   0.1164036E-001   0.3139648E-002   0.7030262E-003   0.1967357E-002   0.2300244E-002   0.1862196E-001
   0.7602530E-002  -0.1541179E-003   0.1774749E-001   0.1736056E-002  -0.1310835E-002   0.5060679E-001
   0.1674424E-002   0.4131501E-003  -0.9637804E-003   0.1223305E-002  -0.4927798E-002   0.4969880E-001
   0.4042603E-002   0.5755748E-003   0.2510950E-002   0.6937233E-002  -0.2763826E-002   0.2541996E-001
   0.9170332E-002  -0.5086537E-002   0.2005305E-001   0.1100375E-001  -0.9615607E-002   0.5620874E-001
   0.7545612E-002  -0.5382090E-002   0.5943630E-002   0.1349997E-001  -0.8481919E-002   0.7402317E-001
   0.1413183E-001   0.3470300E-002  -0.2279760E-001   0.7122051E-002  -0.3685280E-002   0.5534270E-001
   0.9648999E-002  -0.4109474E-002   0.2702126E-002   0.5160257E-002  -0.7196744E-002   0.2254327E-001
   0.5675862E-002  -0.1549458E-002   0.3685763E-002   0.3145203E-002  -0.6543931E-002   0.1773183E-001
   0.1824113E-002  -0.1043947E-002   0.1306666E-003   0.2467145E-002  -0.1046840E-003   0.1905206E-002
   0.1468939E-002  -0.1398952E-002   0.1145125E-002   0.3311305E-002  -0.8923770E-003   0.1422560E-002
   0.1436219E-002  -0.2279947E-003  -0.3898314E-004   0.1500899E-002  -0.1502724E-002   0.3160633E-002
   0.7783581E-003   0.4654514E-003   0.6966008E-003   0.1192053E-002  -0.5372366E-002   0.7745417E-001
   0.1189660E-002   0.6286355E-003  -0.1820578E-002   0.3243171E-002  -0.1204685E-001   0.6408732E-001
   0.3233705E-002   0.1485063E-002   0.1048697E-003   0.3034065E-002   0.4480479E-003   0.6582469E-003
   0.6845961E-002   0.3058923E-002   0.1098454E-002   0.3148941E-002   0.1434638E-002   0.1615304E-002
   0.1126391E-001   0.1155188E-002   0.1780097E-002   0.1138824E-002   0.4949936E-003   0.3763365E-002
   0.1590434E-001  -0.2847134E-002   0.3579704E-002   0.1982765E-002  -0.2753374E-002   0.6867946E-002
   0.8484130E-002   0.5073822E-003  -0.3381529E-002   0.2114549E-002  -0.4582921E-002   0.1806566E-001
   0.1735552E-001   0.7543262E-002  -0.3380978E-001   0.5996646E-002  -0.1651050E-001   0.7311131E-001
   0.3199980E-002  -0.1871105E-002   0.4698709E-002   0.8958855E-002  -0.1144194E-001   0.2967239E-001
   0.2404529E-002  -0.1906156E-002   0.4010680E-002   0.1487498E-001  -0.1513343E-001   0.3913877E-001
   0.6136748E-002   0.2190666E-002  -0.5358503E-002   0.5076137E-002  -0.3490635E-002   0.2411069E-001
   0.1245823E-001   0.1128806E-002  -0.3290096E-002   0.7004666E-002   0.8193534E-002   0.1559421E-001
   0.1528616E-001   0.4410586E-004   0.1466767E-001   0.1461965E-001   0.3594175E-001   0.1188209E+000
   0.1455290E-001   0.5195786E-002   0.2568869E-001   0.1367627E-001   0.1166630E-001   0.7239197E-001
   0.3975335E-002   0.7925613E-002   0.7444188E-002   0.3525985E-001   0.3862440E-001   0.6727203E-001
   0.6885675E-002   0.1009659E-002  -0.2975889E-002   0.3350928E-002  -0.1999728E-002   0.9744351E-002
   0.4614921E-002  -0.5047325E-003   0.2467220E-002   0.3990400E-002  -0.2124026E-002   0.3028332E-001
   0.1815304E-001   0.4514651E-002   0.5542118E-001   0.7089814E-002   0.1000317E-001   0.2186737E+000
   0.3092847E-002  -0.2516834E-002   0.2564656E-002   0.9596954E-002  -0.3909283E-002   0.5931744E-002
   0.1842476E-002  -0.1390112E-002   0.6349950E-002   0.4993370E-002  -0.1205375E-001   0.4741740E-001
   0.1252845E-002  -0.1515259E-002   0.9297579E-002   0.9086890E-002  -0.1732846E-001   0.8868491E-001
   0.9408227E-003   0.6795963E-003   0.1104649E-003   0.3756506E-002   0.6432813E-002   0.3166338E-001
   0.1254631E-002   0.6745778E-003  -0.5437118E-002   0.1025991E-002  -0.4007532E-002   0.7249088E-001
   0.7137367E-003   0.8827064E-003  -0.5496469E-003   0.4002401E-002  -0.2185808E-002   0.2731582E-002
   0.2265546E-002   0.3423300E-003   0.1248172E-001   0.8021632E-003   0.2807376E-002   0.1102362E+000
   0.3762581E-002   0.7740059E-003   0.2271741E-001   0.1376263E-002   0.8398799E-002   0.1575438E+000
   0.1176283E-002  -0.1230805E-003   0.3986993E-002   0.6261911E-003  -0.1992514E-003   0.6104696E-001
   0.2722497E-002   0.1011596E-003   0.3971228E-002   0.2353238E-002   0.1676098E-001   0.1758453E+000
   0.5356047E-002   0.2048215E-002   0.1258466E-001   0.1963135E-002   0.1090667E-001   0.7487642E-001
   0.2511938E-001  -0.1005475E-002   0.2949022E-001   0.1507851E-002  -0.2695524E-002   0.4971170E-001
   0.2273415E-001  -0.8611851E-002   0.4622664E-001   0.3802816E-002  -0.1869872E-001   0.1060225E+000
   0.6319122E-002   0.6799473E-003   0.2201682E-002   0.6806693E-002  -0.1083416E-001   0.2216116E-001
   0.3879626E-002   0.3337181E-002  -0.6297375E-002   0.1659297E-001  -0.2243203E-001   0.4896495E-001
   0.4340628E-002  -0.3730438E-002   0.4992935E-002   0.2035938E-001  -0.2656408E-001   0.5131523E-001
   0.1344619E-001  -0.4150305E-002  -0.1771481E-001   0.1181337E-001   0.2700667E-002   0.3453600E-001
   0.1521461E-001  -0.4511892E-003  -0.2116697E-001   0.2351427E-001  -0.3254120E-001   0.1387177E+000
   0.1060952E-001   0.5305821E-002  -0.4991611E-002   0.6358454E-002  -0.2789589E-002   0.2664015E-001
   0.1811947E-002   0.6611007E-004   0.1649076E-002   0.5302812E-002  -0.1762672E-002   0.1325191E-001
   0.2873676E-002   0.2155883E-002  -0.3349770E-002   0.2661073E-002  -0.4986794E-002   0.2614448E-001
   0.1456949E-002   0.1756157E-002  -0.6918871E-002   0.3457717E-002  -0.1327309E-001   0.5609659E-001
   0.1785521E-002  -0.9632326E-003   0.6194760E-002   0.2471571E-002  -0.8801546E-002   0.5024854E-001
   0.8434800E-003   0.9543177E-004  -0.2629941E-002   0.2577754E-003   0.9262569E-004   0.2357314E-001
   0.9656383E-003   0.2114112E-003  -0.3422688E-002   0.2713129E-003  -0.5501731E-003   0.1756329E-001
   0.4281027E-002  -0.4610500E-003  -0.6106906E-002   0.2528234E-003   0.5935561E-003   0.1025822E-001
   0.7473274E-002  -0.1773150E-002  -0.5239097E-002   0.7323785E-003   0.1038226E-002   0.4037529E-002
   0.4078066E-002  -0.2704923E-003  -0.1227651E-002   0.1245638E-002   0.1022405E-002   0.1322730E-002
   0.3801255E-002   0.1651189E-002  -0.7804930E-002   0.1320264E-001  -0.1213136E-001   0.3325021E-001
   0.1317520E-001  -0.2793972E-002  -0.3034182E-001   0.5317990E-002   0.6394755E-002   0.7730653E-001
   0.6284286E-002   0.8930388E-003  -0.5253725E-002   0.7336575E-002  -0.5958855E-002   0.1616639E-001
   0.1381356E-001   0.8869421E-002  -0.8135145E-002   0.1118312E-001  -0.6493648E-002   0.1369673E-001
   0.2785712E-001   0.9926633E-002  -0.2312174E-001   0.6420729E-002  -0.8546819E-002   0.2307879E-001
   0.1517736E-001   0.4391936E-002  -0.1340928E-001   0.2345337E-002  -0.4406914E-002   0.1561594E-001
   0.5705664E-002   0.1138484E-002  -0.4747176E-002   0.2015056E-001   0.1374838E-001   0.1992263E-001
   0.3000415E-002   0.2516466E-003   0.1494250E-002   0.7942100E-002   0.1250780E-001   0.2857596E-001
   0.4505233E-002   0.1191609E-002  -0.7146901E-002   0.2160702E-001   0.8300367E-002   0.4218339E-001
   0.8438770E-002  -0.7420313E-002  -0.8948487E-002   0.1777485E-001   0.1221746E-001   0.1887505E-001
   0.8399287E-002  -0.3802083E-002   0.4453154E-002   0.2739266E-001   0.4662687E-001   0.1104386E+000
   0.1020515E-001  -0.1397986E-002   0.2771536E-001   0.1695225E-001   0.1981143E-001   0.1338257E+000
   0.2876940E-002  -0.3877076E-002   0.1999075E-002   0.6209514E-002  -0.3117397E-002   0.7480060E-002
   0.8145418E-003  -0.7678893E-003   0.3160640E-002   0.1933495E-002  -0.3439359E-002   0.2526806E-001
   0.2820788E-002  -0.1743079E-002   0.2228310E-001   0.3312496E-002  -0.1956219E-001   0.1968501E+000
   0.1694077E-002   0.5727493E-003   0.4721157E-002   0.7845934E-002  -0.1644168E-001   0.1030990E+000
   0.2160114E-002   0.2298204E-002  -0.3843503E-002   0.6230763E-002   0.1383048E-001   0.1528908E+000
   0.6254796E-003  -0.1311208E-003   0.2050852E-002   0.2314968E-002  -0.4267318E-002   0.1844627E-001
   0.7699032E-003   0.3307153E-003   0.2554615E-002   0.1297353E-002   0.3320477E-002   0.1935125E-001
   0.5836623E-003  -0.5276323E-004   0.3279368E-002   0.2820862E-003  -0.1546990E-002   0.3912988E-001
   0.6389952E-003  -0.4576513E-004  -0.1527408E-003   0.1220394E-002  -0.4691583E-003   0.1162702E-001
   0.1798266E-002   0.3122377E-003  -0.6062988E-002   0.1630399E-002   0.1478930E-002   0.3405168E-001
   0.2154602E-002   0.7327703E-003  -0.3235621E-002   0.1070638E-002   0.7311168E-003   0.1826684E-001
   0.1379040E-001   0.3613186E-002   0.4741374E-002   0.3069711E-002   0.3803446E-003   0.1333448E-001
   0.2313843E-001   0.1726772E-002   0.2723410E-001   0.4199344E-002   0.5227058E-002   0.1003701E+000
   0.9486181E-002   0.3004090E-002   0.3316492E-002   0.7339891E-002   0.6621881E-002   0.1881615E-001
   0.4990110E-002   0.6345795E-003  -0.6696988E-003   0.8416950E-002   0.2706751E-002   0.1119983E-001
   0.1341092E-001  -0.6041233E-002  -0.6075136E-002   0.1045926E-001  -0.9582534E-002   0.6660544E-001
   0.1388852E-001   0.3300378E-002  -0.2827342E-001   0.2068847E-001  -0.1812512E-001   0.8362435E-001
   0.2167290E-001   0.6580630E-002  -0.2925141E-001   0.8643633E-002  -0.3872092E-002   0.8821608E-001
   0.1537590E-001   0.8615911E-002  -0.1281114E-001   0.6778973E-002  -0.1394551E-001   0.4425556E-001
   0.1704926E-002   0.2316704E-003   0.1484152E-002   0.2191430E-002  -0.5543606E-002   0.2212584E-001
   0.6118496E-002   0.1439213E-002  -0.3489496E-002   0.4680716E-002  -0.1234505E-001   0.3401102E-001
   0.4719813E-002  -0.2543071E-002   0.6537939E-002   0.2969104E-002  -0.7784194E-002   0.2153125E-001
   0.2013990E-002  -0.7468819E-003   0.3089984E-002   0.3233606E-002  -0.5378868E-002   0.1226205E-001
   0.5319004E-003  -0.4251113E-003   0.1187871E-002   0.1013807E-002  -0.1154860E-002   0.9030363E-002
   0.8400281E-003  -0.7534739E-003   0.2450212E-002   0.8882627E-003  -0.2347648E-002   0.8396848E-002
   0.7508894E-003  -0.3672108E-003   0.1097066E-002   0.2731683E-003  -0.7300529E-003   0.3118549E-002
   0.5182671E-003  -0.8815793E-004   0.1596173E-003   0.2160365E-003  -0.1906034E-003   0.2632441E-002
   0.9416298E-003  -0.6591153E-003  -0.1424229E-002   0.3950161E-002   0.1242987E-002   0.2911595E-002
   0.3671888E-002   0.8159405E-003  -0.8170505E-002   0.1090674E-001  -0.1190951E-001   0.3083205E-001
   0.7595449E-002  -0.5174488E-002  -0.1895311E-001   0.7426742E-002   0.1521900E-001   0.5555462E-001
   0.4731486E-002  -0.7796733E-003  -0.7613825E-002   0.1714664E-002   0.3421965E-002   0.3061147E-001
   0.4083378E-002  -0.2595187E-002  -0.1438825E-001   0.3942841E-002   0.2035291E-001   0.1555683E+000
   0.3399304E-002  -0.1991489E-002  -0.1326196E-001   0.2255182E-002   0.1374779E-001   0.1172046E+000
   0.3086053E-002  -0.1967697E-002  -0.1527686E-001   0.1770100E-002   0.1238817E-001   0.9609346E-001
   0.1063940E-002   0.2332444E-003  -0.2848703E-002   0.8486460E-002  -0.2266212E-002   0.1418573E-001
   0.7543262E-003  -0.1108284E-002  -0.2317469E-002   0.6163627E-002   0.7635372E-002   0.4491196E-001
   0.9270404E-002   0.3812082E-002  -0.2494201E-001   0.7109948E-002  -0.1300079E-001   0.7850469E-001
   0.2848267E-002  -0.5345755E-003  -0.2810306E-002   0.8420165E-002   0.1751911E-002   0.8389485E-002
   0.1889559E-001   0.1349662E-002   0.1447144E-001   0.7290804E-002   0.1320249E-001   0.5059275E-001
   0.1971415E-002   0.9757874E-004  -0.3208163E-002   0.1916415E-002   0.1363510E-002   0.2902422E-001
   0.8458121E-003  -0.6995766E-003   0.9125031E-003   0.1449004E-002  -0.3776750E-002   0.1908152E-001
   0.1032978E-002  -0.7955287E-003   0.1356761E-002   0.1016127E-002  -0.2433585E-002   0.1232162E-001
