#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.6015024E-001  -0.3462622E-001   0.1984862E+000   0.3067985E-001  -0.1473602E+000   0.8395983E+000
   0.6530145E+000  -0.1378273E-003   0.2449418E+000   0.7054875E-002   0.1882872E-001   0.1910346E+000
   0.2309345E+000  -0.1291243E-001   0.1179021E+000   0.6378242E-002  -0.5418650E-002   0.7508687E-001
   0.1955191E-001  -0.1265730E-002   0.3188794E-001   0.1362661E-001   0.5233510E-002   0.8916848E-001
   0.5118218E-001  -0.1425973E-001  -0.6729587E-001   0.1761772E-001   0.3702888E-001   0.1508785E+000
   0.1539417E+000  -0.1224869E+000   0.8193341E-002   0.1483845E+000   0.2159192E-002   0.2528042E-001
   0.3596813E+000  -0.2479129E+000   0.2014576E+000   0.1964197E+000  -0.1273082E+000   0.1346320E+000
   0.6372642E-001  -0.6422557E-001   0.6045921E-001   0.7762297E-001  -0.7850258E-001   0.1045501E+000
   0.2162654E-001   0.4893826E-002  -0.1069714E-001   0.1344144E-001  -0.3664416E-002   0.4014606E-001
   0.9455490E-001  -0.2235330E-001   0.4845986E-001   0.1739143E-001   0.7055258E-002   0.7822031E-001
   0.6028828E-001  -0.1294182E-001   0.1272816E+000   0.4186851E-002  -0.2870881E-001   0.3426313E+000
   0.6079165E-001  -0.1613591E-001  -0.6282453E-001   0.7592749E-002   0.1680141E-001   0.8008135E-001
   0.6781788E-001  -0.3259798E-001  -0.1835565E-001   0.2766346E-001   0.6201390E-002   0.8391816E-002
   0.2781675E-001  -0.4110023E-002   0.4628750E-002   0.5525905E-001  -0.5908002E-001   0.8321073E-001
   0.1250767E-001  -0.1288128E-004   0.2945464E-001   0.8403273E-002  -0.3178767E-001   0.2263980E+000
   0.1416390E-002   0.1653268E-003  -0.6831569E-002   0.7808873E-003  -0.2890845E-002   0.7689158E-001
   0.1016920E-001  -0.1960533E-002  -0.1569510E-002   0.1848501E-002   0.2763437E-002   0.6709615E-002
