# ~alp d~p/dy   Phi_p_sgs,y
  -0.2311230E+000   0.1360471E+001
   0.5440427E+001   0.7868054E+001
   0.1443197E+002   0.6565620E+001
   0.7965716E+001   0.5660165E+001
   0.4248385E+000   0.4284026E+000
  -0.2215052E+000   0.2216487E+000
  -0.3067913E+000   0.3182433E-001
  -0.3376469E+000   0.9684270E-004
  -0.4933057E+000   0.9248615E-002
  -0.6608693E+000   0.1038431E-001
  -0.5598539E+000  -0.2237197E-001
  -0.2208268E+000  -0.5277709E-001
   0.2527567E-001  -0.2754394E-001
   0.1353440E+000  -0.6079608E-002
   0.2056207E+000  -0.1225188E-002
   0.3750162E+000   0.1951861E-001
   0.1356473E+001   0.4340406E+000
   0.1133301E+002   0.5795225E+001
   0.3641854E+002   0.1523830E+002
   0.4223634E+002   0.1703513E+002
   0.2056478E+002   0.1021713E+002
   0.8290244E+001   0.6186883E+000
   0.6512322E+001   0.1220553E+000
   0.5028797E+001  -0.1273947E+000
   0.3608435E+001  -0.5597133E+000
   0.2718102E+001  -0.7822474E+000
   0.1695866E+001  -0.9435176E+000
  -0.4069571E+000  -0.2034693E+001
  -0.4328498E+001  -0.1936069E+001
  -0.9197783E+001  -0.5843080E+000
  -0.1229307E+002  -0.1052970E+001
  -0.1073727E+002  -0.1863074E+001
  -0.5968757E+001  -0.1425992E+001
  -0.3026578E+001  -0.2629635E+000
  -0.2382682E+001  -0.2407742E-001
  -0.2186722E+001   0.1462750E-001
  -0.2716078E+001  -0.6914129E+000
  -0.3400277E+001  -0.1309125E+001
  -0.2969085E+001  -0.8698367E+000
  -0.1434121E+001   0.2364392E-001
  -0.2371842E+000   0.1646600E+000
   0.7304438E+000   0.2006975E+001
   0.2042955E+001   0.4402248E+001
   0.4607078E+000   0.4742954E+001
  -0.4536974E+000   0.5713875E+000
  -0.3850496E+000   0.8903338E-001
  -0.2791578E+000   0.1221986E-002
  -0.3257311E+000  -0.3133502E-001
  -0.6922028E+000  -0.1609979E+000
  -0.1213986E+001  -0.1751892E+000
  -0.1111077E+001  -0.1335065E+000
  -0.4328464E+000  -0.1060663E+000
   0.5748891E-001  -0.6077071E-001
   0.2361325E+000  -0.2086993E-001
   0.2855701E+000  -0.1802713E-002
   0.3790413E+000   0.1725745E-004
   0.8310461E+000   0.1325875E+000
   0.5326620E+001   0.5423996E+001
   0.2714617E+002   0.2079447E+002
   0.5978918E+002   0.2741881E+002
   0.5341863E+002   0.2687223E+002
   0.2267936E+002   0.1618000E+002
   0.6864016E+001   0.1575978E+001
   0.4349661E+001   0.8416032E-001
   0.3482603E+001  -0.4387696E+000
   0.3071806E+001  -0.1202484E+001
   0.1369696E+001  -0.2563955E+001
  -0.4109529E+001  -0.3302462E+001
  -0.8040594E+001  -0.1897475E+001
  -0.5688539E+001  -0.6219873E+000
  -0.4876775E+001   0.3059463E+000
  -0.4697400E+001  -0.2734360E+000
  -0.3180446E+001  -0.6370683E+000
  -0.1770432E+001  -0.1684199E-001
  -0.1696524E+001   0.3023499E+000
  -0.3186177E+001  -0.7264970E-001
  -0.6163158E+001  -0.8536159E+000
  -0.6593559E+001  -0.1014183E+001
  -0.2947332E+001  -0.9052090E+000
  -0.8676387E+000  -0.3655660E+000
  -0.9716389E-001   0.1511218E+000
  -0.8374151E+000   0.8537363E+000
  -0.3604690E+001   0.2781455E+001
  -0.3323330E+001   0.1914967E+001
  -0.1077031E+001   0.7093313E-001
  -0.6184005E+000  -0.4643877E-001
  -0.7004100E+000  -0.2865019E+000
  -0.1672192E+001  -0.1268098E+001
  -0.3713414E+001  -0.1684263E+001
  -0.4325724E+001  -0.1033586E+001
  -0.2588108E+001  -0.3727223E+000
  -0.7853591E+000  -0.1544287E+000
   0.2375975E+000  -0.1021463E+000
   0.5090155E+000  -0.2965591E-001
   0.4587743E+000   0.9597888E-003
   0.4237938E+000  -0.1395754E-002
   0.5358710E+000  -0.2428966E-001
   0.1057196E+001   0.2896164E+000
   0.4146302E+001   0.8791651E+001
   0.1940305E+002   0.3137779E+002
   0.4309757E+002   0.3385790E+002
   0.3800251E+002   0.1895629E+002
   0.1588467E+002   0.8150178E+001
   0.5210061E+001   0.4330684E+000
   0.6358245E+001  -0.4724812E+000
   0.5137842E+001  -0.5533887E+000
   0.7801795E+000  -0.1955294E+001
  -0.3812589E+001  -0.1952897E+001
   0.9534558E+000  -0.4423220E+001
   0.9577294E+001  -0.3328809E+001
   0.1321651E+002   0.7839884E+001
   0.1211975E+002   0.1104025E+002
   0.5891555E+001   0.6504389E+001
   0.1749177E+001   0.2911746E+001
  -0.1556593E+001  -0.2416817E-002
  -0.8043803E+001  -0.2598006E+001
  -0.1011233E+002  -0.1815019E+001
  -0.4602017E+001  -0.1247125E+001
  -0.9773557E+000  -0.3518590E+000
  -0.3297035E+000  -0.6107347E-001
  -0.4233077E+001  -0.3684092E+001
  -0.4920601E+001  -0.2732386E+001
  -0.4761898E+001  -0.1036200E+001
  -0.3550812E+001  -0.5493134E+000
  -0.2636525E+001  -0.7827552E+000
  -0.3334238E+001  -0.2212152E+001
  -0.7248721E+001  -0.5662856E+001
  -0.1333505E+002  -0.5870788E+001
  -0.1372515E+002  -0.2927394E+001
  -0.8220606E+001  -0.8523786E+000
  -0.3813356E+001  -0.2073264E+000
  -0.1187949E+001  -0.8849738E-001
   0.6488364E+000  -0.2189986E+000
   0.1123465E+001  -0.1018441E+000
   0.8045734E+000  -0.6665998E-002
   0.5843197E+000   0.4473329E-002
   0.4997187E+000  -0.9019203E-002
   0.4865294E+000  -0.6324162E-001
   0.4911643E+000  -0.1127106E+000
   0.7209338E+000   0.2758873E+000
   0.5861465E+001   0.1197821E+002
   0.2410847E+002   0.1531077E+002
   0.2515472E+002   0.9325502E+001
   0.1024432E+002   0.2998963E+001
   0.1055659E+002  -0.2754502E+000
   0.5834997E+001   0.5387113E+000
  -0.3052228E+001  -0.8449651E+000
  -0.2287593E+001  -0.3908965E+000
   0.7360597E+001  -0.1408914E+001
   0.1429403E+002  -0.4094337E+000
   0.2489343E+002   0.6596193E+001
   0.3513573E+002   0.8140725E+001
   0.2834431E+002   0.6248993E+001
   0.9124979E+001   0.6474553E+001
  -0.9060848E+000  -0.8065716E-001
  -0.6230044E+001  -0.3335175E+001
  -0.5600043E+001  -0.2909377E+001
  -0.2378830E+001  -0.8716760E+000
  -0.2191831E+001  -0.1012484E+001
  -0.3286093E+001  -0.2587362E+001
  -0.2264016E+002  -0.4845830E+001
  -0.2708750E+002  -0.7923008E+001
  -0.2819542E+002  -0.1183562E+002
  -0.2756093E+002  -0.1594881E+002
  -0.2877763E+002  -0.1853034E+002
  -0.3469436E+002  -0.1731773E+002
  -0.3818043E+002  -0.1102134E+002
  -0.2920029E+002  -0.5466783E+001
  -0.1435493E+002  -0.3127105E+001
  -0.5620539E+001  -0.1235599E+001
  -0.2847839E+001  -0.1201100E+000
  -0.1570076E+001   0.2014402E+000
   0.8231659E+000  -0.2980452E+000
   0.1930774E+001  -0.3501117E+000
   0.1228582E+001  -0.3756473E-001
   0.8102434E+000  -0.5003721E-003
   0.6281228E+000   0.4483642E-002
   0.5322287E+000  -0.2827643E-002
   0.4819088E+000  -0.1731006E-001
   0.4805708E+000  -0.2881145E-001
   0.7421811E+000   0.1079789E+000
   0.6262179E+001   0.7251412E+001
   0.1931721E+002   0.7433567E+001
   0.1714005E+002  -0.1358793E+001
  -0.6212319E+001  -0.4016530E+002
  -0.3251450E+002  -0.2877991E+002
  -0.1794241E+002  -0.9068404E+001
  -0.3894685E+001  -0.6878352E+000
   0.3797075E+001   0.7068722E+000
   0.8467524E+001   0.4278812E+000
   0.1300814E+002   0.5016126E+001
   0.2563363E+002   0.5573011E+001
   0.3380281E+002  -0.1915383E+001
   0.9880091E+001   0.5999754E+001
  -0.3667997E+000   0.3524334E+000
  -0.6593033E+000  -0.8633770E+000
  -0.1061106E+001  -0.4993659E+000
  -0.2498847E+001  -0.2751437E+000
  -0.6936190E+001  -0.1138746E+001
  -0.1470751E+002  -0.2659494E+001
  -0.2646234E+002  -0.2638332E+001
  -0.3929087E+002  -0.3341508E+001
  -0.5782344E+002  -0.4683151E+001
  -0.7664147E+002  -0.8479311E+001
  -0.8418121E+002  -0.1106452E+002
  -0.7275820E+002  -0.1044060E+002
  -0.4444569E+002  -0.1046926E+002
  -0.1703633E+002  -0.7942722E+001
  -0.4506040E+001  -0.2475375E+001
  -0.1533777E+001  -0.3309891E+000
  -0.1220354E+001  -0.4394721E-001
  -0.1609636E+001   0.2233527E+000
   0.3509276E+000  -0.2106108E+000
   0.2656903E+001  -0.9370280E+000
   0.1714090E+001  -0.9293022E-001
   0.1060211E+001  -0.4587658E-002
   0.8005533E+000   0.3487251E-002
   0.6698928E+000   0.2339620E-002
   0.5965889E+000   0.2787681E-004
   0.5550674E+000  -0.4890438E-002
   0.5569693E+000  -0.1694517E-001
   0.1410966E+001   0.1003116E+001
   0.9352899E+001   0.5678054E+001
   0.1579179E+002  -0.3299187E+001
  -0.4636531E+002  -0.4983180E+002
  -0.9630654E+002  -0.3228641E+002
  -0.3236662E+002  -0.2521801E+002
  -0.4364895E+001  -0.6099449E+000
   0.1001176E+001   0.3494639E+000
   0.3145756E+001   0.1825473E+000
   0.2763491E+001  -0.4464803E+000
   0.3514059E+001  -0.3971369E+001
   0.6062222E+001  -0.6403332E+001
   0.3731274E+001  -0.2783467E+001
   0.2175335E+000  -0.1065737E+000
   0.6330232E-001   0.6056607E-001
  -0.4597632E+000   0.5644368E-001
  -0.3070995E+001  -0.5129006E-001
  -0.9331252E+001  -0.3627673E+000
  -0.1763111E+002  -0.1109883E+001
  -0.8713112E+001  -0.1855318E+001
  -0.1572870E+002  -0.3257358E+001
  -0.3808482E+002   0.6479458E+000
  -0.8207708E+002   0.1580981E+002
