# ~alp d~p/dy   Phi_p_sgs,y
  -0.9977775E+001   0.8624718E+001
  -0.5861911E+001   0.1219587E+002
   0.8311939E-001   0.1105011E+002
   0.3644867E+001   0.1007475E+002
   0.4817744E+001   0.1125835E+002
   0.6116195E+001   0.1406404E+002
   0.6377697E+001   0.1354724E+002
   0.6280624E+001   0.1260922E+002
   0.6471395E+001   0.1154430E+002
   0.6975375E+001   0.9886209E+001
   0.7013715E+001   0.6352642E+001
   0.5005237E+001   0.2370658E+001
   0.4808496E+001  -0.3043418E+001
   0.4533141E+001   0.3331668E+001
  -0.2781987E+000  -0.3430198E+001
  -0.1330986E+002  -0.1309899E+002
  -0.2660169E+002  -0.1483955E+002
  -0.3227685E+002  -0.2167577E+002
  -0.2629217E+002  -0.3882753E+002
  -0.1757814E+002  -0.4487131E+002
  -0.8738140E+001  -0.3322882E+002
  -0.4387447E+001  -0.2204016E+002
  -0.2397389E+001  -0.1086305E+002
  -0.1526106E+001  -0.5042059E+001
  -0.8413025E+000   0.5663124E+000
  -0.1313283E+000   0.5451759E+001
   0.2167580E-001   0.5831114E+001
  -0.3120663E+000   0.6106086E+001
  -0.1493635E+001   0.4251507E+001
  -0.3683669E+001   0.1821172E+001
  -0.5606551E+001  -0.2330631E+001
  -0.6108148E+001  -0.2696716E+001
  -0.6157423E+001  -0.2565687E+001
  -0.5811033E+001  -0.6711830E+000
  -0.4870444E+001  -0.3024828E+000
  -0.3572754E+001  -0.9765188E-001
  -0.3313994E+001   0.1448964E+000
  -0.4097445E+001   0.2842985E+000
  -0.7976808E+001   0.4401046E+001
  -0.1028373E+002   0.7020033E+001
  -0.8331767E+001   0.1069589E+002
  -0.2390643E+001   0.1374506E+002
   0.5564257E+001   0.1328397E+002
   0.8728833E+001   0.1140503E+002
   0.7275327E+001   0.1209905E+002
   0.6511384E+001   0.1324929E+002
   0.6356774E+001   0.1160660E+002
   0.5652511E+001   0.1003042E+002
   0.4939835E+001   0.9551355E+001
   0.4977975E+001   0.8145517E+001
   0.5527436E+001   0.3897346E+001
   0.4360024E+001  -0.4335590E+000
   0.4354866E+001  -0.4078671E+001
   0.3548783E+001  -0.4334862E+001
  -0.3023753E+001  -0.1656776E+002
  -0.2056817E+002  -0.2481367E+002
  -0.3872382E+002  -0.2376153E+002
  -0.5095978E+002  -0.3226581E+002
