# ~alp d~p/dy   Phi_p_sgs,y
  -0.9936559E+001   0.1591334E+002
  -0.5366811E+001   0.1440880E+002
  -0.1700694E+001   0.1593740E+002
   0.1477583E+001   0.1877586E+002
   0.6230998E+001   0.1640773E+002
   0.8725140E+001   0.1163205E+002
   0.1159906E+002   0.1171331E+002
   0.1359185E+002   0.1707803E+002
   0.1314603E+002   0.2005791E+002
   0.9405571E+001   0.1476702E+002
   0.5896181E+001   0.6651005E+001
   0.4790224E+001   0.1006333E+000
   0.4684367E+001  -0.2917546E+000
   0.1165944E+002   0.1626342E+000
  -0.5230506E+001  -0.7813431E+001
  -0.6582487E+002  -0.4191515E+002
  -0.1124327E+003  -0.6948096E+002
  -0.9313235E+002  -0.1122650E+003
  -0.4108682E+002  -0.9031446E+002
  -0.9560916E+001  -0.4432702E+002
  -0.1313375E+001  -0.1822300E+002
   0.3101033E+000  -0.4518343E+001
   0.3612354E+000  -0.1171744E+001
   0.1210047E+000  -0.2155724E+000
  -0.3152910E+000   0.2418942E+000
  -0.7246402E+000   0.2638140E+001
  -0.6531758E+000   0.5385390E+001
  -0.4830425E+000   0.4979521E+001
  -0.1494838E+001   0.1921196E+001
  -0.3945704E+001  -0.3397700E+001
  -0.8496157E+001  -0.3633510E+001
  -0.7667951E+001  -0.3620785E+001
  -0.5081116E+001  -0.2706653E+001
  -0.3405501E+001  -0.1052746E+001
  -0.3231141E+001  -0.4986500E-001
  -0.4057202E+001   0.3687396E+000
  -0.3595713E+001   0.3143676E+000
  -0.2787427E+001   0.1343990E+000
  -0.3469596E+001   0.1244019E+001
  -0.9475936E+001   0.1427572E+002
  -0.1539471E+002   0.1319656E+002
  -0.1308598E+002   0.1392076E+002
  -0.6180948E+001   0.1610728E+002
  -0.8857552E+000   0.1735465E+002
   0.3279982E+001   0.1449062E+002
   0.4442490E+001   0.9985461E+001
   0.4208760E+001   0.1008340E+002
   0.1994306E+001   0.9465320E+001
  -0.1170050E+001   0.8688002E+001
  -0.1408632E+001   0.2376130E+001
   0.1067692E+001  -0.7212653E+000
   0.4037607E+001  -0.1902975E+001
   0.5228264E+001  -0.5171798E+001
   0.8032605E+000  -0.1826571E+002
  -0.3358765E+002  -0.1620942E+002
