# ~alp d~p/dy   Phi_p_sgs,y
  -0.7615506E+000   0.2326527E+000
  -0.1459505E+000   0.8119352E+000
   0.1482393E+002   0.2954839E+001
   0.6156693E+001   0.1946776E+001
   0.1143145E+001   0.2014827E+000
  -0.2280889E+000   0.1067661E+000
  -0.2663303E+000   0.6155800E-002
  -0.2838300E+000  -0.1499142E-002
  -0.4129666E+000   0.3714572E-002
  -0.6183893E+000   0.5400137E-002
  -0.5700709E+000  -0.7183550E-002
  -0.2074745E+000  -0.1763940E-001
   0.3520591E-001  -0.8262297E-002
   0.1461729E+000  -0.1253078E-002
   0.2090444E+000  -0.1042650E-002
   0.3387320E+000   0.3554021E-002
   0.9913635E+000   0.5171909E-001
   0.1121968E+002   0.2959622E+001
   0.6615691E+002   0.7938992E+001
   0.2930047E+002   0.1061882E+002
   0.1250285E+002   0.1560147E+000
   0.6100448E+001   0.2394509E+000
   0.7747187E+001   0.6130418E-001
   0.4127090E+001  -0.2849031E-001
   0.2804548E+001  -0.2517810E+000
   0.2679622E+001  -0.2085601E+000
   0.2099909E+001  -0.2038227E+000
   0.6881726E+000  -0.4807020E+000
  -0.2179379E+001  -0.6712112E+000
  -0.1002184E+002  -0.1235014E+000
  -0.1989469E+002  -0.3891424E+000
  -0.2170760E+002  -0.1038236E+001
  -0.9304203E+001  -0.8358948E+000
  -0.3191970E+001  -0.7957925E-001
  -0.2756728E+001  -0.1290775E-001
  -0.2309060E+001  -0.2363335E-001
  -0.1960273E+001  -0.2059271E-001
  -0.3513429E+001  -0.1112996E+001
  -0.4230353E+001  -0.5028819E+000
  -0.2068231E+001   0.4875146E-001
  -0.7156678E-001   0.3148690E-001
   0.1523317E+001   0.1063742E+001
   0.1034294E+002   0.3667770E+001
   0.1513940E+001   0.3559952E+001
  -0.4020400E+000   0.1511891E+000
  -0.3832054E+000   0.9024499E-002
  -0.2255766E+000  -0.8963560E-003
  -0.2025539E+000   0.7220440E-003
  -0.4613996E+000  -0.3209937E-001
  -0.1102839E+001  -0.5539637E-001
  -0.1135566E+001  -0.3388288E-001
  -0.4446787E+000  -0.2989381E-001
   0.3629284E-001  -0.1711504E-001
   0.2119905E+000  -0.6721661E-002
   0.2725023E+000  -0.6189526E-003
   0.3404313E+000  -0.2070870E-002
   0.6438104E+000   0.1973283E-001
   0.2786539E+001   0.4412686E+000
   0.3160489E+002   0.1622260E+002
   0.1317261E+003   0.2514032E+002
   0.8124196E+002   0.2962783E+002
   0.1040560E+002   0.3602841E+001
   0.5175703E+001   0.5328612E-001
   0.4513410E+001   0.2927764E-001
   0.2990495E+001  -0.1013312E-001
   0.2913860E+001  -0.5564198E+000
   0.5850482E+000  -0.9236543E+000
  -0.1117833E+002  -0.2397454E+001
  -0.1913117E+002  -0.1174338E+001
  -0.1129977E+002   0.2575250E-001
  -0.6165783E+001  -0.9019524E-001
  -0.5475363E+001  -0.9647128E+000
  -0.2575611E+001  -0.5463676E+000
  -0.1252980E+001   0.8720767E-003
  -0.1300930E+001   0.4999486E-001
  -0.2279285E+001   0.1605813E+000
  -0.6916474E+001  -0.9152310E+000
  -0.1127245E+002  -0.8300128E+000
  -0.3034742E+001  -0.6339955E+000
  -0.6094386E+000  -0.1034792E+000
   0.9610265E-001   0.1763848E-001
  -0.3295739E+000   0.1448820E+000
  -0.5175015E+001   0.1074931E+001
  -0.2831967E+001   0.1384532E+000
  -0.9185569E+000  -0.2538423E-002
  -0.4864263E+000  -0.5904736E-002
  -0.3882956E+000  -0.2527358E-001
  -0.8492069E+000  -0.2099097E+000
  -0.2966653E+001  -0.6374052E+000
  -0.4722374E+001  -0.3862818E+000
  -0.2784688E+001  -0.1179570E+000
  -0.8067681E+000  -0.4926862E-001
   0.2275534E+000  -0.2768899E-001
