# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.6670113E-001   0.9671769E-002   0.7851878E-001   0.6099727E+002   0.1181766E-001   0.1449306E-001
   0.5943183E-001   0.6777706E-002   0.6754078E-001   0.3617811E+002   0.8108950E-002   0.9756364E-002
   0.4440382E-001   0.2727116E-002   0.4736839E-001   0.3009598E+002   0.2964565E-002   0.3226941E-002
   0.5768155E-001   0.5410395E-002   0.6386783E-001   0.3155781E+002   0.6186282E-002   0.7093042E-002
   0.6820415E-001   0.7580066E-002   0.7698846E-001   0.3526054E+002   0.8784316E-002   0.1020307E-001
   0.5466776E-001   0.5161321E-002   0.6058991E-001   0.3887512E+002   0.5922148E-002   0.6816635E-002
   0.3656969E-001   0.2011175E-002   0.3874392E-001   0.4488968E+002   0.2174222E-002   0.2354446E-002
   0.2913130E-001   0.1203889E-002   0.3039844E-001   0.5955210E+002   0.1267147E-002   0.1334142E-002
   0.2999543E-001   0.1231430E-002   0.3128865E-001   0.5962429E+002   0.1293217E-002   0.1358431E-002
   0.4001742E-001   0.2034291E-002   0.4218021E-001   0.3869750E+002   0.2162791E-002   0.2300481E-002
   0.4727585E-001   0.2594012E-002   0.5004215E-001   0.2444737E+002   0.2766303E-002   0.2951369E-002
   0.5442270E-001   0.3503201E-002   0.5821435E-001   0.2070677E+002   0.3791645E-002   0.4107731E-002
   0.7143096E-001   0.6062868E-002   0.7816211E-001   0.1597148E+002   0.6731155E-002   0.7484478E-002
   0.8096219E-001   0.8005524E-002   0.9001545E-001   0.1514589E+002   0.9053262E-002   0.1025654E-001
   0.5614223E-001   0.5510540E-002   0.6243436E-001   0.4407191E+002   0.6292130E-002   0.7199202E-002
   0.1829056E-001   0.9221422E-003   0.1930139E-001   0.1100824E+003   0.1010830E-002   0.1109936E-002
   0.7093654E-002   0.5480489E-004   0.7148927E-002   0.1520995E+003   0.5527231E-004   0.5574412E-004
   0.8517733E-002   0.8403470E-004   0.8602757E-002   0.1323706E+003   0.8502430E-004   0.8602768E-004
   0.1461566E-001   0.2908082E-003   0.1491455E-001   0.8628118E+002   0.2988902E-003   0.3072561E-003
   0.2522039E-001   0.9231209E-003   0.2619740E-001   0.5263266E+002   0.9770045E-003   0.1035324E-002
   0.5128412E-001   0.4592681E-002   0.5657408E-001   0.3144416E+002   0.5289961E-002   0.6120227E-002
   0.9861099E-001   0.1547095E-001   0.1180755E+000   0.1807569E+002   0.1946448E-001   0.2467801E-001
   0.1176388E+000   0.2011080E-001   0.1430593E+000   0.1471685E+002   0.2542042E-001   0.3232432E-001
   0.1000713E+000   0.1543626E-001   0.1191273E+000   0.1961065E+002   0.1905605E-001   0.2363218E-001
   0.8682974E-001   0.1130344E-001   0.1003176E+000   0.2071752E+002   0.1348790E-001   0.1615309E-001
   0.6390304E-001   0.6283038E-002   0.7112593E-001   0.2587218E+002   0.7222882E-002   0.8328667E-002
   0.3341712E-001   0.1912530E-002   0.3552169E-001   0.4759954E+002   0.2104568E-002   0.2323400E-002
   0.3010526E-001   0.2035711E-002   0.3248023E-001   0.5254733E+002   0.2374978E-002   0.2794702E-002
   0.5828321E-001   0.6196506E-002   0.6559097E-001   0.3387294E+002   0.7307761E-002   0.8667175E-002
   0.9011167E-001   0.1157741E-001   0.1040501E+000   0.1584529E+002   0.1393843E-001   0.1688465E-001
   0.7628956E-001   0.8994302E-002   0.8703194E-001   0.2098049E+002   0.1074238E-001   0.1291431E-001
   0.4493025E-001   0.4206903E-002   0.4986502E-001   0.4410882E+002   0.4934772E-002   0.5826643E-002
   0.1955193E-001   0.4554441E-003   0.2002109E-001   0.5796061E+002   0.4691577E-003   0.4834150E-003
   0.1942036E-001   0.4356784E-003   0.1986741E-001   0.5903962E+002   0.4470406E-003   0.4587305E-003
   0.1526475E-001   0.3172671E-003   0.1559054E-001   0.8591507E+002   0.3257911E-003   0.3345770E-003
   0.1011434E-001   0.1097278E-003   0.1022538E-001   0.1038519E+003   0.1110371E-003   0.1123638E-003
   0.1187356E-001   0.1563414E-003   0.1203223E-001   0.9132841E+002   0.1586660E-003   0.1610287E-003
   0.1262648E-001   0.2039479E-003   0.1283493E-001   0.9567659E+002   0.2084508E-003   0.2130870E-003
   0.1749054E-001   0.8256249E-003   0.1839676E-001   0.1113999E+003   0.9062234E-003   0.9974907E-003
   0.4432558E-001   0.6148734E-002   0.5189451E-001   0.9675228E+002   0.7568921E-002   0.9355695E-002
   0.2044577E-001   0.1646659E-002   0.2234641E-001   0.1143699E+003   0.1900637E-002   0.2199638E-002
   0.3336963E-001   0.2510234E-002   0.3620167E-001   0.6798631E+002   0.2832041E-002   0.3204864E-002
   0.3342602E-001   0.1810287E-002   0.3538795E-001   0.4610848E+002   0.1961938E-002   0.2129354E-002
   0.4188123E-001   0.3880009E-002   0.4636364E-001   0.6580957E+002   0.4482404E-002   0.5193657E-002
   0.5972177E-001   0.6665263E-002   0.6747091E-001   0.6080770E+002   0.7749133E-002   0.9030575E-002
   0.6064770E-001   0.5812502E-002   0.6731017E-001   0.3433905E+002   0.6662469E-002   0.7660502E-002
   0.4289165E-001   0.2659223E-002   0.4580256E-001   0.3519068E+002   0.2910914E-002   0.3194240E-002
   0.2885821E-001   0.1250828E-002   0.3018370E-001   0.6309927E+002   0.1325489E-002   0.1405719E-002
   0.3059567E-001   0.1538579E-002   0.3224242E-001   0.6955188E+002   0.1646755E-002   0.1764017E-002
   0.4370412E-001   0.2665216E-002   0.4657624E-001   0.4618759E+002   0.2872112E-002   0.3096969E-002
   0.4799531E-001   0.2846939E-002   0.5105109E-001   0.2845844E+002   0.3055778E-002   0.3281690E-002
   0.4660749E-001   0.2853183E-002   0.4968931E-001   0.3127190E+002   0.3081813E-002   0.3331841E-002
   0.5146631E-001   0.3720105E-002   0.5554377E-001   0.3338750E+002   0.4077457E-002   0.4474589E-002
   0.4348314E-001   0.2976855E-002   0.4675206E-001   0.4004654E+002   0.3268918E-002   0.3595538E-002
   0.2893621E-001   0.1485239E-002   0.3055916E-001   0.5246452E+002   0.1622950E-002   0.1778577E-002
   0.1585389E-001   0.3085795E-003   0.1616982E-001   0.7830846E+002   0.3159289E-003   0.3234852E-003
   0.1354571E-001   0.2318564E-003   0.1378230E-001   0.9491257E+002   0.2365944E-003   0.2414387E-003
   0.1797448E-001   0.5082907E-003   0.1850357E-001   0.8520786E+002   0.5290988E-003   0.5509447E-003
   0.2842844E-001   0.1150564E-002   0.2963839E-001   0.5632252E+002   0.1209948E-002   0.1272740E-002
   0.3234337E-001   0.1290560E-002   0.3369731E-001   0.3916213E+002   0.1353933E-002   0.1420808E-002
   0.4741259E-001   0.3737661E-002   0.5164970E-001   0.3052392E+002   0.4237115E-002   0.4820985E-002
   0.9996630E-001   0.1502837E-001   0.1184618E+000   0.1844188E+002   0.1849549E-001   0.2289302E-001
   0.1276173E+000   0.2140977E-001   0.1542914E+000   0.1356614E+002   0.2667408E-001   0.3340420E-001
   0.9677004E-001   0.1504767E-001   0.1154218E+000   0.2776884E+002   0.1865181E-001   0.2324690E-001
   0.6864373E-001   0.8429662E-002   0.7868488E-001   0.3550150E+002   0.1004116E-001   0.1200664E-001
   0.5325043E-001   0.4769455E-002   0.5873473E-001   0.3076024E+002   0.5484297E-002   0.6329687E-002
   0.3632625E-001   0.1929295E-002   0.3843694E-001   0.3397917E+002   0.2110691E-002   0.2317340E-002
   0.5064935E-001   0.5202726E-002   0.5684464E-001   0.3268850E+002   0.6195292E-002   0.7417348E-002
   0.7602414E-001   0.9443030E-002   0.8728460E-001   0.2422184E+002   0.1126046E-001   0.1348699E-001
   0.1000214E+000   0.1451967E-001   0.1177357E+000   0.1632196E+002   0.1771429E-001   0.2171592E-001
   0.8006855E-001   0.1038450E-001   0.9264121E-001   0.2101359E+002   0.1257265E-001   0.1530713E-001
   0.4983063E-001   0.4508653E-002   0.5510661E-001   0.3250604E+002   0.5275985E-002   0.6216102E-002
