# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.5344340E-001   0.7135450E-002   0.6219948E-001   0.6908903E+002   0.8756080E-002   0.1081473E-001
   0.5213325E-001   0.6318480E-002   0.5987407E-001   0.5028516E+002   0.7740823E-002   0.9557799E-002
   0.4241030E-001   0.3290425E-002   0.4612840E-001   0.4459696E+002   0.3718103E-002   0.4215743E-002
   0.4420510E-001   0.3636389E-002   0.4832865E-001   0.4752643E+002   0.4123542E-002   0.4690141E-002
   0.4732075E-001   0.4189183E-002   0.5208974E-001   0.5129504E+002   0.4768990E-002   0.5444108E-002
   0.4380793E-001   0.3664791E-002   0.4797195E-001   0.5287468E+002   0.4164022E-002   0.4746135E-002
   0.3420640E-001   0.2087486E-002   0.3651023E-001   0.5815234E+002   0.2303822E-002   0.2550706E-002
   0.2655285E-001   0.1128720E-002   0.2774994E-001   0.7353390E+002   0.1197086E-002   0.1270684E-002
   0.2729034E-001   0.1170801E-002   0.2852969E-001   0.7277720E+002   0.1239352E-002   0.1312688E-002
   0.3276010E-001   0.1588458E-002   0.3444949E-001   0.6257148E+002   0.1689388E-002   0.1797709E-002
   0.4219897E-001   0.2437275E-002   0.4482982E-001   0.3797755E+002   0.2630845E-002   0.2843506E-002
   0.5084802E-001   0.3395251E-002   0.5455125E-001   0.2660120E+002   0.3703229E-002   0.4044573E-002
   0.6451857E-001   0.5701909E-002   0.7092977E-001   0.2266660E+002   0.6411197E-002   0.7224038E-002
   0.6355016E-001   0.5838141E-002   0.7013638E-001   0.2725833E+002   0.6586225E-002   0.7444483E-002
   0.4957366E-001   0.4605290E-002   0.5479804E-001   0.5829678E+002   0.5224379E-002   0.5938201E-002
   0.2532299E-001   0.1736269E-002   0.2726269E-001   0.1072002E+003   0.1939699E-002   0.2171216E-002
   0.1060950E-001   0.1961263E-003   0.1081297E-001   0.1357044E+003   0.2034693E-003   0.2112547E-003
   0.1198660E-001   0.2448874E-003   0.1223994E-001   0.1265874E+003   0.2533414E-003   0.2621988E-003
   0.2196874E-001   0.1111182E-002   0.2322361E-001   0.8402046E+002   0.1254861E-002   0.1428286E-002
   0.3520054E-001   0.2567240E-002   0.3815214E-001   0.5145260E+002   0.2951603E-002   0.3415693E-002
   0.6142472E-001   0.7058166E-002   0.6989155E-001   0.3186548E+002   0.8466826E-002   0.1022849E-001
   0.8204761E-001   0.1162050E-001   0.9640001E-001   0.2426774E+002   0.1435240E-001   0.1785249E-001
   0.9166197E-001   0.1365736E-001   0.1085843E+000   0.2222556E+002   0.1692232E-001   0.2110915E-001
   0.8559725E-001   0.1246969E-001   0.1010628E+000   0.2358006E+002   0.1546556E-001   0.1931138E-001
   0.6798849E-001   0.8257877E-002   0.7794649E-001   0.2843220E+002   0.9958004E-002   0.1208431E-001
   0.5055508E-001   0.4808754E-002   0.5617000E-001   0.3677288E+002   0.5614915E-002   0.6589787E-002
