# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.4342480E-001   0.5360041E-002   0.5035692E-001   0.6037734E+002   0.6932123E-002   0.9162997E-002
   0.4635315E-001   0.5798180E-002   0.5378854E-001   0.6067034E+002   0.7435382E-002   0.9741309E-002
   0.4595565E-001   0.5654342E-002   0.5320812E-001   0.6014052E+002   0.7252469E-002   0.9510269E-002
   0.3823490E-001   0.3116729E-002   0.4181554E-001   0.5997585E+002   0.3580641E-002   0.4135736E-002
   0.3655375E-001   0.2761318E-002   0.3969843E-001   0.6099658E+002   0.3144683E-002   0.3601121E-002
   0.3499520E-001   0.2666816E-002   0.3803828E-001   0.6809674E+002   0.3043080E-002   0.3491801E-002
   0.3173271E-001   0.2335806E-002   0.3440241E-001   0.8135333E+002   0.2669708E-002   0.3070076E-002
   0.2918812E-001   0.1832205E-002   0.3125540E-001   0.8123949E+002   0.2067289E-002   0.2349442E-002
   0.2782064E-001   0.1402118E-002   0.2934458E-001   0.7714991E+002   0.1523949E-002   0.1662533E-002
   0.2967594E-001   0.1582571E-002   0.3140308E-001   0.7353936E+002   0.1727144E-002   0.1891307E-002
   0.3592054E-001   0.2367241E-002   0.3854692E-001   0.6628086E+002   0.2626385E-002   0.2923364E-002
   0.4636818E-001   0.3761162E-002   0.5061340E-001   0.4740393E+002   0.4245221E-002   0.4806361E-002
   0.4913995E-001   0.4076177E-002   0.5374215E-001   0.3855067E+002   0.4602206E-002   0.5210993E-002
   0.4529573E-001   0.3823620E-002   0.4962739E-001   0.5328545E+002   0.4331661E-002   0.4921061E-002
   0.3876076E-001   0.3262308E-002   0.4246163E-001   0.7689434E+002   0.3700866E-002   0.4209237E-002
   0.3271329E-001   0.2613641E-002   0.3567870E-001   0.8897813E+002   0.2965410E-002   0.3373749E-002
   0.2528690E-001   0.1417147E-002   0.2684117E-001   0.9405830E+002   0.1554276E-002   0.1708249E-002
   0.2710063E-001   0.1887239E-002   0.2928216E-001   0.9299653E+002   0.2181534E-002   0.2542048E-002
   0.3544707E-001   0.3102319E-002   0.3908831E-001   0.8024925E+002   0.3641238E-002   0.4304007E-002
   0.4821345E-001   0.4892709E-002   0.5399628E-001   0.5321509E+002   0.5782828E-002   0.6880128E-002
   0.5940664E-001   0.6812157E-002   0.6759643E-001   0.3717705E+002   0.8189787E-002   0.9917481E-002
   0.6397247E-001   0.7813260E-002   0.7345172E-001   0.3401111E+002   0.9479249E-002   0.1158616E-001
   0.6231646E-001   0.7648665E-002   0.7160839E-001   0.3639610E+002   0.9291926E-002   0.1137158E-001
   0.5809315E-001   0.6852904E-002   0.6639083E-001   0.3884368E+002   0.8297685E-002   0.1012362E-001
   0.4961773E-001   0.5536720E-002   0.5635863E-001   0.4383903E+002   0.6740898E-002   0.8276171E-002
   0.4171042E-001   0.3843818E-002   0.4629295E-001   0.4651264E+002   0.4582537E-002   0.5513008E-002
   0.4386736E-001   0.3779434E-002   0.4825002E-001   0.4282998E+002   0.4382662E-002   0.5111888E-002
   0.4588067E-001   0.3754057E-002   0.5018403E-001   0.3773686E+002   0.4303362E-002   0.4959385E-002
   0.5159081E-001   0.4525880E-002   0.5679329E-001   0.3370498E+002   0.5202477E-002   0.6010895E-002
   0.5370959E-001   0.4868031E-002   0.5932179E-001   0.3290992E+002   0.5612196E-002   0.6503373E-002
   0.5391660E-001   0.4922690E-002   0.5960015E-001   0.3265653E+002   0.5683554E-002   0.6596350E-002
   0.4569478E-001   0.3677517E-002   0.4990866E-001   0.3690256E+002   0.4213883E-002   0.4856382E-002
   0.4016103E-001   0.3181288E-002   0.4381985E-001   0.4815081E+002   0.3658815E-002   0.4233623E-002
   0.3011321E-001   0.1945465E-002   0.3230917E-001   0.6383823E+002   0.2195965E-002   0.2491617E-002
   0.2480393E-001   0.1265428E-002   0.2619696E-001   0.7000741E+002   0.1393031E-002   0.1539698E-002
   0.2375969E-001   0.1107020E-002   0.2496009E-001   0.7213438E+002   0.1200393E-002   0.1304737E-002
   0.2309402E-001   0.1099475E-002   0.2428782E-001   0.7739071E+002   0.1193803E-002   0.1299219E-002
   0.2891091E-001   0.2305815E-002   0.3159843E-001   0.7754563E+002   0.2687513E-002   0.3153544E-002
   0.3975639E-001   0.5067421E-002   0.4635873E-001   0.6938971E+002   0.6602340E-002   0.8789739E-002
   0.4270950E-001   0.5335013E-002   0.4961630E-001   0.6312248E+002   0.6906796E-002   0.9137425E-002
   0.3434348E-001   0.3214554E-002   0.3823162E-001   0.6539282E+002   0.3888138E-002   0.4753221E-002
   0.3827690E-001   0.3739756E-002   0.4276382E-001   0.6444383E+002   0.4486929E-002   0.5436439E-002
   0.4367615E-001   0.4549374E-002   0.4913810E-001   0.5915633E+002   0.5461955E-002   0.6617071E-002
   0.4440730E-001   0.4205839E-002   0.4937043E-001   0.5319624E+002   0.4963130E-002   0.5903809E-002
   0.4549084E-001   0.4199402E-002   0.5043069E-001   0.5039045E+002   0.4939851E-002   0.5859938E-002
   0.4525036E-001   0.4200256E-002   0.5019126E-001   0.5473651E+002   0.4940904E-002   0.5861175E-002
   0.4267690E-001   0.3910870E-002   0.4728913E-001   0.6226631E+002   0.4612231E-002   0.5487478E-002
   0.3828247E-001   0.3058554E-002   0.4186698E-001   0.6197860E+002   0.3584509E-002   0.4246727E-002
   0.3424842E-001   0.2065068E-002   0.3654618E-001   0.6067482E+002   0.2297754E-002   0.2573554E-002
   0.3447871E-001   0.1922428E-002   0.3657258E-001   0.5836503E+002   0.2093874E-002   0.2287309E-002
   0.3917737E-001   0.2539906E-002   0.4198300E-001   0.5299808E+002   0.2805628E-002   0.3108878E-002
   0.4616997E-001   0.3522336E-002   0.5012349E-001   0.4023474E+002   0.3953520E-002   0.4451825E-002
   0.4656249E-001   0.3613177E-002   0.5062549E-001   0.3604121E+002   0.4063007E-002   0.4583027E-002
   0.4241734E-001   0.3327635E-002   0.4617416E-001   0.4756124E+002   0.3756820E-002   0.4254567E-002
   0.3557419E-001   0.2730582E-002   0.3866125E-001   0.6704311E+002   0.3087060E-002   0.3500236E-002
   0.2961001E-001   0.2080344E-002   0.3196014E-001   0.7769968E+002   0.2350134E-002   0.2663456E-002
   0.2337907E-001   0.1070136E-002   0.2453729E-001   0.8211354E+002   0.1158218E-002   0.1256115E-002
   0.2339751E-001   0.1025151E-002   0.2451622E-001   0.8104577E+002   0.1118707E-002   0.1227418E-002
   0.2946666E-001   0.1783673E-002   0.3146921E-001   0.7187205E+002   0.2002551E-002   0.2261021E-002
   0.4289627E-001   0.3694281E-002   0.4717833E-001   0.5093513E+002   0.4282062E-002   0.4995492E-002
   0.5408140E-001   0.5604147E-002   0.6075703E-001   0.3691937E+002   0.6675630E-002   0.8014868E-002
   0.5805184E-001   0.6584687E-002   0.6599678E-001   0.3630913E+002   0.7944938E-002   0.9664111E-002
   0.5876357E-001   0.6966212E-002   0.6719496E-001   0.3968644E+002   0.8431383E-002   0.1028204E-001
   0.5798959E-001   0.6857986E-002   0.6629308E-001   0.4099335E+002   0.8303485E-002   0.1013032E-001
   0.4905596E-001   0.5456325E-002   0.5570412E-001   0.4576674E+002   0.6648165E-002   0.8169358E-002
   0.4193716E-001   0.3937978E-002   0.4663278E-001   0.4889188E+002   0.4695614E-002   0.5648424E-002
   0.4783741E-001   0.4442121E-002   0.5301051E-001   0.4231776E+002   0.5173099E-002   0.6058250E-002
   0.5128952E-001   0.4578278E-002   0.5657065E-001   0.3494821E+002   0.5281124E-002   0.6124055E-002
   0.5746224E-001   0.5500806E-002   0.6385367E-001   0.3037890E+002   0.6391426E-002   0.7468959E-002
   0.6016078E-001   0.5922771E-002   0.6705138E-001   0.2917669E+002   0.6890606E-002   0.8061095E-002
   0.5984138E-001   0.5947308E-002   0.6677348E-001   0.2941636E+002   0.6932104E-002   0.8124948E-002
   0.4945004E-001   0.4245004E-002   0.5435519E-001   0.3364811E+002   0.4905152E-002   0.5704011E-002
   0.4503200E-001   0.3849302E-002   0.4950075E-001   0.4124401E+002   0.4468742E-002   0.5222249E-002
   0.3708806E-001   0.2687940E-002   0.4012617E-001   0.5251879E+002   0.3038111E-002   0.3448842E-002
   0.3237539E-001   0.2016825E-002   0.3461692E-001   0.5698046E+002   0.2241536E-002   0.2500996E-002
   0.3091158E-001   0.1788235E-002   0.3287760E-001   0.5923758E+002   0.1966013E-002   0.2168039E-002
   0.2941637E-001   0.1702207E-002   0.3128879E-001   0.6553310E+002   0.1872425E-002   0.2065967E-002
   0.2922800E-001   0.1918228E-002   0.3138217E-001   0.7082728E+002   0.2154170E-002   0.2429343E-002
   0.3326075E-001   0.3104115E-002   0.3701539E-001   0.6901326E+002   0.3754638E-002   0.4591574E-002
   0.3393127E-001   0.3201744E-002   0.3780677E-001   0.6693224E+002   0.3875494E-002   0.4740819E-002
   0.2818272E-001   0.1791672E-002   0.3023414E-001   0.6622616E+002   0.2051420E-002   0.2366713E-002
   0.3359142E-001   0.2474906E-002   0.3641937E-001   0.6335092E+002   0.2827954E-002   0.3250456E-002
   0.4410295E-001   0.4233884E-002   0.4908268E-001   0.5454605E+002   0.4979731E-002   0.5895874E-002
   0.5192731E-001   0.5511693E-002   0.5854498E-001   0.4493251E+002   0.6617666E-002   0.8019186E-002
   0.5531151E-001   0.5865450E-002   0.6234175E-001   0.4024655E+002   0.7030239E-002   0.8505025E-002
   0.5523514E-001   0.5865101E-002   0.6226454E-001   0.4258480E+002   0.7029403E-002   0.8503632E-002
   0.5303517E-001   0.5615811E-002   0.5978256E-001   0.4770518E+002   0.6747390E-002   0.8184364E-002
   0.4744992E-001   0.4528368E-002   0.5287251E-001   0.4881659E+002   0.5422587E-002   0.6566965E-002
   0.4238658E-001   0.3163420E-002   0.4598830E-001   0.4921808E+002   0.3601720E-002   0.4130391E-002
   0.4084177E-001   0.2696206E-002   0.4383176E-001   0.4848196E+002   0.2989984E-002   0.3329028E-002
   0.4292418E-001   0.3020818E-002   0.4629687E-001   0.4596988E+002   0.3372691E-002   0.3780564E-002
   0.4542783E-001   0.3483435E-002   0.4935971E-001   0.3994651E+002   0.3931879E-002   0.4456008E-002
   0.4205914E-001   0.3103189E-002   0.4555552E-001   0.3969151E+002   0.3496380E-002   0.3954809E-002
   0.3614356E-001   0.2568067E-002   0.3904016E-001   0.4932161E+002   0.2896603E-002   0.3279432E-002
   0.2923761E-001   0.1936731E-002   0.3142550E-001   0.6212956E+002   0.2187887E-002   0.2480808E-002
   0.2497821E-001   0.1410990E-002   0.2656516E-001   0.6717602E+002   0.1586953E-002   0.1792809E-002
   0.2281422E-001   0.8540590E-003   0.2372136E-001   0.6719935E+002   0.9071422E-003   0.9648478E-003
   0.2449020E-001   0.8863109E-003   0.2542108E-001   0.6340126E+002   0.9308819E-003   0.9781712E-003
   0.3067562E-001   0.1521305E-002   0.3231651E-001   0.5493730E+002   0.1640883E-002   0.1772965E-002
   0.4343851E-001   0.3252057E-002   0.4712031E-001   0.4044534E+002   0.3681798E-002   0.4191787E-002
   0.5339682E-001   0.4994891E-002   0.5926167E-001   0.3216915E+002   0.5864854E-002   0.6944361E-002
   0.5509404E-001   0.5769422E-002   0.6199105E-001   0.3732057E+002   0.6897014E-002   0.8318793E-002
   0.5460508E-001   0.6124435E-002   0.6197268E-001   0.4401193E+002   0.7367595E-002   0.8935097E-002
   0.5495566E-001   0.6301267E-002   0.6255968E-001   0.4456482E+002   0.7604017E-002   0.9248149E-002
   0.4625639E-001   0.4993093E-002   0.5233393E-001   0.4800738E+002   0.6077532E-002   0.7462245E-002
   0.4330888E-001   0.4250820E-002   0.4839212E-001   0.4906768E+002   0.5083241E-002   0.6128653E-002
