# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.8111148E-001   0.1277845E-001   0.9685984E-001   0.4578079E+002   0.1574837E-001   0.1946728E-001
   0.7819421E-001   0.8537267E-002   0.8805871E-001   0.1916814E+002   0.9864506E-002   0.1142970E-001
   0.3712911E-001   0.1745715E-002   0.3898144E-001   0.3249220E+002   0.1852327E-002   0.1966436E-002
   0.7465521E-001   0.7592217E-002   0.8328560E-001   0.2135275E+002   0.8630393E-002   0.9826411E-002
   0.1035615E+000   0.1436799E-001   0.1206134E+000   0.1702134E+002   0.1705197E-001   0.2027230E-001
   0.5963400E-001   0.4820849E-002   0.6502267E-001   0.2393872E+002   0.5388669E-002   0.6041510E-002
   0.4490454E-001   0.2545355E-002   0.4762619E-001   0.3075211E+002   0.2721646E-002   0.2911128E-002
   0.3281817E-001   0.1478904E-002   0.3437869E-001   0.5137755E+002   0.1560521E-002   0.1647013E-002
   0.3737542E-001   0.1637834E-002   0.3909394E-001   0.3796846E+002   0.1718521E-002   0.1803331E-002
   0.4710840E-001   0.2411882E-002   0.4966165E-001   0.2230715E+002   0.2553241E-002   0.2703528E-002
   0.5053591E-001   0.2676246E-002   0.5337041E-001   0.1970289E+002   0.2834501E-002   0.3002695E-002
   0.5595759E-001   0.3418961E-002   0.5962387E-001   0.1832034E+002   0.3666282E-002   0.3933395E-002
   0.7848409E-001   0.6446204E-002   0.8553221E-001   0.1247927E+002   0.7048128E-002   0.7708194E-002
   0.9259176E-001   0.9434911E-002   0.1032428E+000   0.1074880E+002   0.1065105E-001   0.1204412E-001
   0.5492059E-001   0.4719363E-002   0.6022618E-001   0.3478088E+002   0.5305591E-002   0.5976382E-002
   0.9419679E-002   0.1096716E-003   0.9531151E-002   0.1179208E+003   0.1114718E-003   0.1133130E-003
   0.6402032E-002   0.4129292E-004   0.6443595E-002   0.1563378E+003   0.4156307E-004   0.4183501E-004
   0.7312643E-002   0.5455977E-004   0.7367622E-002   0.1383323E+003   0.5497889E-004   0.5540131E-004
   0.1047582E-001   0.1152275E-003   0.1059239E-001   0.9892714E+002   0.1165771E-003   0.1179433E-003
   0.1819541E-001   0.3624001E-003   0.1856587E-001   0.5899362E+002   0.3704585E-003   0.3787110E-003
   0.3624452E-001   0.1681213E-002   0.3803832E-001   0.3198026E+002   0.1793792E-002   0.1916303E-002
   0.1303029E+000   0.2366164E-001   0.1606014E+000   0.1170994E+002   0.3029854E-001   0.3904581E-001
   0.1634707E+000   0.3356107E-001   0.2072054E+000   0.8396150E+001   0.4373474E-001   0.5726884E-001
   0.1004675E+000   0.1457778E-001   0.1180686E+000   0.1749139E+002   0.1760111E-001   0.2130866E-001
   0.1167830E+000   0.1664566E-001   0.1365868E+000   0.1184480E+002   0.1980380E-001   0.2361094E-001
   0.8042164E-001   0.7919672E-002   0.8937356E-001   0.1470357E+002   0.8951920E-002   0.1013466E-001
   0.2772657E-001   0.9407309E-003   0.2870866E-001   0.4191517E+002   0.9820899E-003   0.1025663E-002
   0.1533230E-001   0.2500192E-003   0.1558671E-001   0.6875396E+002   0.2544074E-003   0.2588768E-003
   0.6931597E-001   0.7666730E-002   0.7829819E-001   0.2586500E+002   0.8982222E-002   0.1057205E-001
   0.1012042E+000   0.1282131E-001   0.1163490E+000   0.1242528E+002   0.1514484E-001   0.1796997E-001
   0.1265577E+000   0.2028973E-001   0.1516845E+000   0.9791277E+001   0.2512678E-001   0.3129433E-001
   0.3838372E-001   0.2710709E-002   0.4141461E-001   0.4340767E+002   0.3030891E-002   0.3397248E-002
   0.1410292E-001   0.2051185E-003   0.1431117E-001   0.7200042E+002   0.2082469E-003   0.2114247E-003
   0.2348400E-001   0.5889183E-003   0.2408900E-001   0.4471910E+002   0.6049944E-003   0.6215313E-003
   0.1236130E-001   0.1790927E-003   0.1254357E-001   0.9055049E+002   0.1822639E-003   0.1855023E-003
   0.8964286E-002   0.8224148E-004   0.9047308E-002   0.1129466E+003   0.8302218E-004   0.8381049E-004
   0.1316230E-001   0.1778224E-003   0.1334263E-001   0.7694451E+002   0.1803240E-003   0.1828618E-003
   0.1026713E-001   0.1170343E-003   0.1038566E-001   0.1067594E+003   0.1185246E-003   0.1200354E-003
   0.8621173E-002   0.1061111E-003   0.8729215E-002   0.1432578E+003   0.1080416E-003   0.1100167E-003
   0.2090245E-001   0.1196771E-002   0.2222711E-001   0.1036598E+003   0.1324657E-002   0.1469123E-002
   0.7761816E-002   0.6944192E-004   0.7832036E-002   0.1389130E+003   0.7021962E-004   0.7100841E-004
   0.2752309E-001   0.1421368E-002   0.2905400E-001   0.6583011E+002   0.1530917E-002   0.1650086E-002
   0.3872428E-001   0.1863328E-002   0.4069996E-001   0.3198288E+002   0.1975677E-002   0.2095664E-002
   0.2423783E-001   0.1000670E-002   0.2531601E-001   0.6485130E+002   0.1078184E-002   0.1164522E-002
   0.7198545E-001   0.9488116E-002   0.8322284E-001   0.5806096E+002   0.1123740E-001   0.1333529E-001
   0.6686244E-001   0.6226973E-002   0.7395704E-001   0.2002267E+002   0.7094605E-002   0.8107911E-002
   0.3380387E-001   0.1260539E-002   0.3511724E-001   0.3302394E+002   0.1313366E-002   0.1368554E-002
   0.2567874E-001   0.8803888E-003   0.2659573E-001   0.5820152E+002   0.9169853E-003   0.9552296E-003
   0.2432622E-001   0.9506130E-003   0.2532741E-001   0.7416897E+002   0.1001189E-002   0.1054956E-002
   0.6263154E-001   0.4701447E-002   0.6775728E-001   0.2350552E+002   0.5125746E-002   0.5590982E-002
   0.4558196E-001   0.2611789E-002   0.4838259E-001   0.2920024E+002   0.2800626E-002   0.3004886E-002
   0.4782338E-001   0.2658832E-002   0.5065794E-001   0.2492556E+002   0.2834560E-002   0.3022932E-002
   0.4738723E-001   0.2893498E-002   0.5049695E-001   0.3137301E+002   0.3109717E-002   0.3343357E-002
   0.4055101E-001   0.2189464E-002   0.4288807E-001   0.3602196E+002   0.2337068E-002   0.2495536E-002
   0.2184942E-001   0.6161704E-003   0.2248860E-001   0.5513684E+002   0.6391862E-003   0.6632267E-003
   0.1436592E-001   0.2291542E-003   0.1459914E-001   0.7675466E+002   0.2332224E-003   0.2373681E-003
   0.1079881E-001   0.1367488E-003   0.1093757E-001   0.1071848E+003   0.1387551E-003   0.1407938E-003
   0.1411117E-001   0.2417435E-003   0.1435782E-001   0.8657167E+002   0.2466545E-003   0.2516766E-003
   0.2680267E-001   0.9339271E-003   0.2777787E-001   0.4892567E+002   0.9751998E-003   0.1018548E-002
   0.3707233E-001   0.1504776E-002   0.3864641E-001   0.2888579E+002   0.1574089E-002   0.1646833E-002
   0.3380797E-001   0.1430422E-002   0.3532863E-001   0.3274409E+002   0.1520654E-002   0.1618838E-002
   0.1302755E+000   0.2107005E-001   0.1560899E+000   0.1122266E+002   0.2581441E-001   0.3174486E-001
   0.1670367E+000   0.3167353E-001   0.2071529E+000   0.6200548E+001   0.4011617E-001   0.5102014E-001
   0.1303404E+000   0.2031681E-001   0.1549808E+000   0.9495423E+001   0.2464040E-001   0.2997373E-001
   0.9102569E-001   0.1207500E-001   0.1054114E+000   0.1714836E+002   0.1438569E-001   0.1718146E-001
   0.5049525E-001   0.3524170E-002   0.5440750E-001   0.2379072E+002   0.3912249E-002   0.4355701E-002
   0.3793381E-001   0.1622325E-002   0.3963787E-001   0.2876006E+002   0.1704059E-002   0.1790363E-002
   0.2811591E-001   0.9715488E-003   0.2913437E-001   0.3933192E+002   0.1018460E-002   0.1068363E-002
   0.1153459E+000   0.1833990E-001   0.1380145E+000   0.1322335E+002   0.2266854E-001   0.2814315E-001
   0.9494492E-001   0.1294619E-001   0.1105823E+000   0.1622765E+002   0.1563738E-001   0.1898153E-001
   0.1064821E+000   0.1701173E-001   0.1277196E+000   0.1493671E+002   0.2123747E-001   0.2664581E-001
   0.4013012E-001   0.2440566E-002   0.4282581E-001   0.3216992E+002   0.2695699E-002   0.2986411E-002
   0.2435656E-001   0.6568709E-003   0.2503351E-001   0.4436025E+002   0.6769498E-003   0.6976937E-003
   0.2705592E-001   0.7751628E-003   0.2785532E-001   0.3810520E+002   0.7993983E-003   0.8244326E-003
   0.2438602E-001   0.7531571E-003   0.2516720E-001   0.5352110E+002   0.7811803E-003   0.8103376E-003
   0.9917533E-002   0.1047048E-003   0.1002346E-001   0.1045470E+003   0.1059223E-003   0.1071555E-003
   0.1517119E-001   0.2517198E-003   0.1542751E-001   0.7151966E+002   0.2563239E-003   0.2610180E-003
   0.2143763E-001   0.5037101E-003   0.2195443E-001   0.5111970E+002   0.5168009E-003   0.5302534E-003
